Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00196781	-	I	+	512017	512166	0.000000	0.000000	0.000000
WBGene00196389	-	I	+	514364	514492	0.374419	0.033065	0.042767
WBGene00022038	-	I	-	520109	521554	191.713318	21.208988	27.432476
WBGene00195369	-	I	-	526048	526139	0.000000	0.000000	0.000000
WBGene00022033	-	I	+	530969	533084	398.678223	41.858234	54.140957
WBGene00220190	-	I	+	532968	533039	0.939481	0.082965	0.107310
WBGene00022043	-	I	+	534455	535344	257.468048	22.736855	29.408672
WBGene00022042	-	I	+	535791	536670	5243.614746	537.942688	695.794556
WBGene00201456	-	I	-	536804	536931	0.218750	0.019318	0.024986
WBGene00007009	-	I	+	537122	542200	746.867798	67.457726	87.252266
WBGene00220191	-	I	+	539086	539242	0.636943	0.056248	0.072753
WBGene00004235	-	I	+	550696	556638	173.125916	15.288651	19.774897
WBGene00202444	-	I	+	553658	553785	0.000000	0.000000	0.000000
WBGene00002393	-	I	+	557375	561671	39.627941	7.691282	9.948183
WBGene00000434	-	I	-	565436	566414	5.785563	0.510920	0.660842
WBGene00022040	-	I	+	562736	565181	6.604708	0.583258	0.754407
WBGene00235390	-	I	+	585119	585376	0.000000	0.000000	0.000000
WBGene00001725	-	I	-	572177	575120	3331.500488	321.837799	416.276703
WBGene00200417	-	I	-	613290	613379	0.971429	0.085786	0.110959
WBGene00201449	-	I	+	613290	613379	0.971429	0.085786	0.110959
WBGene00002040	-	I	-	585831	607601	62.899876	5.586729	7.226078
WBGene00018923	-	I	-	614651	629444	205.764420	24.372389	31.524132
WBGene00018921	-	I	+	618160	621490	399.426849	35.932793	46.476780
WBGene00022028	-	I	+	621708	622187	37.050667	3.271923	4.232024
WBGene00022029	-	I	-	629492	636350	436.739929	94.579590	122.332680
WBGene00220188	-	I	-	630006	630218	0.171213	0.015120	0.019556
WBGene00220189	-	I	-	630926	631035	18.275757	1.613921	2.087505
WBGene00022027	-	I	+	636804	637852	582.069702	51.402241	66.485519
WBGene00022026	-	I	+	638129	653986	31.582762	7.637856	9.879080
WBGene00022030	-	I	-	645626	647242	43.167656	5.614343	7.261795
WBGene00022025	-	I	+	654090	658810	276.536896	24.420813	31.586767
WBGene00022031	-	I	-	659557	663686	142.815506	13.232282	17.115112
WBGene00044461	-	I	-	667615	674413	0.391026	0.034531	0.044664
WBGene00022032	-	I	-	664426	666900	109.053398	11.206125	14.494409
WBGene00021215	-	I	+	680408	683472	61.484875	7.255523	9.384557
WBGene00021214	-	I	-	682876	686599	49.523727	4.373412	5.656730
WBGene00021207	-	I	+	688286	691267	64.527359	5.698374	7.370483
WBGene00021210	-	I	-	692026	694948	262.706360	26.266235	33.973701
WBGene00021208	-	I	-	694982	698322	209.935379	18.539272	23.979366
WBGene00021209	-	I	-	700274	715874	195.373459	26.877647	34.764523
WBGene00004332	-	I	-	717893	719816	105.317657	11.897505	15.388664
WBGene00004028	-	I	+	719929	731078	112.339249	14.182496	18.344154
WBGene00044434	-	I	-	731068	736552	40.672070	3.591727	4.645670
WBGene00236789	-	I	+	740835	741878	5.812883	0.513332	0.663963
WBGene00000623	-	I	-	741913	745570	66.364784	5.860636	7.580359
WBGene00198328	-	I	-	742120	742286	0.606899	0.053595	0.069322
WBGene00000624	-	I	+	745859	748288	33.584881	3.616609	4.677853
WBGene00021213	-	I	-	748228	757010	144.467331	12.757827	16.501436
WBGene00023169	-	I	+	754680	754763	0.000000	0.000000	0.000000
WBGene00197162	-	I	+	757536	757618	5.578313	0.492618	0.637169
WBGene00021212	-	I	+	758756	760429	25.114035	3.478982	4.499842
WBGene00020282	-	I	-	760848	761849	132.190933	11.673705	15.099194
WBGene00020283	-	I	+	763597	770720	267.026031	26.625824	34.438808
WBGene00020281	-	I	+	770892	776369	63.440483	5.654168	7.313306
WBGene00196394	-	I	+	774365	774585	0.000000	0.000000	0.000000
WBGene00196011	-	I	-	774439	774584	0.000000	0.000000	0.000000
WBGene00201573	-	I	-	779157	779241	0.000000	0.000000	0.000000
WBGene00201667	-	I	+	788097	788219	0.000000	0.000000	0.000000
WBGene00195514	-	I	-	796997	797295	0.000000	0.000000	0.000000
WBGene00199422	-	I	-	801555	801698	0.000000	0.000000	0.000000
WBGene00022518	-	I	+	803368	835277	92.833122	13.239520	17.124475
WBGene00023398	-	I	+	803800	803872	0.000000	0.000000	0.000000
WBGene00200408	-	I	-	806419	806659	0.000000	0.000000	0.000000
WBGene00201436	-	I	+	806510	806659	0.000000	0.000000	0.000000
WBGene00202093	-	I	+	809294	809476	0.000000	0.000000	0.000000
WBGene00197978	-	I	-	812295	812442	0.000000	0.000000	0.000000
WBGene00195610	-	I	+	815976	816026	0.000000	0.000000	0.000000
WBGene00200506	-	I	+	816036	816306	0.000000	0.000000	0.000000
WBGene00197264	-	I	+	834416	834465	0.498326	0.044007	0.056920
WBGene00022517	-	I	+	837996	841746	221.254425	19.538849	25.272257
WBGene00022519	-	I	-	841742	846763	54.237656	5.308296	6.865942
WBGene00202359	-	I	+	846171	846491	0.000000	0.000000	0.000000
WBGene00022388	-	I	+	853451	872103	404.937408	35.759789	46.253010
WBGene00022389	-	I	-	873164	882713	194.707703	20.195650	26.121784
WBGene00022386	-	I	+	882918	890194	25.172455	3.421217	4.425126
WBGene00022390	-	I	-	889771	895105	140.293198	13.021419	16.842375
WBGene00220217	-	I	+	906339	906481	0.349650	0.030877	0.039938
WBGene00001678	-	I	+	897286	906077	333.400177	29.518904	38.180820
WBGene00022385	-	I	+	907448	911189	74.877113	6.612355	8.552659
WBGene00022391	-	I	-	912415	926877	24.894842	2.359228	3.051511
WBGene00201274	-	I	+	916168	916317	0.000000	0.000000	0.000000
WBGene00022383	-	I	+	938464	941773	281.485199	24.857796	32.151974
WBGene00003548	-	I	+	942257	947710	87.702400	7.744948	10.017597
WBGene00199411	-	I	-	942547	942652	0.000000	0.000000	0.000000
WBGene00200422	-	I	+	942547	942652	0.000000	0.000000	0.000000
WBGene00195544	-	I	+	946027	946117	0.505345	0.044627	0.057722
WBGene00023199	-	I	-	946044	946115	0.000000	0.000000	0.000000
WBGene00003238	-	I	-	948569	957404	84.941483	7.615802	9.850554
WBGene00018787	-	I	-	963700	969426	56.673786	5.082264	6.573585
WBGene00018788	-	I	-	969089	976550	20.886583	6.061569	7.840254
WBGene00018786	-	I	+	989671	992181	46.828159	4.135368	5.348835
WBGene00016932	-	I	+	996045	1005066	8.487720	0.749546	0.969490
WBGene00196934	-	I	+	996207	996655	0.000000	0.000000	0.000000
WBGene00199650	-	I	-	996277	996576	0.000000	0.000000	0.000000
WBGene00016931	-	I	+	1006102	1010765	0.982658	0.086778	0.112242
WBGene00236808	-	I	-	1015204	1015731	0.000000	0.000000	0.000000
WBGene00016930	-	I	-	1011371	1014455	98.510735	8.833955	11.426158
WBGene00005002	-	I	+	1016403	1017180	3530.809082	313.554413	405.562653
WBGene00021335	-	I	+	1018835	1019229	670.217712	59.186543	76.554016
WBGene00021327	-	I	-	1019827	1029910	568.536743	50.207150	64.939751
WBGene00004952	-	I	-	1030629	1033436	431.135681	38.073345	49.245441
WBGene00021329	-	I	+	1034443	1040868	90.071777	9.071556	11.733479
WBGene00021332	-	I	+	1041474	1048329	201.853668	25.256859	32.668137
WBGene00021331	-	I	+	1049596	1050727	1066.511963	94.183052	121.819778
WBGene00021333	-	I	-	1050921	1053826	35.080688	7.131732	9.224442
WBGene00021334	-	I	-	1053894	1066899	524.467590	46.315430	59.906055
WBGene00021328	-	I	+	1062293	1065269	23.709286	2.093753	2.708137
WBGene00001745	-	I	+	1068484	1075010	184.142090	21.061068	27.241148
WBGene00236809	-	I	+	1112418	1115501	0.549434	0.048520	0.062758
WBGene00022838	-	I	+	1107578	1112251	0.975527	0.086148	0.111427
WBGene00022837	-	I	+	1128324	1131737	5.603865	0.518239	0.670309
WBGene00019909	-	I	+	1084630	1088473	13.765653	1.215637	1.572349
WBGene00044895	-	I	+	1088514	1089742	26.143917	2.529562	3.271827
WBGene00019911	-	I	-	1089666	1095796	70.643715	6.238505	8.069109
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00021689	-	I	-	1136371	1154386	102.724396	17.984060	23.261236
WBGene00000165	-	I	-	1154511	1156020	262.103149	23.146177	29.938107
WBGene00198207	-	I	-	1156088	1156264	0.282486	0.024946	0.032266
WBGene00195424	-	I	+	1156163	1156454	0.171233	0.015121	0.019559
WBGene00004429	-	I	+	1156579	1157474	26033.755859	2299.025879	2973.643555
WBGene00021687	-	I	+	1157571	1162939	88.241425	7.792549	10.079165
WBGene00001816	-	I	-	1162880	1175868	241.813553	44.463718	57.510986
WBGene00004880	-	I	+	1176471	1190829	291.990692	34.219154	44.260300
WBGene00249808	-	I	-	1189970	1190830	0.000000	0.000000	0.000000
WBGene00021686	-	I	+	1193158	1211434	583.877075	78.206795	101.155518
WBGene00021692	-	I	+	1254770	1258258	87.760483	7.750078	10.024231
WBGene00021685	-	I	+	1211485	1254669	277.923431	48.003933	62.090031
WBGene00195068	-	I	-	1215045	1217263	1308.523438	115.554955	149.462952
WBGene00021690	-	I	-	1218435	1219002	2503.176514	221.054077	285.919342
WBGene00021691	-	I	-	1223957	1229282	544.425903	50.776073	65.675621
WBGene00201777	-	I	-	1251252	1251322	0.000000	0.000000	0.000000
WBGene00021694	-	I	+	1287304	1287959	0.924569	0.081648	0.105607
WBGene00021693	-	I	+	1282101	1285435	7.490211	0.661456	0.855551
WBGene00001707	-	I	-	1259374	1268155	88.282516	9.988619	12.919641
WBGene00022367	-	I	-	1385818	1392759	53.128849	5.162486	6.677346
WBGene00003400	-	I	+	1305562	1328348	133.044998	26.963614	34.875717
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	45.490906	4.017275	5.196090
WBGene00019674	-	I	+	1335321	1336867	36.873600	3.978288	5.145661
WBGene00045052	-	I	+	1337012	1338216	100.337967	8.860788	11.460865
WBGene00045053	-	I	+	1338749	1339773	53.165035	7.700566	9.960193
WBGene00004888	-	I	+	1340678	1341258	3314.172607	292.672668	378.553467
WBGene00019673	-	I	-	1341218	1344692	725.305176	90.863647	117.526337
WBGene00022363	-	I	+	1348503	1359595	260.567596	25.320587	32.750565
WBGene00022366	-	I	+	1365309	1376409	124.776146	11.018909	14.252257
WBGene00022365	-	I	-	1376942	1385057	139.953384	12.359203	15.985842
WBGene00022372	-	I	+	1394569	1402975	136.051193	12.014603	15.540123
WBGene00022370	-	I	-	1427227	1433695	9.721992	0.858543	1.110471
WBGene00022371	-	I	+	1405935	1413100	172.488693	15.232376	19.702108
WBGene00022368	-	I	-	1413915	1415807	425.095581	37.539948	48.555527
WBGene00022369	-	I	+	1416586	1425201	676.840027	64.658089	83.631119
WBGene00022373	-	I	+	1436279	1441331	670.303833	59.194145	76.563850
WBGene00018159	-	I	-	1442048	1443942	619.958679	56.594860	73.201843
WBGene00018580	-	I	+	1465597	1469587	66.938782	5.911325	7.645922
WBGene00004969	-	I	+	1446497	1465358	292.692719	40.905682	52.908894
WBGene00196566	-	I	-	1447135	1447234	0.000000	0.000000	0.000000
WBGene00023055	-	I	+	1447138	1447210	0.000000	0.000000	0.000000
WBGene00001773	-	I	-	1451122	1453077	1.058552	0.093480	0.120911
WBGene00018579	-	I	+	1471227	1479920	63.817596	5.635695	7.289412
WBGene00001115	-	I	+	1483083	1490494	33.263901	3.063134	3.961968
WBGene00170789	-	I	-	1487607	1487627	0.000000	0.000000	0.000000
WBGene00022361	-	I	-	1490887	1514411	217.248276	20.824553	26.935232
WBGene00022360	-	I	+	1514755	1540911	155.245972	19.051212	24.641529
WBGene00022358	-	I	+	1543525	1556196	201.116608	20.647871	26.706705
WBGene00005077	-	I	+	1566929	1580196	290.230164	36.821377	47.626106
WBGene00195355	-	I	-	1575714	1575803	1.000000	0.088309	0.114223
WBGene00023198	-	I	+	1575720	1575792	0.000000	0.000000	0.000000
WBGene00022270	-	I	+	1581394	1593668	62.468102	8.530050	11.033077
WBGene00022272	-	I	-	1600624	1601457	1.694444	0.149635	0.193544
WBGene00022271	-	I	-	1594659	1596184	104.368774	9.216746	11.921274
WBGene00022269	-	I	+	1601838	1606926	190.900513	16.858315	21.805155
WBGene00022273	-	I	-	1607658	1610041	278.977570	27.286924	35.293900
WBGene00044440	-	I	+	1610390	1620080	176.964386	29.345423	37.956432
WBGene00000269	-	I	-	1621346	1628476	122.813286	11.026509	14.262087
WBGene00022268	-	I	+	1629003	1633498	649.055725	57.460644	74.321671
WBGene00022274	-	I	+	1634613	1644107	75.079796	6.630253	8.575809
WBGene00022156	-	I	+	1652901	1655399	6.854599	0.717579	0.928142
WBGene00173142	-	I	+	1653765	1653785	0.285714	0.025231	0.032635
WBGene00003111	-	I	-	1644588	1651394	43.244545	5.486311	7.096194
WBGene00004168	-	I	-	1655616	1656726	34.799999	3.073168	3.974947
WBGene00044358	-	I	-	1657513	1663331	26.401442	2.450160	3.169126
WBGene00022157	-	I	-	1663412	1667414	75.536743	6.670606	8.628004
WBGene00022155	-	I	+	1667501	1669792	170.474274	15.054484	19.472017
WBGene00022158	-	I	-	1670036	1672742	51.048603	4.702759	6.082719
WBGene00185098	-	I	-	1672821	1676434	18.101450	1.598529	2.067595
WBGene00022154	-	I	+	1680450	1685063	25.642580	2.264481	2.928962
WBGene00219767	-	I	+	1696199	1697676	0.000000	0.000000	0.000000
WBGene00044348	-	I	-	1686216	1693457	6.893217	1.214974	1.571491
WBGene00200707	-	I	+	1691497	1691645	0.000000	0.000000	0.000000
WBGene00236797	-	I	+	1692352	1693675	0.614749	0.054288	0.070218
WBGene00220197	-	I	+	1693190	1693457	0.156348	0.013807	0.017858
WBGene00006702	-	I	+	1698094	1701128	452.469910	49.429165	63.933475
WBGene00003080	-	I	+	1701361	1701808	450.974640	39.825310	51.511497
WBGene00022153	-	I	+	1702105	1708008	287.043884	25.348679	32.786900
WBGene00022152	-	I	+	1709587	1715568	255.265182	24.119078	31.196491
WBGene00006771	-	I	+	1721592	1740670	428.209015	76.763603	99.288826
WBGene00199017	-	I	-	1738614	1738724	0.000000	0.000000	0.000000
WBGene00003278	-	I	+	1738635	1738733	0.000000	0.000000	0.000000
WBGene00022159	-	I	-	1740647	1751055	482.743103	42.978500	55.589954
WBGene00022150	-	I	+	1751481	1754410	491.156006	43.373703	56.101120
WBGene00022149	-	I	+	1755329	1766400	215.365158	19.601902	25.353811
WBGene00022143	-	I	+	1812892	1813581	127.945282	11.298775	14.614244
WBGene00044349	-	I	-	1813909	1816061	5.259560	0.464469	0.600761
WBGene00022148	-	I	+	1767887	1790157	474.460236	41.899307	54.194084
WBGene00022160	-	I	-	1771388	1775933	488.721191	56.841099	73.520332
WBGene00022161	-	I	-	1779766	1782594	21.502995	3.844151	4.972164
WBGene00220198	-	I	+	1791398	1791491	5.595745	0.494157	0.639161
WBGene00022147	-	I	+	1792455	1792898	0.000000	0.000000	0.000000
WBGene00022146	-	I	+	1793254	1796424	232.602753	21.029728	27.200615
WBGene00022162	-	I	-	1797435	1798722	248.187210	21.917269	28.348593
WBGene00022145	-	I	+	1799717	1806986	1.355155	0.119673	0.154789
WBGene00022144	-	I	+	1808091	1811835	228.389221	20.168921	26.087214
WBGene00022142	-	I	+	1816150	1818496	4.920209	0.434501	0.561999
WBGene00044347	-	I	-	1818581	1822948	93.418854	12.370306	16.000202
WBGene00219766	-	I	+	1822401	1823043	0.555384	0.049046	0.063437
WBGene00022141	-	I	+	1823447	1825967	426.581512	37.793621	48.883640
WBGene00022163	-	I	+	1828079	1831929	0.000000	0.000000	0.000000
WBGene00044746	-	I	-	1832115	1832641	344.753632	45.809757	59.252003
WBGene00016907	-	I	+	1832897	1834764	1308.615601	123.938477	160.306519
WBGene00004441	-	I	+	1834881	1835439	32474.664062	2877.713867	3722.139404
WBGene00001196	-	I	+	1835631	1841936	688.696716	67.430969	87.217659
WBGene00202110	-	I	-	1840679	1840745	0.731343	0.064584	0.083536
WBGene00220027	-	I	+	1841238	1841334	1.401682	0.123782	0.160104
WBGene00001309	-	I	+	1842445	1843227	633.286255	55.978798	72.405006
WBGene00003750	-	I	+	1843384	1843899	150.600006	13.299399	17.201925
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00006461	-	I	+	1845221	1850523	82.215103	10.766295	13.925517
WBGene00019706	-	I	-	1856459	1860578	0.000000	0.000000	0.000000
WBGene00004743	-	I	-	1862607	1872306	135.359787	45.174572	58.430428
WBGene00022139	-	I	+	1874033	1883639	174.955841	25.868988	33.459888
WBGene00022140	-	I	-	1885205	1894905	65.465126	5.781188	7.477598
WBGene00022138	-	I	+	1895161	1923088	90.119102	16.071043	20.786873
WBGene00021768	-	I	-	1911684	1913966	1044.571899	92.245537	119.313728
WBGene00219760	-	I	-	1916942	1917064	0.138211	0.012205	0.015787
WBGene00021766	-	I	+	1924300	1932260	162.751831	14.372519	18.589939
WBGene00255420	-	I	-	1945814	1949520	0.000000	0.000000	0.000000
WBGene00021765	-	I	+	1932352	1945212	190.440002	37.436440	48.421650
WBGene00021771	-	I	-	1950594	1958527	186.619751	16.901285	21.860735
WBGene00044438	-	I	+	1958707	1965267	118.134995	10.432432	13.493687
WBGene00021764	-	I	+	1967772	1973882	289.343933	30.253326	39.130753
WBGene00201351	-	I	-	1974779	1974991	8.568075	0.756642	0.978668
WBGene00196465	-	I	+	1974820	1974991	0.000000	0.000000	0.000000
WBGene00021763	-	I	+	1977993	1983436	531.122009	47.898968	61.954266
WBGene00021238	-	I	-	1988246	2010525	110.394272	9.778955	12.648455
WBGene00220136	-	I	+	2019432	2019523	0.000000	0.000000	0.000000
WBGene00021237	-	I	+	2026277	2033966	70.828629	6.421237	8.305461
WBGene00021239	-	I	-	2034383	2043805	45.710854	4.125616	5.336221
WBGene00219749	-	I	+	2046539	2048913	3.655158	0.322785	0.417502
WBGene00044435	-	I	-	2049140	2050177	7.997591	0.706263	0.913506
WBGene00021346	-	I	-	2061667	2064077	160.043854	14.133381	18.280626
WBGene00021347	-	I	+	2064293	2064686	742.822144	65.598190	84.847084
WBGene00021348	-	I	+	2064909	2065481	1465.837158	148.988113	192.706635
WBGene00021349	-	I	+	2065727	2069049	5.885616	0.770835	0.997026
WBGene00195672	-	I	-	2068818	2068951	0.758014	0.066940	0.086582
WBGene00004409	-	I	-	2069086	2069587	29427.287109	2681.572266	3468.442871
WBGene00021350	-	I	-	2069681	2070607	36842.500000	3381.044678	4373.165527
WBGene00044932	-	I	-	2069884	2070023	11.500000	1.015558	1.313560
WBGene00197277	-	I	+	2070216	2070358	2.079383	0.183629	0.237513
WBGene00044931	-	I	-	2070256	2070394	4.948319	0.436983	0.565210
WBGene00196428	-	I	-	2070673	2070891	0.000000	0.000000	0.000000
WBGene00004014	-	I	+	2071352	2072547	2773.827637	244.955124	316.833832
WBGene00021351	-	I	+	2072680	2076906	1713.294556	151.579956	196.059021
WBGene00021352	-	I	+	2078959	2085662	333.098877	39.242275	50.757381
WBGene00200606	-	I	-	2084806	2085027	0.981982	0.086718	0.112165
WBGene00044925	-	I	+	2085037	2085155	0.758444	0.066978	0.086631
WBGene00021353	-	I	-	2085673	2093822	13.762223	1.544523	1.997743
WBGene00003799	-	I	+	2097346	2123443	366.286194	48.479633	62.705311
WBGene00044810	-	I	-	2107457	2108896	79.527084	7.022991	9.083792
WBGene00021354	-	I	-	2113614	2118550	191.319290	17.247000	22.307894
WBGene00235158	-	I	-	2149823	2151826	12.042115	1.063432	1.375482
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021355	-	I	+	2128590	2145971	1150.933960	102.147629	132.121460
WBGene00021009	-	I	+	2160042	2209629	139.629135	23.653601	30.594425
WBGene00001542	-	I	-	2223307	2233099	0.753094	0.066505	0.086020
WBGene00021008	-	I	+	2216100	2219479	23.732424	2.095797	2.710779
WBGene00021005	-	I	-	2219471	2222313	478.275208	42.236206	54.629841
WBGene00021006	-	I	-	2233744	2234957	110.901001	9.793604	12.667402
WBGene00017399	-	I	+	2242230	2247223	0.258684	0.022844	0.029548
WBGene00170253	-	I	-	2243149	2243169	0.000000	0.000000	0.000000
WBGene00021007	-	I	-	2235617	2241210	176.765259	15.610038	20.190590
WBGene00017398	-	I	+	2250131	2254901	98.983360	24.489189	31.675205
WBGene00000020	-	I	-	2255923	2272866	59.679455	5.276323	6.824588
WBGene00198059	-	I	+	2269391	2269442	0.000000	0.000000	0.000000
WBGene00201890	-	I	-	2269391	2269442	0.000000	0.000000	0.000000
WBGene00200608	-	I	+	2272359	2272439	0.000000	0.000000	0.000000
WBGene00023176	-	I	-	2272368	2272438	0.000000	0.000000	0.000000
WBGene00021463	-	I	+	2342216	2350468	0.239644	0.021163	0.027373
WBGene00044277	-	I	+	2350841	2350945	83.012444	7.330781	9.481897
WBGene00077563	-	I	+	2352835	2356238	77.008263	6.800555	8.796085
WBGene00021461	-	I	+	2357883	2372964	2.838751	0.253569	0.327975
WBGene00199635	-	I	+	2368687	2368744	0.000000	0.000000	0.000000
