Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00200422	-	I	+	942547	942652	0.000000	0.000000	0.000000
WBGene00195544	-	I	+	946027	946117	0.560440	0.046650	0.061244
WBGene00023199	-	I	-	946044	946115	0.652778	0.054336	0.071334
WBGene00003238	-	I	-	948569	957404	78.461449	6.632761	8.707692
WBGene00018787	-	I	-	963700	969426	47.134109	4.021186	5.279137
WBGene00018788	-	I	-	969089	976550	22.317854	6.417311	8.424844
WBGene00018786	-	I	+	989671	992181	49.059662	4.083649	5.361140
WBGene00016932	-	I	+	996045	1005066	5.415790	0.450802	0.591826
WBGene00196934	-	I	+	996207	996655	0.000000	0.000000	0.000000
WBGene00199650	-	I	-	996277	996576	0.000000	0.000000	0.000000
WBGene00016931	-	I	+	1006102	1010765	1.563054	0.130106	0.170807
WBGene00236808	-	I	-	1015204	1015731	33.906433	2.822318	3.705226
WBGene00016930	-	I	-	1011371	1014455	115.798752	9.713848	12.752638
WBGene00005002	-	I	+	1016403	1017180	2961.151367	247.950806	325.517426
WBGene00021335	-	I	+	1018835	1019229	900.430359	74.950409	98.397194
WBGene00021327	-	I	-	1019827	1029910	589.405334	49.061176	64.409012
WBGene00004952	-	I	-	1030629	1033436	483.374664	40.235348	52.822201
WBGene00021329	-	I	+	1034443	1040868	91.777367	7.976655	10.471998
WBGene00021332	-	I	+	1041474	1048329	218.278519	25.715052	33.759510
WBGene00021331	-	I	+	1049596	1050727	1079.123169	89.824516	117.924393
WBGene00021333	-	I	-	1050921	1053826	32.127422	6.217937	8.163098
WBGene00021334	-	I	-	1053894	1066899	521.445557	43.404308	56.982513
WBGene00021328	-	I	+	1062293	1065269	22.093536	1.839031	2.414337
WBGene00001745	-	I	+	1068484	1075010	164.994965	17.916727	23.521631
WBGene00019909	-	I	+	1084630	1088473	18.178349	1.513137	1.986493
WBGene00044895	-	I	+	1088514	1089742	26.950216	2.524559	3.314319
WBGene00019911	-	I	-	1089666	1095796	62.178417	5.175634	6.794731
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00022838	-	I	+	1107578	1112251	0.394077	0.032802	0.043064
WBGene00236809	-	I	+	1112418	1115501	0.000000	0.000000	0.000000
WBGene00202055	-	I	+	1126975	1127057	0.000000	0.000000	0.000000
WBGene00022837	-	I	+	1128324	1131737	4.205314	0.399774	0.524836
WBGene00021689	-	I	-	1136371	1154386	117.973602	19.957264	26.200510
WBGene00000165	-	I	-	1154511	1156020	278.987183	23.222454	30.487150
WBGene00198207	-	I	-	1156088	1156264	0.000000	0.000000	0.000000
WBGene00195424	-	I	+	1156163	1156454	0.476027	0.039624	0.052019
WBGene00004429	-	I	+	1156579	1157474	26400.828125	2197.563477	2885.028809
WBGene00021687	-	I	+	1157571	1162939	89.776054	7.472818	9.810545
WBGene00001816	-	I	-	1162880	1175868	252.245010	42.909058	56.332333
WBGene00004880	-	I	+	1176471	1190829	322.290253	27.736979	36.413960
WBGene00249808	-	I	-	1189970	1190830	0.000000	0.000000	0.000000
WBGene00021686	-	I	+	1193158	1211434	613.428040	76.681992	100.670479
WBGene00021685	-	I	+	1211485	1254669	316.381104	54.563938	71.633217
WBGene00195068	-	I	-	1215045	1217263	961.298218	80.016953	105.048721
WBGene00021690	-	I	-	1218435	1219002	1842.209351	153.342606	201.312897
WBGene00021691	-	I	-	1223957	1229282	528.077148	46.062893	60.472782
WBGene00201777	-	I	-	1251252	1251322	0.000000	0.000000	0.000000
WBGene00021692	-	I	+	1254770	1258258	84.930077	7.069446	9.280987
WBGene00001707	-	I	-	1259374	1268155	56.313690	5.858267	7.690914
WBGene00201534	-	I	+	1278808	1279042	0.136170	0.011335	0.014880
WBGene00200307	-	I	-	1278912	1279042	0.000000	0.000000	0.000000
WBGene00197713	-	I	-	1279436	1279484	0.000000	0.000000	0.000000
WBGene00199486	-	I	+	1279436	1279484	0.000000	0.000000	0.000000
WBGene00021693	-	I	+	1282101	1285435	6.553191	0.545477	0.716119
WBGene00021694	-	I	+	1287304	1287959	0.754310	0.062788	0.082429
WBGene00022367	-	I	-	1385818	1392759	52.430176	4.802169	6.304436
WBGene00003400	-	I	+	1305562	1328348	111.568863	21.279543	27.936440
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	39.825459	3.315008	4.352046
WBGene00019674	-	I	+	1335321	1336867	31.279810	3.252202	4.269591
WBGene00045052	-	I	+	1337012	1338216	85.777336	7.139970	9.373573
WBGene00045053	-	I	+	1338749	1339773	48.270096	7.072375	9.284832
WBGene00004888	-	I	+	1340678	1341258	3732.854980	310.716980	407.918823
WBGene00019673	-	I	-	1341218	1344692	669.318420	78.967896	103.671478
WBGene00022363	-	I	+	1348503	1359595	254.827820	23.338861	30.639977
WBGene00022366	-	I	+	1365309	1376409	139.147278	11.582401	15.205732
WBGene00022365	-	I	-	1376942	1385057	139.938202	11.648236	15.292163
WBGene00022372	-	I	+	1394569	1402975	155.697952	12.960053	17.014357
WBGene00022371	-	I	+	1405935	1413100	175.388138	14.599032	19.166059
WBGene00022368	-	I	-	1413915	1415807	475.316589	39.564606	51.941631
WBGene00022370	-	I	-	1427227	1433695	9.751039	0.811661	1.065574
WBGene00022369	-	I	+	1416586	1425201	746.834839	66.121605	86.806473
WBGene00022373	-	I	+	1436279	1441331	648.901611	54.013550	70.910652
WBGene00219937	-	I	+	1444507	1444641	0.251852	0.020964	0.027522
WBGene00018159	-	I	-	1442048	1443942	632.023071	54.383102	71.395813
WBGene00018580	-	I	+	1465597	1469587	58.707180	4.886693	6.415401
WBGene00004969	-	I	+	1446497	1465358	318.938782	41.800114	54.876476
WBGene00196566	-	I	-	1447135	1447234	0.000000	0.000000	0.000000
WBGene00023055	-	I	+	1447138	1447210	0.000000	0.000000	0.000000
WBGene00001773	-	I	-	1451122	1453077	0.983051	0.081828	0.107426
WBGene00018579	-	I	+	1471227	1479920	42.703865	3.554603	4.666592
WBGene00001115	-	I	+	1483083	1490494	27.262695	2.446870	3.212326
WBGene00170789	-	I	-	1487607	1487627	0.000000	0.000000	0.000000
WBGene00022361	-	I	-	1490887	1514411	238.501953	21.603840	28.362186
WBGene00022360	-	I	+	1514755	1540911	170.758041	19.749550	25.927816
WBGene00022358	-	I	+	1543525	1556196	209.296722	19.190859	25.194349
WBGene00172419	-	I	-	1556641	1556661	0.000000	0.000000	0.000000
WBGene00005077	-	I	+	1566929	1580196	312.776428	37.496651	49.226757
WBGene00195355	-	I	-	1575714	1575803	0.611111	0.050868	0.066781
WBGene00023198	-	I	+	1575720	1575792	0.000000	0.000000	0.000000
WBGene00022270	-	I	+	1581394	1593668	59.075897	6.932101	9.100676
WBGene00022272	-	I	-	1600624	1601457	1.305556	0.108672	0.142669
WBGene00022271	-	I	-	1594659	1596184	99.586617	8.289433	10.882623
WBGene00022269	-	I	+	1601838	1606926	199.057495	16.569233	21.752598
WBGene00022273	-	I	-	1607658	1610041	299.790649	27.639997	36.286640
WBGene00044440	-	I	+	1610390	1620080	190.623001	30.052391	39.453701
WBGene00000269	-	I	-	1621346	1628476	128.388123	10.847272	14.240632
WBGene00022268	-	I	+	1629003	1633498	688.281738	57.437141	75.405243
WBGene00022274	-	I	+	1634613	1644107	33.899620	2.821751	3.704482
WBGene00022156	-	I	+	1652901	1655399	20.772499	2.059673	2.704002
WBGene00173142	-	I	+	1653765	1653785	0.000000	0.000000	0.000000
WBGene00003111	-	I	-	1644588	1651394	44.663441	5.319582	6.983710
WBGene00004168	-	I	-	1655616	1656726	35.544777	2.958691	3.884261
WBGene00044358	-	I	-	1657513	1663331	20.539661	1.796638	2.358681
WBGene00022157	-	I	-	1663412	1667414	95.968422	7.988260	10.487234
WBGene00022155	-	I	+	1667501	1669792	130.839157	10.890846	14.297837
WBGene00022158	-	I	-	1670036	1672742	44.949333	4.052265	5.319939
WBGene00185098	-	I	-	1672821	1676434	19.502718	1.623376	2.131217
WBGene00022154	-	I	+	1680450	1685063	22.089354	1.838683	2.413880
WBGene00044348	-	I	-	1686216	1693457	6.210861	1.041075	1.366756
WBGene00200707	-	I	+	1691497	1691645	0.279862	0.023295	0.030583
WBGene00236797	-	I	+	1692352	1693675	0.666904	0.055512	0.072878
WBGene00220197	-	I	+	1693190	1693457	0.129699	0.010796	0.014173
WBGene00219767	-	I	+	1696199	1697676	0.000000	0.000000	0.000000
WBGene00006702	-	I	+	1698094	1701128	491.812042	50.644341	66.487450
WBGene00003080	-	I	+	1701361	1701808	490.588745	40.835831	53.610538
WBGene00022153	-	I	+	1702105	1708008	306.328308	25.498287	33.474937
WBGene00022152	-	I	+	1709587	1715568	285.666321	24.926260	32.723965
WBGene00006771	-	I	+	1721592	1740670	340.885712	69.918678	91.791397
WBGene00199017	-	I	-	1738614	1738724	0.000000	0.000000	0.000000
WBGene00003278	-	I	+	1738635	1738733	0.000000	0.000000	0.000000
WBGene00022159	-	I	-	1740647	1751055	475.942841	39.872112	52.345337
WBGene00022150	-	I	+	1751481	1754410	511.409760	42.568943	55.885818
WBGene00022149	-	I	+	1755329	1766400	245.277130	20.949179	27.502726
WBGene00220198	-	I	+	1791398	1791491	9.351064	0.778368	1.021865
WBGene00022147	-	I	+	1792455	1792898	0.000000	0.000000	0.000000
WBGene00022148	-	I	+	1767887	1790157	476.851654	39.692387	52.109383
WBGene00022160	-	I	-	1771388	1775933	259.826538	28.346075	37.213596
WBGene00022161	-	I	-	1779766	1782594	19.663172	2.994794	3.931658
WBGene00022146	-	I	+	1793254	1796424	215.244370	18.287857	24.008863
WBGene00022162	-	I	-	1797435	1798722	279.920074	23.300108	30.589096
WBGene00022145	-	I	+	1799717	1806986	1.141215	0.097012	0.127360
WBGene00022144	-	I	+	1808091	1811835	207.881943	17.303766	22.716915
WBGene00044349	-	I	-	1813909	1816061	5.288529	0.440209	0.577920
WBGene00022143	-	I	+	1812892	1813581	122.898109	10.229846	13.430056
WBGene00022142	-	I	+	1816150	1818496	4.046836	0.336852	0.442230
WBGene00044347	-	I	-	1818581	1822948	99.576393	12.464941	16.364359
WBGene00219766	-	I	+	1822401	1823043	0.420237	0.034980	0.045923
WBGene00022141	-	I	+	1823447	1825967	483.719635	40.400631	53.039192
WBGene00022163	-	I	+	1828079	1831929	0.000000	0.000000	0.000000
WBGene00044746	-	I	-	1832115	1832641	338.426514	42.386772	55.646656
WBGene00016907	-	I	+	1832897	1834764	1422.731445	127.062386	166.811401
WBGene00004441	-	I	+	1834881	1835439	32499.912109	2714.621338	3563.838379
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00001196	-	I	+	1835631	1841936	602.263611	55.627075	73.028938
WBGene00202110	-	I	-	1840679	1840745	0.000000	0.000000	0.000000
WBGene00220027	-	I	+	1841238	1841334	1.475871	0.122849	0.161280
WBGene00001309	-	I	+	1842445	1843227	718.225281	59.783943	78.486198
WBGene00003750	-	I	+	1843384	1843899	156.484222	13.025501	17.100279
WBGene00006461	-	I	+	1845221	1850523	83.256119	10.258040	13.467071
WBGene00019706	-	I	-	1856459	1860578	0.000000	0.000000	0.000000
WBGene00004743	-	I	-	1862607	1872306	130.833206	41.142803	54.013535
WBGene00022139	-	I	+	1874033	1883639	166.967819	23.282524	30.566013
WBGene00022140	-	I	-	1885205	1894905	62.489540	5.201531	6.828730
WBGene00022138	-	I	+	1895161	1923088	100.034851	16.977974	22.289207
WBGene00021768	-	I	-	1911684	1913966	1102.671753	91.784668	120.497726
WBGene00219760	-	I	-	1916942	1917064	0.674797	0.056169	0.073740
WBGene00021766	-	I	+	1924300	1932260	184.208786	15.333250	20.129961
WBGene00021765	-	I	+	1932352	1945212	193.504074	35.361038	46.423061
WBGene00255420	-	I	-	1945814	1949520	0.000000	0.000000	0.000000
WBGene00021771	-	I	-	1950594	1958527	206.235733	17.488043	22.958839
WBGene00044438	-	I	+	1958707	1965267	136.558624	11.366925	14.922849
WBGene00021764	-	I	+	1967772	1973882	326.825684	32.210075	42.286377
WBGene00201351	-	I	-	1974779	1974991	7.605634	0.633081	0.831128
WBGene00196465	-	I	+	1974820	1974991	0.000000	0.000000	0.000000
WBGene00021763	-	I	+	1977993	1983436	633.633545	56.397923	74.040924
WBGene00021238	-	I	-	1988246	2010525	113.421463	9.470564	12.433247
WBGene00021237	-	I	+	2026277	2033966	68.959160	5.892143	7.735385
WBGene00021239	-	I	-	2034383	2043805	45.972893	6.017523	7.899989
WBGene00219749	-	I	+	2046539	2048913	3.529614	0.293800	0.385709
WBGene00044435	-	I	-	2049140	2050177	6.195569	0.515709	0.677039
WBGene00021346	-	I	-	2061667	2064077	180.237778	15.002709	19.696018
WBGene00021347	-	I	+	2064293	2064686	797.481140	66.381073	87.147118
WBGene00021348	-	I	+	2064909	2065481	1331.296143	127.551193	167.453140
WBGene00021349	-	I	+	2065727	2069049	4.548069	0.553475	0.726619
WBGene00195672	-	I	-	2068818	2068951	2.613120	0.217512	0.285556
WBGene00004409	-	I	-	2069086	2069587	29127.683594	2501.858154	3284.516357
WBGene00021350	-	I	-	2069681	2070607	37620.675781	3254.968262	4273.222656
WBGene00044932	-	I	-	2069884	2070023	7.400000	0.615964	0.808657
WBGene00197277	-	I	+	2070216	2070358	3.712247	0.309002	0.405667
WBGene00044931	-	I	-	2070256	2070394	0.731197	0.060864	0.079904
WBGene00196428	-	I	-	2070673	2070891	0.228310	0.019004	0.024949
WBGene00004014	-	I	+	2071352	2072547	2758.413330	229.605988	301.433807
WBGene00021351	-	I	+	2072680	2076906	1762.667725	147.148422	193.180969
WBGene00021352	-	I	+	2078959	2085662	339.747192	38.188442	50.134960
WBGene00200606	-	I	-	2084806	2085027	1.229730	0.102361	0.134382
WBGene00044925	-	I	+	2085037	2085155	1.084034	0.090233	0.118461
WBGene00021353	-	I	-	2085673	2093822	14.614199	1.632047	2.142602
WBGene00003799	-	I	+	2097346	2123443	389.018768	48.466694	63.628563
WBGene00044810	-	I	-	2107457	2108896	77.429352	6.445097	8.461322
WBGene00021354	-	I	-	2113614	2118550	164.087158	13.979735	18.353027
WBGene00021355	-	I	+	2128590	2145971	1190.334473	99.564751	130.711655
WBGene00235158	-	I	-	2149823	2151826	9.521059	0.792518	1.040442
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021475	-	I	+	2312496	2313008	618.774902	51.505852	67.618462
WBGene00021009	-	I	+	2160042	2209629	134.893585	20.672400	27.139360
WBGene00021008	-	I	+	2216100	2219479	19.347324	1.610441	2.114236
WBGene00021005	-	I	-	2219471	2222313	748.434692	62.298527	81.787422
WBGene00001542	-	I	-	2223307	2233099	0.601268	0.050049	0.065705
WBGene00021006	-	I	-	2233744	2234957	110.731705	9.217134	12.100535
WBGene00021007	-	I	-	2235617	2241210	175.078232	14.573236	19.132193
WBGene00017399	-	I	+	2242230	2247223	0.000000	0.000000	0.000000
WBGene00170253	-	I	-	2243149	2243169	0.000000	0.000000	0.000000
WBGene00017398	-	I	+	2250131	2254901	105.591766	24.965931	32.776039
WBGene00000020	-	I	-	2255923	2272866	57.628632	4.803186	6.305770
WBGene00198059	-	I	+	2269391	2269442	0.000000	0.000000	0.000000
WBGene00201890	-	I	-	2269391	2269442	0.000000	0.000000	0.000000
WBGene00200608	-	I	+	2272359	2272439	0.000000	0.000000	0.000000
WBGene00023176	-	I	-	2272368	2272438	0.000000	0.000000	0.000000
WBGene00021458	-	I	+	2279835	2281516	2.102395	0.526298	0.690940
WBGene00000408	-	I	-	2281504	2291183	370.861938	33.244892	43.644917
