Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00000917	-	I	+	332611	337839	3.330745	6.341236	4.076640
WBGene00021661	-	I	-	343069	348424	2.811378	5.491839	3.530582
WBGene00021658	-	I	+	347469	348357	16.348902	31.125839	20.010115
WBGene00021657	-	I	+	348460	357193	0.293509	0.558797	0.359238
WBGene00020087	-	I	-	357240	363901	7.097093	13.511793	8.686433
WBGene00020091	-	I	+	364510	368319	3.988785	7.594044	4.882043
WBGene00020088	-	I	-	368370	373445	5.958090	11.343303	7.292359
WBGene00020089	-	I	-	373571	379073	4.135900	7.874129	5.062103
WBGene00004143	-	I	-	379071	381902	11.323099	21.557470	13.858821
WBGene00006385	-	I	+	382648	388564	0.349762	0.665894	0.428089
WBGene00020090	-	I	-	388470	394415	2.511038	4.780637	3.073366
WBGene00021733	-	I	+	398891	412915	0.101171	0.192614	0.123827
WBGene00021734	-	I	-	412911	418660	0.000000	0.000000	0.000000
WBGene00006593	-	I	+	443999	461605	0.409804	0.780205	0.501576
WBGene00021026	-	I	+	461995	462651	1.362477	2.593950	1.667593
WBGene00021027	-	I	-	462657	467131	4.776577	9.093881	5.846255
WBGene00166632	-	I	+	463304	463324	0.000000	0.000000	0.000000
WBGene00235387	-	I	+	471135	473890	29.622980	56.397678	36.256821
WBGene00021025	-	I	+	477582	481954	0.000000	0.000000	0.000000
WBGene00235388	-	I	-	482040	483880	6.894927	13.126899	8.438993
WBGene00021024	-	I	+	488607	489905	0.000000	0.000000	0.000000
WBGene00021028	-	I	-	484126	487990	0.837188	1.593880	1.024670
WBGene00001814	-	I	+	489969	496150	38.854206	74.031036	47.592915
WBGene00022035	-	I	-	496144	502042	2.500323	4.760237	3.060251
WBGene00022036	-	I	-	502932	506250	2.656168	5.056942	3.250997
WBGene00022034	-	I	+	506469	509056	0.000000	0.000000	0.000000
WBGene00022039	-	I	-	508850	511051	0.000000	0.000000	0.000000
WBGene00022038	-	I	-	520109	521554	0.465961	1.684430	1.082883
WBGene00022037	-	I	-	511052	519800	3.430066	6.840500	4.397606
WBGene00196781	-	I	+	512017	512166	0.126667	0.241155	0.155033
WBGene00196389	-	I	+	514364	514492	1.503876	2.863153	1.840658
WBGene00022033	-	I	+	530969	533084	1.003455	2.000281	1.285936
WBGene00220190	-	I	+	532968	533039	0.000000	0.000000	0.000000
WBGene00022043	-	I	+	534455	535344	0.000000	0.000000	0.000000
WBGene00201456	-	I	-	536804	536931	1.546875	2.945016	1.893286
WBGene00022042	-	I	+	535791	536670	9.885222	18.819971	12.098942
WBGene00007009	-	I	+	537122	542200	6.617172	12.755360	8.200138
WBGene00220191	-	I	+	539086	539242	0.000000	0.000000	0.000000
WBGene00004235	-	I	+	550696	556638	0.258512	0.492168	0.316404
WBGene00202444	-	I	+	553658	553785	0.000000	0.000000	0.000000
WBGene00002393	-	I	+	557375	561671	0.000000	0.000000	0.000000
WBGene00022040	-	I	+	562736	565181	0.875000	1.665868	1.070950
WBGene00000434	-	I	-	565436	566414	0.000000	0.000000	0.000000
WBGene00001725	-	I	-	572177	575120	0.000000	0.000000	0.000000
WBGene00044427	-	I	-	582288	583748	0.000000	0.000000	0.000000
WBGene00002040	-	I	-	585831	607601	0.537804	1.023898	0.658241
WBGene00018923	-	I	-	614651	629444	0.603197	2.873984	1.847621
WBGene00018921	-	I	+	618160	621490	4.029971	7.794576	5.010961
WBGene00022028	-	I	+	621708	622187	0.000000	0.000000	0.000000
WBGene00022029	-	I	-	629492	636350	3.432222	6.534432	4.200842
WBGene00220188	-	I	-	630006	630218	0.000000	0.000000	0.000000
WBGene00220189	-	I	-	630926	631035	0.000000	0.000000	0.000000
WBGene00022027	-	I	+	636804	637852	0.601990	1.146098	0.736801
WBGene00022026	-	I	+	638129	653986	0.713711	3.479806	2.237090
WBGene00022030	-	I	-	645626	647242	71.822701	136.739563	87.906853
WBGene00022025	-	I	+	654090	658810	6.874103	13.087255	8.413506
WBGene00022031	-	I	-	659557	663686	9.097920	17.391657	11.180711
WBGene00022032	-	I	-	664426	666900	2.008236	5.701803	3.665563
WBGene00044461	-	I	-	667615	674413	22.939381	43.673115	28.076479
WBGene00021215	-	I	+	680408	683472	0.000000	0.000000	0.000000
WBGene00021214	-	I	-	682876	686599	0.137960	0.262655	0.168855
WBGene00021207	-	I	+	688286	691267	9.609023	18.294128	11.760890
WBGene00021210	-	I	-	692026	694948	2.068965	3.938997	2.532294
WBGene00021208	-	I	-	694982	698322	0.000000	0.000000	0.000000
WBGene00021209	-	I	-	700274	715874	4.471777	8.513587	5.473197
WBGene00004332	-	I	-	717893	719816	25.585619	79.578079	51.158985
WBGene00000623	-	I	-	741913	745570	0.632525	1.204232	0.774174
WBGene00198328	-	I	-	742120	742286	0.263473	0.501613	0.322476
WBGene00004028	-	I	+	719929	731078	0.000000	0.000000	0.000000
WBGene00044434	-	I	-	731068	736552	0.928317	1.767375	1.136207
WBGene00021212	-	I	+	758756	760429	0.000000	0.000000	0.000000
WBGene00020282	-	I	-	760848	761849	1.210356	2.304335	1.481406
WBGene00020283	-	I	+	763597	770720	0.000000	0.000000	0.000000
WBGene00000624	-	I	+	745859	748288	0.000000	0.000000	0.000000
WBGene00021213	-	I	-	748228	757010	10.574115	20.131517	12.942107
WBGene00023169	-	I	+	754680	754763	96.119057	182.996155	117.644188
WBGene00020281	-	I	+	770892	776369	0.100815	0.191937	0.123392
WBGene00196394	-	I	+	774365	774585	0.000000	0.000000	0.000000
WBGene00196011	-	I	-	774439	774584	0.000000	0.000000	0.000000
WBGene00195514	-	I	-	796997	797295	3.016722	5.743383	3.692294
WBGene00022517	-	I	+	837996	841746	98.863693	188.221542	121.003464
WBGene00022519	-	I	-	841742	846763	29.870728	61.738190	39.690117
WBGene00202359	-	I	+	846171	846491	0.000000	0.000000	0.000000
WBGene00022388	-	I	+	853451	872103	0.756569	1.440393	0.925997
WBGene00022389	-	I	-	873164	882713	0.584262	1.304869	0.838872
WBGene00022386	-	I	+	882918	890194	0.068930	0.169574	0.109015
WBGene00022390	-	I	-	889771	895105	0.000000	0.000000	0.000000
WBGene00220217	-	I	+	906339	906481	0.615385	1.171600	0.753196
WBGene00001678	-	I	+	897286	906077	24.353302	46.365009	29.807039
WBGene00022385	-	I	+	907448	911189	25.242355	48.057632	30.895189
WBGene00022391	-	I	-	912415	926877	0.000000	0.000000	0.000000
WBGene00201274	-	I	+	916168	916317	0.000000	0.000000	0.000000
WBGene00003548	-	I	+	942257	947710	1.661124	3.162529	2.033120
WBGene00199411	-	I	-	942547	942652	0.000000	0.000000	0.000000
WBGene00200422	-	I	+	942547	942652	0.000000	0.000000	0.000000
WBGene00195544	-	I	+	946027	946117	0.483516	0.920541	0.591796
WBGene00023199	-	I	-	946044	946115	0.611111	1.163463	0.747965
WBGene00003238	-	I	-	948569	957404	1.052336	2.017109	1.296755
WBGene00018786	-	I	+	989671	992181	0.000000	0.000000	0.000000
WBGene00016932	-	I	+	996045	1005066	0.231579	0.440891	0.283439
WBGene00196934	-	I	+	996207	996655	0.000000	0.000000	0.000000
WBGene00199650	-	I	-	996277	996576	0.000000	0.000000	0.000000
WBGene00018787	-	I	-	963700	969426	0.000000	0.000000	0.000000
WBGene00018788	-	I	-	969089	976550	0.581067	3.629608	2.333395
WBGene00016931	-	I	+	1006102	1010765	2.654397	5.053571	3.248829
WBGene00236808	-	I	-	1015204	1015731	0.000000	0.000000	0.000000
WBGene00016930	-	I	-	1011371	1014455	2.330658	4.437221	2.852591
WBGene00005002	-	I	+	1016403	1017180	0.000000	0.000000	0.000000
WBGene00021335	-	I	+	1018835	1019229	0.835443	1.590557	1.022534
WBGene00021327	-	I	-	1019827	1029910	2.923424	5.565758	3.578103
WBGene00004952	-	I	-	1030629	1033436	81.207153	154.606155	99.392876
WBGene00021329	-	I	+	1034443	1040868	1.361189	2.599854	1.671389
WBGene00021332	-	I	+	1041474	1048329	6.515021	12.403615	7.974010
WBGene00021331	-	I	+	1049596	1050727	4.258873	8.108251	5.212615
WBGene00021333	-	I	-	1050921	1053826	347.025024	725.743530	466.564484
WBGene00021334	-	I	-	1053894	1066899	2.493579	4.747398	3.051997
WBGene00021328	-	I	+	1062293	1065269	1.213997	2.311267	1.485862
WBGene00001745	-	I	+	1068484	1075010	18.773273	35.818939	23.027205
WBGene00019909	-	I	+	1084630	1088473	22.354204	42.559029	27.360258
WBGene00044895	-	I	+	1088514	1089742	0.000000	0.000000	0.000000
WBGene00019911	-	I	-	1089666	1095796	0.125237	0.238432	0.153283
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00022838	-	I	+	1107578	1112251	0.000000	0.000000	0.000000
WBGene00236809	-	I	+	1112418	1115501	0.000000	0.000000	0.000000
WBGene00202055	-	I	+	1126975	1127057	0.265060	0.504634	0.324418
WBGene00022837	-	I	+	1128324	1131737	0.000000	0.000000	0.000000
WBGene00021689	-	I	-	1136371	1154386	1.215724	2.315747	1.488742
WBGene00000165	-	I	-	1154511	1156020	4.594558	8.747344	5.623474
WBGene00004429	-	I	+	1156579	1157474	1.036107	1.972591	1.268135
WBGene00021687	-	I	+	1157571	1162939	10.369428	19.741823	12.691583
WBGene00001816	-	I	-	1162880	1175868	2.375403	4.536798	2.916607
WBGene00004880	-	I	+	1176471	1190829	3.132129	5.963100	3.833545
WBGene00249808	-	I	-	1189970	1190830	0.587689	1.118871	0.719297
WBGene00021686	-	I	+	1193158	1211434	1.220285	2.323238	1.493559
WBGene00021692	-	I	+	1254770	1258258	0.000000	0.000000	0.000000
WBGene00021685	-	I	+	1211485	1254669	0.000000	0.000000	0.000000
WBGene00195068	-	I	-	1215045	1217263	0.000000	0.000000	0.000000
WBGene00021690	-	I	-	1218435	1219002	0.000000	0.000000	0.000000
WBGene00021691	-	I	-	1223957	1229282	0.560394	1.112617	0.715277
WBGene00201777	-	I	-	1251252	1251322	0.000000	0.000000	0.000000
WBGene00001707	-	I	-	1259374	1268155	0.000000	0.000000	0.000000
WBGene00021693	-	I	+	1282101	1285435	0.000000	0.000000	0.000000
WBGene00003400	-	I	+	1305562	1328348	0.145621	0.485295	0.311985
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	0.000000	0.000000	0.000000
WBGene00019674	-	I	+	1335321	1336867	0.000000	0.000000	0.000000
WBGene00045052	-	I	+	1337012	1338216	0.000000	0.000000	0.000000
WBGene00045053	-	I	+	1338749	1339773	1.733119	3.299597	2.121238
WBGene00004888	-	I	+	1340678	1341258	0.000000	0.000000	0.000000
WBGene00019673	-	I	-	1341218	1344692	22.752848	43.317986	27.848175
WBGene00022363	-	I	+	1348503	1359595	1.172616	2.451895	1.576269
WBGene00022366	-	I	+	1365309	1376409	2.718208	5.175057	3.326930
WBGene00022365	-	I	-	1376942	1385057	0.221106	0.420952	0.270621
WBGene00022367	-	I	-	1385818	1392759	0.000000	0.000000	0.000000
WBGene00022372	-	I	+	1394569	1402975	0.225256	0.428853	0.275700
WBGene00022371	-	I	+	1405935	1413100	14.175335	26.987698	17.349792
WBGene00022368	-	I	-	1413915	1415807	17.253256	32.847591	21.116991
WBGene00022369	-	I	+	1416586	1425201	2.163217	4.118439	2.647653
WBGene00022370	-	I	-	1427227	1433695	0.000000	0.000000	0.000000
WBGene00022373	-	I	+	1436279	1441331	4.541383	8.646107	5.558391
WBGene00018159	-	I	-	1442048	1443942	0.000000	0.000000	0.000000
WBGene00018580	-	I	+	1465597	1469587	0.000000	0.000000	0.000000
WBGene00004969	-	I	+	1446497	1465358	2.347647	4.469565	2.873385
WBGene00196566	-	I	-	1447135	1447234	0.880000	1.675387	1.077069
WBGene00023055	-	I	+	1447138	1447210	1.178082	2.242890	1.441905
WBGene00001773	-	I	-	1451122	1453077	0.677966	1.290745	0.829791
WBGene00018579	-	I	+	1471227	1479920	2.809013	5.347936	3.438070
WBGene00001115	-	I	+	1483083	1490494	0.000000	0.000000	0.000000
WBGene00170789	-	I	-	1487607	1487627	0.000000	0.000000	0.000000
WBGene00022361	-	I	-	1490887	1514411	2.628267	5.003823	3.216847
WBGene00022360	-	I	+	1514755	1540911	0.419588	0.854554	0.549374
WBGene00022358	-	I	+	1543525	1556196	77.191528	151.637299	97.484268
WBGene00005077	-	I	+	1566929	1580196	5.706306	11.415393	7.338704
WBGene00195355	-	I	-	1575714	1575803	0.733333	1.396155	0.897557
WBGene00023198	-	I	+	1575720	1575792	0.876712	1.669127	1.073045
WBGene00022270	-	I	+	1581394	1593668	0.000000	0.000000	0.000000
WBGene00022271	-	I	-	1594659	1596184	11.577428	22.041674	14.170105
WBGene00022272	-	I	-	1600624	1601457	33.033951	62.891651	40.431652
WBGene00022269	-	I	+	1601838	1606926	6.139535	11.688746	7.514437
WBGene00022273	-	I	-	1607658	1610041	0.945794	1.800649	1.157597
WBGene00044440	-	I	+	1610390	1620080	1.794928	3.417272	2.196888
WBGene00000269	-	I	-	1621346	1628476	0.000000	0.000000	0.000000
WBGene00022274	-	I	+	1634613	1644107	5.007980	9.534437	6.129479
WBGene00022156	-	I	+	1652901	1655399	0.207715	0.395458	0.254231
WBGene00173142	-	I	+	1653765	1653785	0.000000	0.000000	0.000000
WBGene00004168	-	I	-	1655616	1656726	2.594030	4.938641	3.174943
WBGene00003111	-	I	-	1644588	1651394	3.941176	8.188376	5.264126
WBGene00044358	-	I	-	1657513	1663331	0.000000	0.000000	0.000000
WBGene00022157	-	I	-	1663412	1667414	0.353617	0.673233	0.432807
WBGene00022155	-	I	+	1667501	1669792	0.000000	0.000000	0.000000
WBGene00022158	-	I	-	1670036	1672742	4.436401	8.463743	5.441154
WBGene00022154	-	I	+	1680450	1685063	0.000000	0.000000	0.000000
WBGene00185098	-	I	-	1672821	1676434	22.976452	43.743694	28.121853
WBGene00219767	-	I	+	1696199	1697676	0.000000	0.000000	0.000000
WBGene00044348	-	I	-	1686216	1693457	0.000000	0.000000	0.000000
WBGene00200707	-	I	+	1691497	1691645	1.771812	3.373262	2.168596
WBGene00236797	-	I	+	1692352	1693675	0.576032	1.096678	0.705030
WBGene00220197	-	I	+	1693190	1693457	0.109453	0.208382	0.133964
WBGene00006702	-	I	+	1698094	1701128	0.000000	0.000000	0.000000
WBGene00003080	-	I	+	1701361	1701808	0.000000	0.000000	0.000000
WBGene00022153	-	I	+	1702105	1708008	5.172580	9.847811	6.330940
WBGene00022152	-	I	+	1709587	1715568	0.000000	0.000000	0.000000
WBGene00022150	-	I	+	1751481	1754410	0.000000	0.000000	0.000000
WBGene00006771	-	I	+	1721592	1740670	1.485470	3.282222	2.110068
WBGene00199017	-	I	-	1738614	1738724	17.639639	33.583206	21.589901
WBGene00003278	-	I	+	1738635	1738733	39.555557	192.976257	124.060158
WBGene00022159	-	I	-	1740647	1751055	7.756919	14.776895	9.499739
WBGene00022149	-	I	+	1755329	1766400	1.886433	3.682708	2.367532
WBGene00022147	-	I	+	1792455	1792898	0.000000	0.000000	0.000000
WBGene00022146	-	I	+	1793254	1796424	0.211369	1.675387	1.077069
WBGene00022162	-	I	-	1797435	1798722	0.000000	0.000000	0.000000
WBGene00022148	-	I	+	1767887	1790157	15.645653	29.786963	19.149380
WBGene00022160	-	I	-	1771388	1775933	0.078853	0.150124	0.096512
WBGene00022161	-	I	-	1779766	1782594	0.675150	1.285383	0.826345
WBGene00022145	-	I	+	1799717	1806986	0.518950	0.988002	0.635165
WBGene00022143	-	I	+	1812892	1813581	0.000000	0.000000	0.000000
WBGene00022144	-	I	+	1808091	1811835	3.406330	6.485138	4.169152
WBGene00044349	-	I	-	1813909	1816061	0.000000	0.000000	0.000000
WBGene00022142	-	I	+	1816150	1818496	1.389234	2.644892	1.700342
WBGene00044347	-	I	-	1818581	1822948	0.000000	0.000000	0.000000
WBGene00219766	-	I	+	1822401	1823043	9.545879	18.173912	11.683606
WBGene00022141	-	I	+	1823447	1825967	4.631578	8.823560	5.672471
WBGene00022163	-	I	+	1828079	1831929	274.122498	521.887817	335.510132
WBGene00044746	-	I	-	1832115	1832641	35.573498	101.906334	65.513329
WBGene00016907	-	I	+	1832897	1834764	1.772754	3.410645	2.192628
WBGene00004441	-	I	+	1834881	1835439	0.000000	0.000000	0.000000
WBGene00001309	-	I	+	1842445	1843227	0.000000	0.000000	0.000000
WBGene00001196	-	I	+	1835631	1841936	65.874306	138.469040	89.018692
WBGene00202110	-	I	-	1840679	1840745	0.000000	0.000000	0.000000
WBGene00220027	-	I	+	1841238	1841334	0.298419	0.568145	0.365248
WBGene00003750	-	I	+	1843384	1843899	80.473686	153.209747	98.495155
WBGene00006461	-	I	+	1845221	1850523	0.000000	0.000000	0.000000
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00019706	-	I	-	1856459	1860578	0.000000	0.000000	0.000000
WBGene00004743	-	I	-	1862607	1872306	1.624973	10.059507	6.467035
WBGene00022139	-	I	+	1874033	1883639	2.771653	5.276808	3.392344
WBGene00022140	-	I	-	1885205	1894905	0.214784	0.408916	0.262883
WBGene00021766	-	I	+	1924300	1932260	0.321891	0.612832	0.393976
WBGene00022138	-	I	+	1895161	1923088	1.936661	3.870999	2.488580
WBGene00021768	-	I	-	1911684	1913966	7.916667	15.072138	9.689545
WBGene00219760	-	I	-	1916942	1917064	0.000000	0.000000	0.000000
WBGene00021765	-	I	+	1932352	1945212	0.000000	0.000000	0.000000
WBGene00021771	-	I	-	1950594	1958527	0.000000	0.000000	0.000000
WBGene00044438	-	I	+	1958707	1965267	0.000000	0.000000	0.000000
WBGene00201351	-	I	-	1974779	1974991	0.061033	0.116198	0.074701
WBGene00196465	-	I	+	1974820	1974991	0.075581	0.143895	0.092507
WBGene00021764	-	I	+	1967772	1973882	0.596535	1.344685	0.864468
WBGene00021763	-	I	+	1977993	1983436	0.605684	1.169751	0.752007
WBGene00021238	-	I	-	1988246	2010525	0.578248	1.100897	0.707742
WBGene00021237	-	I	+	2026277	2033966	0.467869	0.890752	0.572645
WBGene00021239	-	I	-	2034383	2043805	199.737885	380.270752	244.467667
WBGene00219749	-	I	+	2046539	2048913	70.786530	134.766861	86.638634
WBGene00044435	-	I	-	2049140	2050177	360.101166	685.578186	440.743073
WBGene00021346	-	I	-	2061667	2064077	6.694975	12.746221	8.194263
WBGene00021347	-	I	+	2064293	2064686	0.000000	0.000000	0.000000
WBGene00021348	-	I	+	2064909	2065481	0.000000	0.000000	0.000000
WBGene00021349	-	I	+	2065727	2069049	32.350357	61.590195	39.594975
WBGene00195672	-	I	-	2068818	2068951	0.000000	0.000000	0.000000
WBGene00004409	-	I	-	2069086	2069587	10.781457	20.526266	13.195882
WBGene00196428	-	I	-	2070673	2070891	0.342466	0.652003	0.419159
WBGene00021350	-	I	-	2069681	2070607	2.567404	5.050544	3.246883
WBGene00044932	-	I	-	2069884	2070023	1.728571	3.290938	2.115671
WBGene00197277	-	I	+	2070216	2070358	13.076923	24.896486	16.005400
WBGene00044931	-	I	-	2070256	2070394	0.000000	0.000000	0.000000
WBGene00004014	-	I	+	2071352	2072547	34.163265	65.041695	41.813866
WBGene00021351	-	I	+	2072680	2076906	1.386349	2.641107	1.697909
WBGene00021352	-	I	+	2078959	2085662	1.532676	3.529431	2.268993
WBGene00200606	-	I	-	2084806	2085027	0.000000	0.000000	0.000000
WBGene00044925	-	I	+	2085037	2085155	3.126050	5.951527	3.826105
WBGene00021353	-	I	-	2085673	2093822	0.000000	0.000000	0.000000
WBGene00003799	-	I	+	2097346	2123443	1.807527	3.834578	2.465165
WBGene00044810	-	I	-	2107457	2108896	0.000000	0.000000	0.000000
WBGene00021354	-	I	-	2113614	2118550	0.000000	0.000000	0.000000
WBGene00021355	-	I	+	2128590	2145971	7.170235	13.666097	8.785631
WBGene00235158	-	I	-	2149823	2151826	486.965057	927.107910	596.017151
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021009	-	I	+	2160042	2209629	1.250464	3.479097	2.236635
WBGene00021008	-	I	+	2216100	2219479	0.000000	0.000000	0.000000
WBGene00021005	-	I	-	2219471	2222313	0.000000	0.000000	0.000000
WBGene00021006	-	I	-	2233744	2234957	0.000000	0.000000	0.000000
WBGene00021007	-	I	-	2235617	2241210	2.515594	4.789311	3.078942
WBGene00017398	-	I	+	2250131	2254901	0.172271	0.350242	0.225163
WBGene00000020	-	I	-	2255923	2272866	0.982909	1.871310	1.203024
WBGene00198059	-	I	+	2269391	2269442	0.000000	0.000000	0.000000
WBGene00201890	-	I	-	2269391	2269442	0.000000	0.000000	0.000000
WBGene00200608	-	I	+	2272359	2272439	8.691358	16.547031	10.637721
WBGene00023176	-	I	-	2272368	2272438	9.915493	18.877602	12.135992
WBGene00021458	-	I	+	2279835	2281516	14.715112	76.997337	49.499882
WBGene00000408	-	I	-	2281504	2291183	0.000000	0.000000	0.000000
WBGene00021469	-	I	+	2293132	2297312	11.589259	22.844810	14.686423
WBGene00021470	-	I	-	2297280	2304393	4.438866	8.815688	5.667411
WBGene00021468	-	I	+	2300086	2302823	1.210480	2.304571	1.481558
WBGene00002047	-	I	-	2304512	2306816	11.999048	22.844376	14.686143
WBGene00021475	-	I	+	2312496	2313008	0.000000	0.000000	0.000000
WBGene00021467	-	I	+	2306985	2308975	0.730576	1.577746	1.014298
WBGene00021476	-	I	+	2308976	2312129	3.214558	6.293359	4.045861
WBGene00021466	-	I	+	2313271	2316003	3.274661	6.234460	4.007997
WBGene00199088	-	I	-	2315821	2315987	0.000000	0.000000	0.000000
WBGene00219275	-	I	-	2322025	2322596	0.000000	0.000000	0.000000
WBGene00021465	-	I	+	2316307	2318305	1.150807	2.190963	1.408521
WBGene00003156	-	I	-	2318291	2321847	5.486758	19.357384	12.444434
WBGene00021477	-	I	+	2327989	2330162	0.000000	0.000000	0.000000
WBGene00021471	-	I	-	2323916	2327329	0.317919	0.605270	0.389115
WBGene00021472	-	I	-	2330895	2332652	6.684931	12.727098	8.181971
WBGene00021464	-	I	+	2333312	2338693	105.606125	201.058105	129.255814
WBGene00021463	-	I	+	2342216	2350468	0.000000	0.000000	0.000000
WBGene00077563	-	I	+	2352835	2356238	0.000000	0.000000	0.000000
WBGene00021461	-	I	+	2357883	2372964	7.566452	14.570908	9.367314
WBGene00199635	-	I	+	2368687	2368744	0.000000	0.000000	0.000000
WBGene00196479	-	I	-	2368783	2368861	0.000000	0.000000	0.000000
WBGene00197084	-	I	+	2368783	2368861	0.000000	0.000000	0.000000
WBGene00196296	-	I	-	2370805	2370858	0.000000	0.000000	0.000000
WBGene00021473	-	I	-	2377089	2381851	2.420293	4.607872	2.962299
WBGene00021474	-	I	-	2382953	2401492	2.352660	4.760477	3.060405
WBGene00044926	-	I	+	2410190	2410254	6.769231	12.887593	8.285149
WBGene00195289	-	I	-	2410190	2410261	6.111111	11.634632	7.479648
WBGene00021460	-	I	+	2402232	2409987	2.475267	4.784463	3.075826
WBGene00017741	-	I	+	2415133	2418521	0.826033	1.572642	1.011017
WBGene00017734	-	I	-	2418450	2420801	5.279358	16.997431	10.927273
WBGene00017735	-	I	-	2420803	2421816	4.886161	9.302512	5.980380
WBGene00017736	-	I	-	2422334	2425185	2.816980	5.363104	3.447821
WBGene00017737	-	I	-	2429675	2432601	50.774197	96.666397	62.144691
WBGene00017738	-	I	-	2432570	2433755	2.662896	5.069751	3.259231
WBGene00017733	-	I	+	2434004	2435708	1.100000	2.094234	1.346337
WBGene00017731	-	I	+	2446740	2448369	14.940126	28.443743	18.285852
