Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00022037	-	I	-	511052	519800	1589.875977	120.143021	157.192856
WBGene00196781	-	I	+	512017	512166	0.083333	0.005811	0.007603
WBGene00196389	-	I	+	514364	514492	3.232558	0.225401	0.294911
WBGene00022038	-	I	-	520109	521554	275.364166	24.538477	32.105679
WBGene00195369	-	I	-	526048	526139	0.000000	0.000000	0.000000
WBGene00197961	-	I	+	530215	530326	0.785714	0.054787	0.071682
WBGene00200577	-	I	-	530395	530683	0.519031	0.036191	0.047352
WBGene00022033	-	I	+	530969	533084	556.062988	48.632851	63.630302
WBGene00220190	-	I	+	532968	533039	0.819287	0.057128	0.074745
WBGene00022043	-	I	+	534455	535344	319.721130	22.293650	29.168587
WBGene00022042	-	I	+	535791	536670	5817.910645	469.860443	614.756531
WBGene00201456	-	I	-	536804	536931	0.390625	0.027238	0.035637
WBGene00007009	-	I	+	537122	542200	982.493652	70.114601	91.736618
WBGene00220191	-	I	+	539086	539242	1.261147	0.087938	0.115056
WBGene00004235	-	I	+	550696	556638	372.151245	25.949518	33.951855
WBGene00202444	-	I	+	553658	553785	0.390625	0.027238	0.035637
WBGene00002393	-	I	+	557375	561671	41.285290	6.521955	8.533202
WBGene00022040	-	I	+	562736	565181	6.055195	0.422219	0.552424
WBGene00000434	-	I	-	565436	566414	8.798301	0.613492	0.802681
WBGene00044427	-	I	-	582288	583748	0.276625	0.019289	0.025237
WBGene00235390	-	I	+	585119	585376	0.544601	0.037974	0.049685
WBGene00001725	-	I	-	572177	575120	6471.478516	494.552582	647.063232
WBGene00200417	-	I	-	613290	613379	0.000000	0.000000	0.000000
WBGene00201449	-	I	+	613290	613379	0.000000	0.000000	0.000000
WBGene00002040	-	I	-	585831	607601	99.751137	6.993604	9.150299
WBGene00018923	-	I	-	614651	629444	230.208450	21.563862	28.213749
WBGene00018921	-	I	+	618160	621490	258.208618	18.338978	23.994371
WBGene00022028	-	I	+	621708	622187	51.462666	3.588410	4.695008
WBGene00022029	-	I	-	629492	636350	421.602325	73.339493	95.956001
WBGene00220188	-	I	-	630006	630218	0.211176	0.014725	0.019266
WBGene00220189	-	I	-	630926	631035	0.307968	0.021474	0.028096
WBGene00022027	-	I	+	636804	637852	603.206482	42.060631	55.031334
WBGene00022026	-	I	+	638129	653986	47.792988	9.170414	11.998397
WBGene00022030	-	I	-	645626	647242	67.856285	6.997396	9.155261
WBGene00022025	-	I	+	654090	658810	286.256989	19.960247	26.115610
WBGene00022031	-	I	-	659557	663686	174.668030	12.835902	16.794250
WBGene00044461	-	I	-	667615	674413	0.593037	0.041352	0.054104
WBGene00022032	-	I	-	664426	666900	46.458813	3.877024	5.072625
WBGene00021215	-	I	+	680408	683472	77.429176	7.171029	9.382440
WBGene00021214	-	I	-	682876	686599	57.655106	4.020199	5.259953
WBGene00021207	-	I	+	688286	691267	33.095005	2.307662	3.019302
WBGene00021210	-	I	-	692026	694948	321.165100	25.513544	33.381439
WBGene00021208	-	I	-	694982	698322	258.408936	18.018446	23.574993
WBGene00021209	-	I	-	700274	715874	230.454330	24.984379	32.689091
WBGene00004332	-	I	-	717893	719816	120.284698	10.660196	13.947599
WBGene00004028	-	I	+	719929	731078	141.927002	14.205976	18.586832
WBGene00044434	-	I	-	731068	736552	54.718327	3.815422	4.992026
WBGene00236789	-	I	+	740835	741878	7.254601	0.505852	0.661847
WBGene00000623	-	I	-	741913	745570	67.538185	4.709331	6.161599
WBGene00198328	-	I	-	742120	742286	0.898204	0.062630	0.081944
WBGene00000624	-	I	+	745859	748288	26.044149	2.212582	2.894901
WBGene00021213	-	I	-	748228	757010	215.560028	15.030660	19.665831
WBGene00023169	-	I	+	754680	754763	0.000000	0.000000	0.000000
WBGene00197162	-	I	+	757536	757618	16.192772	1.129096	1.477288
WBGene00021212	-	I	+	758756	760429	83.052635	9.868009	12.911115
WBGene00020282	-	I	-	760848	761849	172.796097	12.048799	15.764420
WBGene00020283	-	I	+	763597	770720	418.959808	32.652088	42.721375
WBGene00020281	-	I	+	770892	776369	108.534172	7.616323	9.965053
WBGene00196394	-	I	+	774365	774585	0.895928	0.062472	0.081737
WBGene00196011	-	I	-	774439	774584	0.000000	0.000000	0.000000
WBGene00201573	-	I	-	779157	779241	0.000000	0.000000	0.000000
WBGene00201667	-	I	+	788097	788219	0.000000	0.000000	0.000000
WBGene00195514	-	I	-	796997	797295	0.000000	0.000000	0.000000
WBGene00199422	-	I	-	801555	801698	0.000000	0.000000	0.000000
WBGene00022518	-	I	+	803368	835277	136.763977	15.201665	19.889570
WBGene00023398	-	I	+	803800	803872	0.000000	0.000000	0.000000
WBGene00200408	-	I	-	806419	806659	0.000000	0.000000	0.000000
WBGene00201436	-	I	+	806510	806659	0.000000	0.000000	0.000000
WBGene00202093	-	I	+	809294	809476	0.010929	0.000762	0.000997
WBGene00197978	-	I	-	812295	812442	0.000000	0.000000	0.000000
WBGene00195610	-	I	+	815976	816026	0.000000	0.000000	0.000000
WBGene00200506	-	I	+	816036	816306	0.184502	0.012865	0.016832
WBGene00197264	-	I	+	834416	834465	0.100000	0.006973	0.009123
WBGene00022517	-	I	+	837996	841746	278.853943	19.444044	25.440220
WBGene00022519	-	I	-	841742	846763	70.847549	5.470282	7.157214
WBGene00202359	-	I	+	846171	846491	0.000000	0.000000	0.000000
WBGene00022388	-	I	+	853451	872103	434.524353	30.298695	39.642239
WBGene00022389	-	I	-	873164	882713	225.198990	18.850157	24.663189
WBGene00022386	-	I	+	882918	890194	49.092327	4.661546	6.099079
WBGene00022390	-	I	-	889771	895105	137.211411	10.013024	13.100851
WBGene00001678	-	I	+	897286	906077	377.892395	26.392654	34.531651
WBGene00220217	-	I	+	906339	906481	0.846154	0.059001	0.077196
WBGene00022385	-	I	+	907448	911189	98.466103	6.865885	8.983194
WBGene00022391	-	I	-	912415	926877	33.185020	2.474094	3.237058
WBGene00201274	-	I	+	916168	916317	0.000000	0.000000	0.000000
WBGene00022383	-	I	+	938464	941773	386.625397	26.958780	35.272358
WBGene00003548	-	I	+	942257	947710	165.351028	11.529666	15.085196
WBGene00199411	-	I	-	942547	942652	0.103774	0.007236	0.009467
WBGene00200422	-	I	+	942547	942652	0.103774	0.007236	0.009467
WBGene00195544	-	I	+	946027	946117	2.726844	0.190139	0.248774
WBGene00023199	-	I	-	946044	946115	0.000000	0.000000	0.000000
WBGene00003238	-	I	-	948569	957404	120.099060	8.506228	11.129389
WBGene00018787	-	I	-	963700	969426	78.057373	5.493349	7.187393
WBGene00018788	-	I	-	969089	976550	28.619658	6.742539	8.821810
WBGene00018786	-	I	+	989671	992181	60.652142	4.229178	5.533377
WBGene00016932	-	I	+	996045	1005066	11.046490	0.770254	1.007786
WBGene00196934	-	I	+	996207	996655	0.000000	0.000000	0.000000
WBGene00199650	-	I	-	996277	996576	0.000000	0.000000	0.000000
WBGene00016931	-	I	+	1006102	1010765	2.140423	0.149248	0.195274
WBGene00016930	-	I	-	1011371	1014455	91.042046	6.399315	8.372744
WBGene00236808	-	I	-	1015204	1015731	0.000000	0.000000	0.000000
WBGene00005002	-	I	+	1016403	1017180	5156.053711	361.572784	473.075012
WBGene00021335	-	I	+	1018835	1019229	808.336731	56.364040	73.745644
WBGene00021327	-	I	-	1019827	1029910	713.362549	49.741642	65.081024
WBGene00004952	-	I	-	1030629	1033436	404.342560	28.194168	36.888714
WBGene00021329	-	I	+	1034443	1040868	108.486351	8.027686	10.503272
WBGene00021332	-	I	+	1041474	1048329	250.117661	24.910204	32.592037
WBGene00021331	-	I	+	1049596	1050727	1338.731934	93.347649	122.134293
WBGene00021333	-	I	-	1050921	1053826	47.706665	7.630175	9.983176
WBGene00021334	-	I	-	1053894	1066899	702.382446	48.976017	64.079292
WBGene00021328	-	I	+	1062293	1065269	32.693806	2.279687	2.982700
WBGene00001745	-	I	+	1068484	1075010	238.240112	21.154007	27.677505
WBGene00019909	-	I	+	1084630	1088473	18.352417	1.279685	1.674316
WBGene00044895	-	I	+	1088514	1089742	28.587543	2.383885	3.119031
WBGene00019911	-	I	-	1089666	1095796	92.771149	6.468785	8.463636
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00022838	-	I	+	1107578	1112251	1.131883	0.078924	0.103263
WBGene00236809	-	I	+	1112418	1115501	0.000000	0.000000	0.000000
WBGene00202055	-	I	+	1126975	1127057	0.000000	0.000000	0.000000
WBGene00022837	-	I	+	1128324	1131737	8.019323	0.570514	0.746449
WBGene00021689	-	I	-	1136371	1154386	139.548431	20.665751	27.038675
WBGene00000165	-	I	-	1154511	1156020	231.092255	16.113699	21.082857
WBGene00198207	-	I	-	1156088	1156264	0.000000	0.000000	0.000000
WBGene00195424	-	I	+	1156163	1156454	0.123288	0.008597	0.011248
WBGene00004429	-	I	+	1156579	1157474	29320.972656	2044.505005	2674.991699
WBGene00021687	-	I	+	1157571	1162939	115.633118	8.062914	10.549365
WBGene00001816	-	I	-	1162880	1175868	322.154724	46.070644	60.277958
WBGene00004880	-	I	+	1176471	1190829	310.187500	26.856581	35.138641
WBGene00249808	-	I	-	1189970	1190830	0.000000	0.000000	0.000000
WBGene00021686	-	I	+	1193158	1211434	613.392517	64.848145	84.846085
WBGene00021685	-	I	+	1211485	1254669	340.824890	46.360985	60.657841
WBGene00195068	-	I	-	1215045	1217263	4005.635254	279.306610	365.439484
WBGene00021690	-	I	-	1218435	1219002	5197.130859	362.387695	474.141205
WBGene00021691	-	I	-	1223957	1229282	779.077698	57.660042	75.441307
WBGene00201777	-	I	-	1251252	1251322	0.323944	0.022588	0.029554
WBGene00021692	-	I	+	1254770	1258258	131.533218	9.171603	11.999951
WBGene00001707	-	I	-	1259374	1268155	122.676659	10.894317	14.253919
WBGene00201534	-	I	+	1278808	1279042	0.153191	0.010682	0.013976
WBGene00200307	-	I	-	1278912	1279042	0.274809	0.019162	0.025071
WBGene00197713	-	I	-	1279436	1279484	1.428571	0.099612	0.130330
WBGene00199486	-	I	+	1279436	1279484	1.428571	0.099612	0.130330
WBGene00021693	-	I	+	1282101	1285435	11.742127	0.818760	1.071250
WBGene00021694	-	I	+	1287304	1287959	1.478448	0.103090	0.134881
WBGene00022367	-	I	-	1385818	1392759	68.375549	5.246230	6.864068
WBGene00003400	-	I	+	1305562	1328348	194.649384	31.197741	40.818535
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	55.647278	3.880197	5.076776
WBGene00019674	-	I	+	1335321	1336867	66.128441	5.686853	7.440570
WBGene00045052	-	I	+	1337012	1338216	154.745529	10.790161	14.117642
WBGene00045053	-	I	+	1338749	1339773	82.823151	10.005569	13.091098
WBGene00004888	-	I	+	1340678	1341258	3791.186768	264.353455	345.875061
WBGene00019673	-	I	-	1341218	1344692	995.977356	98.320183	128.640274
WBGene00022363	-	I	+	1348503	1359595	282.719269	21.687799	28.375908
WBGene00022366	-	I	+	1365309	1376409	178.916916	12.475594	16.322830
WBGene00022365	-	I	-	1376942	1385057	161.470718	11.259098	14.731191
WBGene00022372	-	I	+	1394569	1402975	141.296356	9.852371	12.890656
WBGene00022371	-	I	+	1405935	1413100	184.625870	12.873670	16.843666
WBGene00022368	-	I	-	1413915	1415807	479.511353	33.435570	43.746468
WBGene00022370	-	I	-	1427227	1433695	13.141079	0.916307	1.198878
WBGene00022369	-	I	+	1416586	1425201	659.874634	47.208855	61.767174
WBGene00022373	-	I	+	1436279	1441331	670.462463	46.750286	61.167191
WBGene00018580	-	I	+	1465597	1469587	61.594498	4.294887	5.619349
WBGene00018159	-	I	-	1442048	1443942	847.533569	61.090534	79.929695
WBGene00219937	-	I	+	1444507	1444641	0.000000	0.000000	0.000000
WBGene00004969	-	I	+	1446497	1465358	412.254028	45.102791	59.011639
WBGene00196566	-	I	-	1447135	1447234	0.000000	0.000000	0.000000
WBGene00023055	-	I	+	1447138	1447210	0.000000	0.000000	0.000000
WBGene00001773	-	I	-	1451122	1453077	2.192604	0.152887	0.200034
WBGene00018579	-	I	+	1471227	1479920	84.400757	5.885131	7.699995
WBGene00001115	-	I	+	1483083	1490494	39.689987	2.914376	3.813114
WBGene00170789	-	I	-	1487607	1487627	0.000000	0.000000	0.000000
WBGene00022361	-	I	-	1490887	1514411	226.753723	17.346439	22.695753
WBGene00022360	-	I	+	1514755	1540911	129.810181	12.531513	16.395994
WBGene00022358	-	I	+	1543525	1556196	262.609253	20.256098	26.502693
WBGene00005077	-	I	+	1566929	1580196	354.913147	35.311344	46.200695
WBGene00195355	-	I	-	1575714	1575803	1.284444	0.089562	0.117182
WBGene00023198	-	I	+	1575720	1575792	0.000000	0.000000	0.000000
WBGene00022270	-	I	+	1581394	1593668	69.027580	7.356129	9.624619
WBGene00022271	-	I	-	1594659	1596184	162.169296	11.307808	14.794923
WBGene00022272	-	I	-	1600624	1601457	2.368827	0.165175	0.216111
WBGene00022269	-	I	+	1601838	1606926	186.206070	12.983855	16.987829
WBGene00022273	-	I	-	1607658	1610041	294.020569	22.708641	29.711557
WBGene00044440	-	I	+	1610390	1620080	184.652359	25.135664	32.887028
WBGene00000269	-	I	-	1621346	1628476	153.492310	10.991611	14.381217
WBGene00022268	-	I	+	1629003	1633498	760.697937	53.170918	69.567825
WBGene00022274	-	I	+	1634613	1644107	80.311211	5.599974	7.326899
WBGene00003111	-	I	-	1644588	1651394	66.147385	6.661026	8.715160
WBGene00022156	-	I	+	1652901	1655399	536.575195	44.573528	58.319160
WBGene00173142	-	I	+	1653765	1653785	0.000000	0.000000	0.000000
WBGene00004168	-	I	-	1655616	1656726	58.041790	4.047162	5.295230
WBGene00044358	-	I	-	1657513	1663331	27.592632	2.140803	2.800986
WBGene00022157	-	I	-	1663412	1667414	81.092995	5.654486	7.398222
WBGene00022155	-	I	+	1667501	1669792	184.070770	12.834963	16.793022
WBGene00022158	-	I	-	1670036	1672742	82.790070	6.262809	8.194140
WBGene00185098	-	I	-	1672821	1676434	84.786240	5.912010	7.735162
WBGene00022154	-	I	+	1680450	1685063	29.285933	2.042062	2.671795
WBGene00044348	-	I	-	1686216	1693457	11.453332	1.575722	2.061645
WBGene00200707	-	I	+	1691497	1691645	0.000000	0.000000	0.000000
WBGene00236797	-	I	+	1692352	1693675	1.106168	0.077131	0.100917
WBGene00220197	-	I	+	1693190	1693457	0.167147	0.011655	0.015249
WBGene00219767	-	I	+	1696199	1697676	0.000000	0.000000	0.000000
WBGene00006702	-	I	+	1698094	1701128	647.523315	55.847878	73.070305
WBGene00003080	-	I	+	1701361	1701808	602.284485	41.996346	54.947220
WBGene00022153	-	I	+	1702105	1708008	305.493103	21.301552	27.870544
WBGene00022152	-	I	+	1709587	1715568	304.292175	22.222078	29.074947
WBGene00006771	-	I	+	1721592	1740670	603.934326	100.139610	131.020767
WBGene00199017	-	I	-	1738614	1738724	0.000000	0.000000	0.000000
WBGene00003278	-	I	+	1738635	1738733	0.000000	0.000000	0.000000
WBGene00022159	-	I	-	1740647	1751055	515.617981	36.319317	47.519508
WBGene00022150	-	I	+	1751481	1754410	590.196411	41.153465	53.844410
WBGene00022149	-	I	+	1755329	1766400	248.715347	17.851643	23.356752
WBGene00220198	-	I	+	1791398	1791491	1.372340	0.095691	0.125200
WBGene00022148	-	I	+	1767887	1790157	533.187866	37.178345	48.643444
WBGene00022160	-	I	-	1771388	1775933	584.079407	53.486073	69.980164
WBGene00022161	-	I	-	1779766	1782594	39.338322	4.929084	6.449121
WBGene00022146	-	I	+	1793254	1796424	232.679016	16.596857	21.715014
WBGene00022162	-	I	-	1797435	1798722	322.095886	22.459236	29.385239
WBGene00022145	-	I	+	1799717	1806986	1.942347	0.136087	0.178054
WBGene00022144	-	I	+	1808091	1811835	370.546631	25.837631	33.805466
WBGene00044349	-	I	-	1813909	1816061	4.761165	0.331989	0.434367
WBGene00022143	-	I	+	1812892	1813581	184.952820	12.896467	16.873493
WBGene00022142	-	I	+	1816150	1818496	5.667023	0.395153	0.517010
WBGene00044347	-	I	-	1818581	1822948	103.559624	10.796835	14.126375
WBGene00219766	-	I	+	1822401	1823043	0.878043	0.061225	0.080105
WBGene00022141	-	I	+	1823447	1825967	487.476593	34.092552	44.606052
WBGene00022163	-	I	+	1828079	1831929	0.593145	0.041359	0.054113
WBGene00044746	-	I	-	1832115	1832641	371.828461	39.009579	51.039394
WBGene00016907	-	I	+	1832897	1834764	1250.565308	93.784950	122.706451
WBGene00004441	-	I	+	1834881	1835439	36099.093750	2525.179199	3303.896729
WBGene00001196	-	I	+	1835631	1841936	998.637573	77.174461	100.973610
WBGene00202110	-	I	-	1840679	1840745	0.000000	0.000000	0.000000
WBGene00220027	-	I	+	1841238	1841334	1.618320	0.112843	0.147642
WBGene00001309	-	I	+	1842445	1843227	676.004639	47.136734	61.672806
WBGene00003750	-	I	+	1843384	1843899	210.910553	14.706458	19.241652
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00006461	-	I	+	1845221	1850523	107.081291	11.121203	14.550773
WBGene00019706	-	I	-	1856459	1860578	0.340467	0.023740	0.031061
WBGene00004743	-	I	-	1862607	1872306	195.932053	51.662178	67.593819
WBGene00022139	-	I	+	1874033	1883639	244.793564	28.615036	37.439373
WBGene00022140	-	I	-	1885205	1894905	82.483269	5.751428	7.525060
WBGene00022138	-	I	+	1895161	1923088	115.836578	16.320406	21.353310
WBGene00021768	-	I	-	1911684	1913966	1104.872437	77.041008	100.798996
WBGene00219760	-	I	-	1916942	1917064	2.723577	0.189911	0.248476
WBGene00021766	-	I	+	1924300	1932260	195.874786	13.658038	17.869919
WBGene00021765	-	I	+	1932352	1945212	248.152924	37.853294	49.526539
WBGene00255420	-	I	-	1945814	1949520	0.000000	0.000000	0.000000
WBGene00021771	-	I	-	1950594	1958527	223.051956	15.868674	20.762272
WBGene00044438	-	I	+	1958707	1965267	109.918648	7.664454	10.028026
WBGene00201351	-	I	-	1974779	1974991	9.431925	0.657673	0.860487
WBGene00196465	-	I	+	1974820	1974991	0.000000	0.000000	0.000000
WBGene00021764	-	I	+	1967772	1973882	372.312805	30.737566	40.216450
WBGene00021763	-	I	+	1977993	1983436	623.272339	46.431408	60.749977
WBGene00021238	-	I	-	1988246	2010525	140.097900	9.818137	12.845865
WBGene00220136	-	I	+	2019432	2019523	0.000000	0.000000	0.000000
WBGene00021237	-	I	+	2026277	2033966	101.496536	7.266879	9.507847
WBGene00021239	-	I	-	2034383	2043805	61.688038	7.655215	10.015939
WBGene00219749	-	I	+	2046539	2048913	2.583449	0.180140	0.235692
WBGene00044435	-	I	-	2049140	2050177	10.869140	0.757888	0.991606
WBGene00021346	-	I	-	2061667	2064077	199.087784	13.882074	18.163044
WBGene00021347	-	I	+	2064293	2064686	792.757935	55.277756	72.324371
WBGene00021348	-	I	+	2064909	2065481	1837.493896	147.495544	192.980392
WBGene00021349	-	I	+	2065727	2069049	7.128608	0.727872	0.952334
WBGene00195672	-	I	-	2068818	2068951	0.000000	0.000000	0.000000
WBGene00004409	-	I	-	2069086	2069587	33279.703125	2394.538086	3132.968262
WBGene00021350	-	I	-	2069681	2070607	41352.285156	2996.592285	3920.684814
WBGene00044932	-	I	-	2069884	2070023	4.850000	0.338183	0.442472
WBGene00197277	-	I	+	2070216	2070358	4.866497	0.339333	0.443977
WBGene00044931	-	I	-	2070256	2070394	0.377038	0.026290	0.034398
WBGene00196428	-	I	-	2070673	2070891	0.000000	0.000000	0.000000
WBGene00004014	-	I	+	2071352	2072547	3418.907959	238.395035	311.911560
WBGene00021351	-	I	+	2072680	2076906	1956.077393	136.639969	178.777161
WBGene00021352	-	I	+	2078959	2085662	399.446136	36.183289	47.341530
WBGene00200606	-	I	-	2084806	2085027	1.261261	0.087946	0.115067
WBGene00044925	-	I	+	2085037	2085155	4.430801	0.308953	0.404228
WBGene00021353	-	I	-	2085673	2093822	20.142664	1.857356	2.430130
WBGene00003799	-	I	+	2097346	2123443	432.683777	45.208855	59.150410
WBGene00044810	-	I	-	2107457	2108896	97.490379	6.797850	8.894177
WBGene00021354	-	I	-	2113614	2118550	264.478058	18.878546	24.700333
WBGene00235158	-	I	-	2149823	2151826	11.214201	0.781948	1.023087
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021355	-	I	+	2128590	2145971	1368.544556	95.879898	125.447433
WBGene00021009	-	I	+	2160042	2209629	191.272705	25.136082	32.887573
WBGene00021008	-	I	+	2216100	2219479	32.552990	2.269869	2.969853
WBGene00021005	-	I	-	2219471	2222313	708.287720	49.387783	64.618042
WBGene00001542	-	I	-	2223307	2233099	1.497365	0.104492	0.136715
WBGene00021006	-	I	-	2233744	2234957	134.496429	9.378223	12.270290
WBGene00021007	-	I	-	2235617	2241210	243.805481	17.000170	22.242702
WBGene00017399	-	I	+	2242230	2247223	0.147820	0.010307	0.013486
WBGene00170253	-	I	-	2243149	2243169	0.000000	0.000000	0.000000
WBGene00017398	-	I	+	2250131	2254901	116.951721	22.388609	29.292831
WBGene00000020	-	I	-	2255923	2272866	71.879021	5.045609	6.601579
WBGene00198059	-	I	+	2269391	2269442	0.000000	0.000000	0.000000
WBGene00201890	-	I	-	2269391	2269442	0.000000	0.000000	0.000000
WBGene00200608	-	I	+	2272359	2272439	0.000000	0.000000	0.000000
