Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00002077	-	I	-	310981	314989	2.858221	44.880100	27.537428
WBGene00002079	-	I	-	318390	323352	1.123001	17.633484	10.819512
WBGene00021660	-	I	+	323855	330978	0.236559	3.714475	2.279119
WBGene00000917	-	I	+	332611	337839	0.153727	2.413838	1.481077
WBGene00021661	-	I	-	343069	348424	0.240700	3.877934	2.379414
WBGene00021658	-	I	+	347469	348357	0.000000	0.000000	0.000000
WBGene00021657	-	I	+	348460	357193	0.000000	0.000000	0.000000
WBGene00020087	-	I	-	357240	363901	1.035966	16.266851	9.980978
WBGene00020091	-	I	+	364510	368319	0.822430	12.913886	7.923672
WBGene00020088	-	I	-	368370	373445	0.290805	4.566252	2.801750
WBGene00020089	-	I	-	373571	379073	0.473386	7.433158	4.560821
WBGene00004143	-	I	-	379071	381902	1.341115	21.058334	12.920924
WBGene00006385	-	I	+	382648	388564	0.000000	0.000000	0.000000
WBGene00020090	-	I	-	388470	394415	0.248004	3.894186	2.389386
WBGene00021026	-	I	+	461995	462651	0.000000	0.000000	0.000000
WBGene00021733	-	I	+	398891	412915	0.000000	0.000000	0.000000
WBGene00021734	-	I	-	412911	418660	0.000000	0.000000	0.000000
WBGene00006593	-	I	+	443999	461605	0.064706	1.016021	0.623408
WBGene00021027	-	I	-	462657	467131	0.000000	0.000000	0.000000
WBGene00166632	-	I	+	463304	463324	0.000000	0.000000	0.000000
WBGene00235387	-	I	+	471135	473890	0.000000	0.000000	0.000000
WBGene00021025	-	I	+	477582	481954	0.000000	0.000000	0.000000
WBGene00235388	-	I	-	482040	483880	0.000000	0.000000	0.000000
WBGene00021028	-	I	-	484126	487990	0.000000	0.000000	0.000000
WBGene00001814	-	I	+	489969	496150	6.753852	106.133591	65.121201
WBGene00022035	-	I	-	496144	502042	0.000000	0.000000	0.000000
WBGene00022036	-	I	-	502932	506250	0.000000	0.000000	0.000000
WBGene00022034	-	I	+	506469	509056	0.000000	0.000000	0.000000
WBGene00022039	-	I	-	508850	511051	0.000000	0.000000	0.000000
WBGene00022043	-	I	+	534455	535344	0.000000	0.000000	0.000000
WBGene00022038	-	I	-	520109	521554	0.299546	12.050458	7.393892
WBGene00022037	-	I	-	511052	519800	0.076735	1.262136	0.774418
WBGene00196781	-	I	+	512017	512166	0.000000	0.000000	0.000000
WBGene00196389	-	I	+	514364	514492	0.000000	0.000000	0.000000
WBGene00022042	-	I	+	535791	536670	2.428934	38.139389	23.401478
WBGene00007009	-	I	+	537122	542200	0.255970	4.069453	2.496926
WBGene00220191	-	I	+	539086	539242	0.000000	0.000000	0.000000
WBGene00004235	-	I	+	550696	556638	0.046400	0.728578	0.447039
WBGene00202444	-	I	+	553658	553785	0.000000	0.000000	0.000000
WBGene00002393	-	I	+	557375	561671	0.000000	0.000000	0.000000
WBGene00000434	-	I	-	565436	566414	0.000000	0.000000	0.000000
WBGene00002040	-	I	-	585831	607601	0.061733	0.969338	0.594764
WBGene00022027	-	I	+	636804	637852	0.000000	0.000000	0.000000
WBGene00018923	-	I	-	614651	629444	0.000000	0.000000	0.000000
WBGene00018921	-	I	+	618160	621490	0.276110	4.404520	2.702515
WBGene00022028	-	I	+	621708	622187	0.000000	0.000000	0.000000
WBGene00022029	-	I	-	629492	636350	0.694819	10.910123	6.694209
WBGene00220188	-	I	-	630006	630218	0.000000	0.000000	0.000000
WBGene00220189	-	I	-	630926	631035	0.000000	0.000000	0.000000
WBGene00022025	-	I	+	654090	658810	0.129159	2.028069	1.244378
WBGene00022026	-	I	+	638129	653986	0.000000	0.000000	0.000000
WBGene00022030	-	I	-	645626	647242	0.000000	0.000000	0.000000
WBGene00022032	-	I	-	664426	666900	0.000000	0.000000	0.000000
WBGene00022031	-	I	-	659557	663686	2.277017	35.899666	22.027237
WBGene00044461	-	I	-	667615	674413	0.861823	13.532440	8.303203
WBGene00021215	-	I	+	680408	683472	0.000000	0.000000	0.000000
WBGene00021214	-	I	-	682876	686599	0.000000	0.000000	0.000000
WBGene00021207	-	I	+	688286	691267	1.112782	17.473024	10.721058
WBGene00021210	-	I	-	692026	694948	0.000000	0.000000	0.000000
WBGene00021208	-	I	-	694982	698322	0.000000	0.000000	0.000000
WBGene00021209	-	I	-	700274	715874	0.086876	1.364136	0.837004
WBGene00004332	-	I	-	717893	719816	5.938086	115.309990	70.751640
WBGene00004028	-	I	+	719929	731078	0.000000	0.000000	0.000000
WBGene00044434	-	I	-	731068	736552	0.000000	0.000000	0.000000
WBGene00020282	-	I	-	760848	761849	0.000000	0.000000	0.000000
WBGene00000624	-	I	+	745859	748288	0.000000	0.000000	0.000000
WBGene00021213	-	I	-	748228	757010	0.000000	0.000000	0.000000
WBGene00023169	-	I	+	754680	754763	12.833333	201.510406	123.642288
WBGene00022388	-	I	+	853451	872103	0.000000	0.000000	0.000000
WBGene00022517	-	I	+	837996	841746	9.162829	143.875763	88.278946
WBGene00022519	-	I	-	841742	846763	1.805794	32.445236	19.907675
WBGene00202359	-	I	+	846171	846491	0.000000	0.000000	0.000000
WBGene00022389	-	I	-	873164	882713	0.714098	13.153532	8.070713
WBGene00022386	-	I	+	882918	890194	0.000000	0.000000	0.000000
WBGene00022390	-	I	-	889771	895105	0.000000	0.000000	0.000000
WBGene00001678	-	I	+	897286	906077	4.781874	75.085510	46.070793
WBGene00022385	-	I	+	907448	911189	0.000000	0.000000	0.000000
WBGene00003548	-	I	+	942257	947710	0.286742	4.502455	2.762605
WBGene00199411	-	I	-	942547	942652	0.000000	0.000000	0.000000
WBGene00200422	-	I	+	942547	942652	0.000000	0.000000	0.000000
WBGene00195544	-	I	+	946027	946117	0.000000	0.000000	0.000000
WBGene00023199	-	I	-	946044	946115	0.000000	0.000000	0.000000
WBGene00016931	-	I	+	1006102	1010765	0.000000	0.000000	0.000000
WBGene00016930	-	I	-	1011371	1014455	0.000000	0.000000	0.000000
WBGene00236808	-	I	-	1015204	1015731	0.000000	0.000000	0.000000
WBGene00005002	-	I	+	1016403	1017180	0.000000	0.000000	0.000000
WBGene00018787	-	I	-	963700	969426	0.000000	0.000000	0.000000
WBGene00018788	-	I	-	969089	976550	0.231362	7.106728	4.360529
WBGene00021335	-	I	+	1018835	1019229	0.167089	2.623650	1.609813
WBGene00021327	-	I	-	1019827	1029910	0.000000	0.000000	0.000000
WBGene00021329	-	I	+	1034443	1040868	0.000000	0.000000	0.000000
WBGene00004952	-	I	-	1030629	1033436	11.374651	178.606018	109.588669
WBGene00021331	-	I	+	1049596	1050727	0.000000	0.000000	0.000000
WBGene00021332	-	I	+	1041474	1048329	2.171674	34.099865	20.922915
WBGene00021333	-	I	-	1050921	1053826	70.102768	1209.157959	741.912415
WBGene00021334	-	I	-	1053894	1066899	0.000000	0.000000	0.000000
WBGene00021328	-	I	+	1062293	1065269	0.000000	0.000000	0.000000
WBGene00019909	-	I	+	1084630	1088473	0.000000	0.000000	0.000000
WBGene00001745	-	I	+	1068484	1075010	1.817474	28.600027	17.548338
WBGene00044895	-	I	+	1088514	1089742	0.000000	0.000000	0.000000
WBGene00019911	-	I	-	1089666	1095796	0.013915	0.218495	0.134064
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00004429	-	I	+	1156579	1157474	0.000000	0.000000	0.000000
WBGene00000165	-	I	-	1154511	1156020	0.643537	10.104888	6.200134
WBGene00021689	-	I	-	1136371	1154386	0.090558	1.422690	0.872931
WBGene00021687	-	I	+	1157571	1162939	0.000000	0.000000	0.000000
WBGene00001816	-	I	-	1162880	1175868	0.000000	0.000000	0.000000
WBGene00021686	-	I	+	1193158	1211434	0.000000	0.000000	0.000000
WBGene00004880	-	I	+	1176471	1190829	0.724396	11.374545	6.979167
WBGene00249808	-	I	-	1189970	1190830	0.076655	1.203645	0.738530
WBGene00001707	-	I	-	1259374	1268155	0.000000	0.000000	0.000000
WBGene00021693	-	I	+	1282101	1285435	0.000000	0.000000	0.000000
WBGene00003400	-	I	+	1305562	1328348	0.000000	0.000000	0.000000
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00021685	-	I	+	1211485	1254669	0.000000	0.000000	0.000000
WBGene00195068	-	I	-	1215045	1217263	0.000000	0.000000	0.000000
WBGene00021690	-	I	-	1218435	1219002	0.000000	0.000000	0.000000
WBGene00021691	-	I	-	1223957	1229282	0.180772	2.960130	1.816270
WBGene00201777	-	I	-	1251252	1251322	0.000000	0.000000	0.000000
WBGene00045052	-	I	+	1337012	1338216	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	0.000000	0.000000	0.000000
WBGene00045053	-	I	+	1338749	1339773	0.000000	0.000000	0.000000
WBGene00004888	-	I	+	1340678	1341258	0.000000	0.000000	0.000000
WBGene00019673	-	I	-	1341218	1344692	1.696450	26.637844	16.344387
WBGene00022363	-	I	+	1348503	1359595	0.161369	2.782869	1.707506
WBGene00022366	-	I	+	1365309	1376409	0.111272	1.747205	1.072046
WBGene00022365	-	I	-	1376942	1385057	0.000000	0.000000	0.000000
WBGene00022367	-	I	-	1385818	1392759	0.000000	0.000000	0.000000
WBGene00022372	-	I	+	1394569	1402975	0.000000	0.000000	0.000000
WBGene00022371	-	I	+	1405935	1413100	0.000000	0.000000	0.000000
WBGene00022368	-	I	-	1413915	1415807	0.000000	0.000000	0.000000
WBGene00022369	-	I	+	1416586	1425201	0.070064	1.100153	0.675029
WBGene00022370	-	I	-	1427227	1433695	0.000000	0.000000	0.000000
WBGene00022373	-	I	+	1436279	1441331	0.000000	0.000000	0.000000
WBGene00018159	-	I	-	1442048	1443942	0.000000	0.000000	0.000000
WBGene00018580	-	I	+	1465597	1469587	0.000000	0.000000	0.000000
WBGene00004969	-	I	+	1446497	1465358	0.905117	14.212246	8.720317
WBGene00196566	-	I	-	1447135	1447234	0.000000	0.000000	0.000000
WBGene00023055	-	I	+	1447138	1447210	0.000000	0.000000	0.000000
WBGene00001773	-	I	-	1451122	1453077	0.000000	0.000000	0.000000
WBGene00018579	-	I	+	1471227	1479920	0.472103	7.413013	4.548460
WBGene00022361	-	I	-	1490887	1514411	2.630227	41.300117	25.340828
WBGene00022360	-	I	+	1514755	1540911	0.000000	0.000000	0.000000
WBGene00022358	-	I	+	1543525	1556196	9.306511	150.781769	92.516327
WBGene00005077	-	I	+	1566929	1580196	0.675703	11.099978	6.810699
WBGene00195355	-	I	-	1575714	1575803	0.000000	0.000000	0.000000
WBGene00023198	-	I	+	1575720	1575792	0.000000	0.000000	0.000000
WBGene00022270	-	I	+	1581394	1593668	0.000000	0.000000	0.000000
WBGene00022271	-	I	-	1594659	1596184	1.472441	23.120430	14.186180
WBGene00022272	-	I	-	1600624	1601457	0.000000	0.000000	0.000000
WBGene00022273	-	I	-	1607658	1610041	0.000000	0.000000	0.000000
WBGene00022269	-	I	+	1601838	1606926	0.540052	8.479956	5.203112
WBGene00044440	-	I	+	1610390	1620080	0.000000	0.000000	0.000000
WBGene00000269	-	I	-	1621346	1628476	0.000000	0.000000	0.000000
WBGene00022268	-	I	+	1629003	1633498	0.000000	0.000000	0.000000
WBGene00022274	-	I	+	1634613	1644107	0.415792	6.528811	4.005933
WBGene00022156	-	I	+	1652901	1655399	0.000000	0.000000	0.000000
WBGene00173142	-	I	+	1653765	1653785	0.000000	0.000000	0.000000
WBGene00022157	-	I	-	1663412	1667414	0.000000	0.000000	0.000000
WBGene00044358	-	I	-	1657513	1663331	0.000000	0.000000	0.000000
WBGene00003111	-	I	-	1644588	1651394	0.453782	7.775779	4.771044
WBGene00022158	-	I	-	1670036	1672742	0.000000	0.000000	0.000000
WBGene00022154	-	I	+	1680450	1685063	0.000000	0.000000	0.000000
WBGene00185098	-	I	-	1672821	1676434	2.411232	37.861427	23.230928
WBGene00044348	-	I	-	1686216	1693457	0.000000	0.000000	0.000000
WBGene00200707	-	I	+	1691497	1691645	1.033557	16.229027	9.957768
WBGene00236797	-	I	+	1692352	1693675	0.099698	1.565469	0.960537
WBGene00220197	-	I	+	1693190	1693457	0.492537	7.733870	4.745330
WBGene00003080	-	I	+	1701361	1701808	0.000000	0.000000	0.000000
WBGene00006702	-	I	+	1698094	1701128	0.000000	0.000000	0.000000
WBGene00022153	-	I	+	1702105	1708008	0.000000	0.000000	0.000000
WBGene00022152	-	I	+	1709587	1715568	0.000000	0.000000	0.000000
WBGene00022150	-	I	+	1751481	1754410	0.000000	0.000000	0.000000
WBGene00022149	-	I	+	1755329	1766400	0.000000	0.000000	0.000000
WBGene00006771	-	I	+	1721592	1740670	0.185684	3.383789	2.076217
WBGene00199017	-	I	-	1738614	1738724	3.171171	49.794075	30.552534
WBGene00003278	-	I	+	1738635	1738733	7.111111	286.127350	175.561371
WBGene00022159	-	I	-	1740647	1751055	0.158845	2.495693	1.531302
WBGene00022146	-	I	+	1793254	1796424	0.000000	0.000000	0.000000
WBGene00022162	-	I	-	1797435	1798722	0.000000	0.000000	0.000000
WBGene00022148	-	I	+	1767887	1790157	0.000000	0.000000	0.000000
WBGene00022160	-	I	-	1771388	1775933	0.000000	0.000000	0.000000
WBGene00022161	-	I	-	1779766	1782594	0.230539	3.619949	2.221120
WBGene00022145	-	I	+	1799717	1806986	0.000000	0.000000	0.000000
WBGene00022143	-	I	+	1812892	1813581	0.000000	0.000000	0.000000
WBGene00022144	-	I	+	1808091	1811835	0.451668	7.092141	4.351579
WBGene00044349	-	I	-	1813909	1816061	0.000000	0.000000	0.000000
WBGene00022142	-	I	+	1816150	1818496	0.000000	0.000000	0.000000
WBGene00044347	-	I	-	1818581	1822948	0.000000	0.000000	0.000000
WBGene00219766	-	I	+	1822401	1823043	0.889580	13.968284	8.570626
WBGene00022141	-	I	+	1823447	1825967	0.700455	11.005765	6.752892
WBGene00022163	-	I	+	1828079	1831929	0.000000	0.000000	0.000000
WBGene00044746	-	I	-	1832115	1832641	3.461698	81.787941	50.183254
WBGene00004441	-	I	+	1834881	1835439	0.000000	0.000000	0.000000
WBGene00016907	-	I	+	1832897	1834764	0.000000	0.000000	0.000000
WBGene00001309	-	I	+	1842445	1843227	0.000000	0.000000	0.000000
WBGene00003750	-	I	+	1843384	1843899	3.068421	48.180679	29.562592
WBGene00006461	-	I	+	1845221	1850523	0.000000	0.000000	0.000000
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00001196	-	I	+	1835631	1841936	9.096701	157.705200	96.764404
WBGene00202110	-	I	-	1840679	1840745	0.000000	0.000000	0.000000
WBGene00220027	-	I	+	1841238	1841334	0.000000	0.000000	0.000000
WBGene00019706	-	I	-	1856459	1860578	0.000000	0.000000	0.000000
WBGene00004743	-	I	-	1862607	1872306	0.106397	5.432317	3.333149
WBGene00022139	-	I	+	1874033	1883639	0.316330	4.967048	3.047670
WBGene00022140	-	I	-	1885205	1894905	0.291492	4.577039	2.808369
WBGene00021766	-	I	+	1924300	1932260	0.000000	0.000000	0.000000
WBGene00255420	-	I	-	1945814	1949520	0.000000	0.000000	0.000000
WBGene00044438	-	I	+	1958707	1965267	0.000000	0.000000	0.000000
WBGene00201351	-	I	-	1974779	1974991	0.723005	11.352704	6.965766
WBGene00196465	-	I	+	1974820	1974991	0.000000	0.000000	0.000000
WBGene00022138	-	I	+	1895161	1923088	0.000000	0.000000	0.000000
WBGene00021768	-	I	-	1911684	1913966	1.305556	20.499985	12.578333
WBGene00219760	-	I	-	1916942	1917064	0.000000	0.000000	0.000000
WBGene00021771	-	I	-	1950594	1958527	0.000000	0.000000	0.000000
WBGene00021763	-	I	+	1977993	1983436	0.000000	0.000000	0.000000
WBGene00021238	-	I	-	1988246	2010525	0.000000	0.000000	0.000000
WBGene00021239	-	I	-	2034383	2043805	26.240963	412.038483	252.817612
WBGene00219749	-	I	+	2046539	2048913	6.323707	99.295540	60.925529
WBGene00044435	-	I	-	2049140	2050177	123.840073	1944.550293	1193.132690
WBGene00021347	-	I	+	2064293	2064686	0.000000	0.000000	0.000000
WBGene00021348	-	I	+	2064909	2065481	0.000000	0.000000	0.000000
WBGene00021346	-	I	-	2061667	2064077	0.669498	10.512531	6.450254
WBGene00021349	-	I	+	2065727	2069049	0.000000	0.000000	0.000000
WBGene00195672	-	I	-	2068818	2068951	0.000000	0.000000	0.000000
WBGene00004409	-	I	-	2069086	2069587	1.165563	18.301798	11.229575
WBGene00021350	-	I	-	2069681	2070607	1.195171	19.390961	11.897860
WBGene00044932	-	I	-	2069884	2070023	0.000000	0.000000	0.000000
WBGene00197277	-	I	+	2070216	2070358	4.615385	72.471283	44.466763
WBGene00044931	-	I	-	2070256	2070394	2.215827	34.793159	21.348307
WBGene00004014	-	I	+	2071352	2072547	8.551021	134.269058	82.384506
WBGene00021351	-	I	+	2072680	2076906	0.000000	0.000000	0.000000
WBGene00021352	-	I	+	2078959	2085662	0.135635	2.576041	1.580601
WBGene00200606	-	I	-	2084806	2085027	0.000000	0.000000	0.000000
WBGene00044925	-	I	+	2085037	2085155	0.000000	0.000000	0.000000
WBGene00021353	-	I	-	2085673	2093822	0.000000	0.000000	0.000000
WBGene00003799	-	I	+	2097346	2123443	0.053889	1.088454	0.667851
WBGene00044810	-	I	-	2107457	2108896	0.000000	0.000000	0.000000
WBGene00021354	-	I	-	2113614	2118550	0.000000	0.000000	0.000000
WBGene00021355	-	I	+	2128590	2145971	0.483388	7.598580	4.662320
WBGene00235158	-	I	-	2149823	2151826	20.252708	318.010254	195.123993
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021008	-	I	+	2216100	2219479	0.000000	0.000000	0.000000
WBGene00021005	-	I	-	2219471	2222313	0.000000	0.000000	0.000000
WBGene00021006	-	I	-	2233744	2234957	0.000000	0.000000	0.000000
WBGene00021009	-	I	+	2160042	2209629	0.036870	0.846045	0.519115
WBGene00021007	-	I	-	2235617	2241210	0.249586	3.919027	2.404627
WBGene00000020	-	I	-	2255923	2272866	0.046177	0.725076	0.444891
WBGene00198059	-	I	+	2269391	2269442	0.000000	0.000000	0.000000
WBGene00201890	-	I	-	2269391	2269442	0.000000	0.000000	0.000000
WBGene00200608	-	I	+	2272359	2272439	0.814815	12.794314	7.850306
WBGene00023176	-	I	-	2272368	2272438	0.929577	14.596320	8.955976
WBGene00021458	-	I	+	2279835	2281516	2.107349	45.784966	28.092632
WBGene00000408	-	I	-	2281504	2291183	0.000000	0.000000	0.000000
WBGene00021469	-	I	+	2293132	2297312	1.917713	31.177483	19.129807
WBGene00021470	-	I	-	2297280	2304393	1.278475	20.941229	12.849071
WBGene00021468	-	I	+	2300086	2302823	0.096070	1.508502	0.925583
WBGene00021475	-	I	+	2312496	2313008	0.000000	0.000000	0.000000
WBGene00021476	-	I	+	2308976	2312129	0.000000	0.000000	0.000000
WBGene00021466	-	I	+	2313271	2316003	0.194920	3.060655	1.877950
WBGene00199088	-	I	-	2315821	2315987	0.263473	4.137082	2.538421
WBGene00002047	-	I	-	2304512	2306816	3.881122	60.941803	37.392532
WBGene00219275	-	I	-	2322025	2322596	0.000000	0.000000	0.000000
WBGene00021471	-	I	-	2323916	2327329	0.000000	0.000000	0.000000
WBGene00021477	-	I	+	2327989	2330162	0.000000	0.000000	0.000000
WBGene00021465	-	I	+	2316307	2318305	1.640512	25.759499	15.805454
WBGene00003156	-	I	-	2318291	2321847	1.347448	24.595800	15.091434
WBGene00021472	-	I	-	2330895	2332652	0.000000	0.000000	0.000000
WBGene00021464	-	I	+	2333312	2338693	12.325169	193.531143	118.746399
WBGene00021463	-	I	+	2342216	2350468	0.000000	0.000000	0.000000
WBGene00021461	-	I	+	2357883	2372964	1.035309	16.443327	10.089259
WBGene00199635	-	I	+	2368687	2368744	0.000000	0.000000	0.000000
WBGene00196479	-	I	-	2368783	2368861	0.000000	0.000000	0.000000
WBGene00197084	-	I	+	2368783	2368861	0.000000	0.000000	0.000000
WBGene00196296	-	I	-	2370805	2370858	0.000000	0.000000	0.000000
WBGene00021473	-	I	-	2377089	2381851	0.379965	5.966252	3.660759
WBGene00021474	-	I	-	2382953	2401492	0.068111	1.136676	0.697439
WBGene00021460	-	I	+	2402232	2409987	0.426005	6.791288	4.166983
WBGene00017735	-	I	-	2420803	2421816	0.000000	0.000000	0.000000
WBGene00017741	-	I	+	2415133	2418521	0.000000	0.000000	0.000000
WBGene00017734	-	I	-	2418450	2420801	0.272794	6.830104	4.190799
WBGene00017736	-	I	-	2422334	2425185	0.000000	0.000000	0.000000
WBGene00017733	-	I	+	2434004	2435708	0.000000	0.000000	0.000000
WBGene00017737	-	I	-	2429675	2432601	2.719256	42.698051	26.198574
WBGene00017738	-	I	-	2432570	2433755	0.000000	0.000000	0.000000
WBGene00017731	-	I	+	2446740	2448369	1.887212	29.633211	18.182276
WBGene00002141	-	I	-	2451908	2464637	0.000000	0.000000	0.000000
WBGene00017739	-	I	-	2449414	2451366	1.660908	26.079760	16.001959
WBGene00022280	-	I	-	2468787	2471972	0.752976	11.840929	7.265330
WBGene00001232	-	I	+	2485867	2489780	0.000000	0.000000	0.000000
WBGene00021277	-	I	+	2489976	2497371	0.170911	2.683663	1.646636
WBGene00022281	-	I	-	2472066	2485391	0.514724	8.092035	4.965092
WBGene00022282	-	I	+	2483203	2483705	0.000000	0.000000	0.000000
WBGene00021276	-	I	+	2498134	2506259	0.116556	1.830175	1.122955
WBGene00021278	-	I	-	2506891	2513710	0.000000	0.000000	0.000000
WBGene00021275	-	I	+	2533268	2542114	0.100463	1.577481	0.967907
WBGene00255578	-	I	+	2538611	2538670	0.000000	0.000000	0.000000
WBGene00021274	-	I	+	2544749	2546163	0.000000	0.000000	0.000000
WBGene00021279	-	I	-	2546897	2548358	0.000000	0.000000	0.000000
WBGene00021273	-	I	+	2549296	2550543	0.000000	0.000000	0.000000
WBGene00006047	-	I	+	2562616	2563049	0.050691	0.795956	0.488381
WBGene00016948	-	I	+	2568872	2570746	0.000000	0.000000	0.000000
WBGene00001404	-	I	-	2580935	2586126	0.000000	0.000000	0.000000
WBGene00004226	-	I	-	2587527	2595294	0.000000	0.000000	0.000000
WBGene00000832	-	I	+	2606754	2617360	0.044468	0.826151	0.506908
WBGene00200768	-	I	-	2614667	2614816	0.000000	0.000000	0.000000
WBGene00198727	-	I	+	2614878	2615027	0.000000	0.000000	0.000000
WBGene00021271	-	I	+	2617560	2620425	0.594595	9.351707	5.737998
WBGene00195445	-	I	-	2620316	2620418	0.000000	0.000000	0.000000
WBGene00021270	-	I	+	2620654	2621859	0.271347	4.260720	2.614283
WBGene00021269	-	I	+	2621957	2623186	5.021021	234.410065	143.828796
WBGene00000800	-	I	-	2623102	2628577	1.030790	16.185577	9.931109
WBGene00000801	-	I	+	2629685	2632320	131.849869	2070.321045	1270.302856
WBGene00077781	-	I	+	2636904	2637591	0.000000	0.000000	0.000000
WBGene00018231	-	I	+	2638649	2639419	0.000000	0.000000	0.000000
WBGene00023172	-	I	+	2632987	2634561	0.654246	10.303990	6.322299
WBGene00219692	-	I	+	2644965	2645309	0.000000	0.000000	0.000000
WBGene00018232	-	I	-	2645273	2657241	0.000000	0.000000	0.000000
WBGene00018233	-	I	-	2650737	2651711	0.000000	0.000000	0.000000
WBGene00200510	-	I	-	2655867	2655923	0.000000	0.000000	0.000000
WBGene00197940	-	I	+	2656826	2657013	0.000000	0.000000	0.000000
WBGene00017980	-	I	-	2672940	2682797	0.063930	1.003836	0.615931
WBGene00198883	-	I	+	2678059	2678205	0.000000	0.000000	0.000000
WBGene00017979	-	I	+	2668160	2672434	0.331981	6.978929	4.282115
WBGene00017978	-	I	+	2692074	2692467	0.335025	5.260600	3.227786
WBGene00000788	-	I	-	2686639	2689493	1.142587	17.974976	11.029043
WBGene00044927	-	I	+	2688947	2689069	0.000000	0.000000	0.000000
