Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00235388	-	I	-	482040	483880	1.983458	0.152877	0.194659
WBGene00021028	-	I	-	484126	487990	11.126087	0.857556	1.091927
WBGene00021024	-	I	+	488607	489905	1359.413818	104.778351	133.414413
WBGene00001814	-	I	+	489969	496150	607.403137	46.947926	59.778858
WBGene00022035	-	I	-	496144	502042	87.593185	8.459136	10.771029
WBGene00022036	-	I	-	502932	506250	196.139984	15.117711	19.249401
WBGene00022034	-	I	+	506469	509056	877.220459	67.749313	86.265297
WBGene00022039	-	I	-	508850	511051	56.584446	5.903027	7.516332
WBGene00022037	-	I	-	511052	519800	1222.209839	102.067886	129.963181
WBGene00196781	-	I	+	512017	512166	0.000000	0.000000	0.000000
WBGene00196389	-	I	+	514364	514492	2.132235	0.164344	0.209260
WBGene00022038	-	I	-	520109	521554	334.214203	34.021961	43.320210
WBGene00195369	-	I	-	526048	526139	0.000000	0.000000	0.000000
WBGene00197961	-	I	+	530215	530326	0.821429	0.063313	0.080616
WBGene00200577	-	I	-	530395	530683	0.173010	0.013335	0.016979
WBGene00022033	-	I	+	530969	533084	825.555054	73.434532	93.504280
WBGene00220190	-	I	+	532968	533039	0.860562	0.066329	0.084457
WBGene00022043	-	I	+	534455	535344	237.266693	18.287598	23.285622
WBGene00022042	-	I	+	535791	536670	5759.489258	513.725037	654.126770
WBGene00201456	-	I	-	536804	536931	0.781250	0.060216	0.076673
WBGene00007009	-	I	+	537122	542200	845.703125	66.985611	85.292862
WBGene00220191	-	I	+	539086	539242	1.261147	0.097204	0.123770
WBGene00004235	-	I	+	550696	556638	345.252411	26.610718	33.883465
WBGene00202444	-	I	+	553658	553785	1.095721	0.084454	0.107535
WBGene00002393	-	I	+	557375	561671	64.167984	11.051805	14.072279
WBGene00022040	-	I	+	562736	565181	3.125812	0.240925	0.306771
WBGene00000434	-	I	-	565436	566414	8.150743	0.628228	0.799923
WBGene00001725	-	I	-	572177	575120	7644.432617	645.574402	822.010742
WBGene00002040	-	I	-	585831	607601	96.604149	7.488747	9.535432
WBGene00200417	-	I	-	613290	613379	1.385926	0.106822	0.136016
WBGene00201449	-	I	+	613290	613379	1.385926	0.106822	0.136016
WBGene00018923	-	I	-	614651	629444	197.119522	20.408297	25.985912
WBGene00018921	-	I	+	618160	621490	261.791626	20.548925	26.164974
WBGene00022028	-	I	+	621708	622187	45.502666	3.507169	4.465684
WBGene00022029	-	I	-	629492	636350	418.016693	79.824570	101.640739
WBGene00220188	-	I	-	630006	630218	0.168624	0.012997	0.016549
WBGene00220189	-	I	-	630926	631035	0.349413	0.026931	0.034292
WBGene00022027	-	I	+	636804	637852	541.167908	41.711128	53.110840
WBGene00022026	-	I	+	638129	653986	52.175785	11.128175	14.169518
WBGene00022030	-	I	-	645626	647242	66.081833	7.480784	9.525292
WBGene00022025	-	I	+	654090	658810	257.578613	19.853163	25.279058
WBGene00022031	-	I	-	659557	663686	173.183670	14.121539	17.980976
WBGene00044461	-	I	-	667615	674413	0.676638	0.052153	0.066406
WBGene00022032	-	I	-	664426	666900	54.928394	5.227505	6.656189
WBGene00021215	-	I	+	680408	683472	65.301880	6.699891	8.530981
WBGene00021214	-	I	-	682876	686599	54.948689	4.235232	5.392727
WBGene00021207	-	I	+	688286	691267	28.891808	2.226869	2.835475
WBGene00021210	-	I	-	692026	694948	311.058502	27.314587	34.779701
WBGene00021208	-	I	-	694982	698322	216.655716	16.698984	21.262838
WBGene00021209	-	I	-	700274	715874	201.327988	23.947302	30.492132
WBGene00004332	-	I	-	717893	719816	104.101341	10.108803	12.871552
WBGene00004028	-	I	+	719929	731078	109.509300	12.057668	15.353045
WBGene00044434	-	I	-	731068	736552	59.455055	4.582565	5.834987
WBGene00236789	-	I	+	740835	741878	7.950920	0.612826	0.780312
WBGene00000623	-	I	-	741913	745570	112.452835	8.667430	11.036249
WBGene00198328	-	I	-	742120	742286	1.116200	0.086032	0.109545
WBGene00000624	-	I	+	745859	748288	45.602905	4.289483	5.461804
WBGene00021213	-	I	-	748228	757010	277.746796	21.407650	27.258387
WBGene00023169	-	I	+	754680	754763	0.000000	0.000000	0.000000
WBGene00201573	-	I	-	779157	779241	0.541176	0.041712	0.053112
WBGene00197162	-	I	+	757536	757618	19.590361	1.509949	1.922620
WBGene00021212	-	I	+	758756	760429	81.517578	10.841440	13.804420
WBGene00020282	-	I	-	760848	761849	183.328445	14.130246	17.992064
WBGene00020283	-	I	+	763597	770720	537.340637	46.465042	59.164001
WBGene00020281	-	I	+	770892	776369	155.746078	12.085867	15.388951
WBGene00196394	-	I	+	774365	774585	0.452489	0.034876	0.044408
WBGene00196011	-	I	-	774439	774584	0.684932	0.052792	0.067220
WBGene00022518	-	I	+	803368	835277	141.048126	17.509859	22.295326
WBGene00023398	-	I	+	803800	803872	0.000000	0.000000	0.000000
WBGene00200408	-	I	-	806419	806659	0.000000	0.000000	0.000000
WBGene00201436	-	I	+	806510	806659	0.000000	0.000000	0.000000
WBGene00202093	-	I	+	809294	809476	0.000000	0.000000	0.000000
WBGene00197978	-	I	-	812295	812442	0.000000	0.000000	0.000000
WBGene00195610	-	I	+	815976	816026	0.000000	0.000000	0.000000
WBGene00200506	-	I	+	816036	816306	0.000000	0.000000	0.000000
WBGene00197264	-	I	+	834416	834465	0.160000	0.012332	0.015703
WBGene00022517	-	I	+	837996	841746	454.416901	35.024696	44.596992
WBGene00022519	-	I	-	841742	846763	72.376427	6.191144	7.883191
WBGene00202359	-	I	+	846171	846491	0.314642	0.024251	0.030879
WBGene00022388	-	I	+	853451	872103	399.753296	30.811436	39.232243
WBGene00022389	-	I	-	873164	882713	229.291245	21.130013	26.904873
WBGene00022386	-	I	+	882918	890194	38.280354	4.030310	5.131799
WBGene00022390	-	I	-	889771	895105	133.433548	11.519219	14.667437
WBGene00001678	-	I	+	897286	906077	412.095428	50.912155	64.826515
WBGene00220217	-	I	+	906339	906481	1.671329	0.128820	0.164026
WBGene00022385	-	I	+	907448	911189	110.125008	8.488009	10.807794
WBGene00022391	-	I	-	912415	926877	32.411705	2.666892	3.395757
WBGene00201274	-	I	+	916168	916317	0.000000	0.000000	0.000000
WBGene00022383	-	I	+	938464	941773	328.564026	25.324446	32.245651
WBGene00003548	-	I	+	942257	947710	149.280640	11.505974	14.650572
WBGene00199411	-	I	-	942547	942652	0.415094	0.031994	0.040738
WBGene00200422	-	I	+	942547	942652	0.415094	0.031994	0.040738
WBGene00195544	-	I	+	946027	946117	0.763327	0.058834	0.074914
WBGene00023199	-	I	-	946044	946115	0.000000	0.000000	0.000000
WBGene00003238	-	I	-	948569	957404	106.369736	8.329647	10.606152
WBGene00018787	-	I	-	963700	969426	76.899399	5.986699	7.622872
WBGene00018788	-	I	-	969089	976550	27.590460	8.558629	10.897715
WBGene00018786	-	I	+	989671	992181	43.674225	3.366240	4.286238
WBGene00016932	-	I	+	996045	1005066	11.946491	0.920789	1.172442
WBGene00196934	-	I	+	996207	996655	0.000000	0.000000	0.000000
WBGene00199650	-	I	-	996277	996576	0.000000	0.000000	0.000000
WBGene00016931	-	I	+	1006102	1010765	1.361282	0.104922	0.133598
WBGene00016930	-	I	-	1011371	1014455	70.915916	5.535636	7.048533
WBGene00236808	-	I	-	1015204	1015731	0.000000	0.000000	0.000000
WBGene00005002	-	I	+	1016403	1017180	4203.088379	325.954834	415.038757
WBGene00021335	-	I	+	1018835	1019229	729.568359	56.232307	71.600670
WBGene00021327	-	I	-	1019827	1029910	701.541992	54.072140	68.850136
WBGene00004952	-	I	-	1030629	1033436	360.084839	27.753944	35.339134
WBGene00021329	-	I	+	1034443	1040868	93.921501	7.884896	10.039849
WBGene00021332	-	I	+	1041474	1048329	230.140106	25.178268	32.059525
WBGene00021331	-	I	+	1049596	1050727	1251.509644	96.461517	122.824585
WBGene00021333	-	I	-	1050921	1053826	44.419735	7.601604	9.679132
WBGene00021334	-	I	-	1053894	1066899	617.112183	47.564621	60.564095
WBGene00021328	-	I	+	1062293	1065269	31.896366	2.458448	3.130346
WBGene00201534	-	I	+	1278808	1279042	0.212766	0.016399	0.020881
WBGene00200307	-	I	-	1278912	1279042	0.381679	0.029418	0.037458
WBGene00021694	-	I	+	1287304	1287959	2.150862	0.165780	0.211088
WBGene00021693	-	I	+	1282101	1285435	11.167660	0.860760	1.096007
WBGene00001745	-	I	+	1068484	1075010	240.106827	23.433008	29.837280
WBGene00019909	-	I	+	1084630	1088473	16.740608	1.290301	1.642942
WBGene00044895	-	I	+	1088514	1089742	31.134760	2.856582	3.637290
WBGene00019911	-	I	-	1089666	1095796	90.652596	6.987152	8.896749
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00022838	-	I	+	1107578	1112251	1.477226	0.113859	0.144977
WBGene00236809	-	I	+	1112418	1115501	0.000000	0.000000	0.000000
WBGene00202055	-	I	+	1126975	1127057	0.000000	0.000000	0.000000
WBGene00022837	-	I	+	1128324	1131737	7.528986	0.593871	0.756177
WBGene00021689	-	I	-	1136371	1154386	114.105209	17.582590	22.387934
WBGene00000165	-	I	-	1154511	1156020	210.386047	16.215742	20.647526
WBGene00198207	-	I	-	1156088	1156264	0.000000	0.000000	0.000000
WBGene00195424	-	I	+	1156163	1156454	0.000000	0.000000	0.000000
WBGene00004429	-	I	+	1156579	1157474	29311.099609	2259.186035	2876.624756
WBGene00021687	-	I	+	1157571	1162939	95.780540	7.382394	9.400013
WBGene00001816	-	I	-	1162880	1175868	309.133118	47.853230	60.931583
WBGene00004880	-	I	+	1176471	1190829	301.801849	27.411486	34.903080
WBGene00249808	-	I	-	1189970	1190830	0.000000	0.000000	0.000000
WBGene00021686	-	I	+	1193158	1211434	601.610168	70.103409	89.262764
WBGene00021685	-	I	+	1211485	1254669	315.380859	47.835789	60.909374
WBGene00195068	-	I	-	1215045	1217263	4448.830566	342.898651	436.613281
WBGene00021690	-	I	-	1218435	1219002	6008.929688	463.145050	589.723206
WBGene00021691	-	I	-	1223957	1229282	540.089844	44.674797	56.884483
WBGene00201777	-	I	-	1251252	1251322	0.000000	0.000000	0.000000
WBGene00021692	-	I	+	1254770	1258258	107.905594	8.316946	10.589978
WBGene00001707	-	I	-	1259374	1268155	156.605484	15.424893	19.640537
WBGene00022367	-	I	-	1385818	1392759	58.006981	4.923212	6.268732
WBGene00003400	-	I	+	1305562	1328348	187.879456	33.251568	42.339268
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	56.869091	4.383249	5.581198
WBGene00019674	-	I	+	1335321	1336867	72.025185	6.846292	8.717392
WBGene00045052	-	I	+	1337012	1338216	134.334000	10.353945	13.183692
WBGene00045053	-	I	+	1338749	1339773	85.122185	11.014552	14.024843
WBGene00004888	-	I	+	1340678	1341258	3550.169189	273.633301	348.417633
WBGene00019673	-	I	-	1341218	1344692	948.103455	103.449738	131.722702
WBGene00022363	-	I	+	1348503	1359595	280.122650	23.752979	30.244699
WBGene00022366	-	I	+	1365309	1376409	159.943069	12.327792	15.696996
WBGene00022365	-	I	-	1376942	1385057	150.292572	11.583970	14.749885
WBGene00022372	-	I	+	1394569	1402975	121.188843	9.340767	11.893611
WBGene00022370	-	I	-	1427227	1433695	16.418259	1.265456	1.611307
WBGene00022371	-	I	+	1405935	1413100	177.147308	13.653830	17.385439
WBGene00022368	-	I	-	1413915	1415807	453.783173	34.975849	44.534798
WBGene00022369	-	I	+	1416586	1425201	555.325317	45.205498	57.560223
WBGene00022373	-	I	+	1436279	1441331	692.986389	53.412708	68.010475
WBGene00018159	-	I	-	1442048	1443942	854.589172	68.090179	86.699318
WBGene00219937	-	I	+	1444507	1444641	0.000000	0.000000	0.000000
WBGene00018580	-	I	+	1465597	1469587	64.253754	4.952431	6.305936
WBGene00004969	-	I	+	1446497	1465358	381.620758	46.268314	58.913509
WBGene00196566	-	I	-	1447135	1447234	0.000000	0.000000	0.000000
WBGene00023055	-	I	+	1447138	1447210	0.000000	0.000000	0.000000
WBGene00001773	-	I	-	1451122	1453077	0.629557	0.048524	0.061785
WBGene00018579	-	I	+	1471227	1479920	95.470497	7.358496	9.369583
WBGene00001115	-	I	+	1483083	1490494	38.488258	3.102286	3.950144
WBGene00170789	-	I	-	1487607	1487627	0.000000	0.000000	0.000000
WBGene00022361	-	I	-	1490887	1514411	202.806381	17.156174	21.844980
WBGene00022360	-	I	+	1514755	1540911	129.189026	13.796279	17.566822
WBGene00172419	-	I	-	1556641	1556661	0.285714	0.022022	0.028040
WBGene00022358	-	I	+	1543525	1556196	229.800308	19.445108	24.759483
WBGene00021766	-	I	+	1924300	1932260	167.872818	12.938988	16.475229
WBGene00255420	-	I	-	1945814	1949520	0.000000	0.000000	0.000000
WBGene00021765	-	I	+	1932352	1945212	232.439224	39.044807	49.715809
WBGene00021771	-	I	-	1950594	1958527	182.746384	14.402275	18.338436
WBGene00044438	-	I	+	1958707	1965267	94.868568	7.312102	9.310510
WBGene00201351	-	I	-	1974779	1974991	8.211267	0.632893	0.805863
WBGene00196465	-	I	+	1974820	1974991	6.651163	0.512646	0.652753
WBGene00021764	-	I	+	1967772	1973882	325.332428	29.689232	37.803341
WBGene00005077	-	I	+	1566929	1580196	314.384949	34.418732	43.825417
WBGene00195355	-	I	-	1575714	1575803	0.000000	0.000000	0.000000
WBGene00023198	-	I	+	1575720	1575792	0.000000	0.000000	0.000000
WBGene00022270	-	I	+	1581394	1593668	77.112419	7.605992	9.684720
WBGene00022271	-	I	-	1594659	1596184	153.948807	11.865778	15.108710
WBGene00022272	-	I	-	1600624	1601457	0.921296	0.071010	0.090417
WBGene00022269	-	I	+	1601838	1606926	184.418579	14.214272	18.099051
WBGene00022273	-	I	-	1607658	1610041	264.835480	22.601377	28.778364
WBGene00044440	-	I	+	1610390	1620080	160.899445	24.268141	30.900656
WBGene00000269	-	I	-	1621346	1628476	147.542999	11.621220	14.797315
WBGene00022268	-	I	+	1629003	1633498	696.349365	53.806499	68.511894
WBGene00022274	-	I	+	1634613	1644107	125.406136	9.665819	12.307501
WBGene00003111	-	I	-	1644588	1651394	60.066917	6.685637	8.512831
WBGene00022156	-	I	+	1652901	1655399	835.261108	76.698601	97.660431
WBGene00173142	-	I	+	1653765	1653785	0.000000	0.000000	0.000000
WBGene00004168	-	I	-	1655616	1656726	49.802990	3.838622	4.887722
WBGene00044358	-	I	-	1657513	1663331	34.799820	2.858767	3.640072
WBGene00022157	-	I	-	1663412	1667414	76.463257	5.893492	7.504191
WBGene00022155	-	I	+	1667501	1669792	230.923721	17.798706	22.663118
WBGene00022158	-	I	-	1670036	1672742	86.680458	7.170538	9.130256
WBGene00185098	-	I	-	1672821	1676434	83.339676	6.423500	8.179050
WBGene00022154	-	I	+	1680450	1685063	34.473190	2.657060	3.383238
WBGene00044348	-	I	-	1686216	1693457	8.444912	1.286682	1.638334
WBGene00200707	-	I	+	1691497	1691645	1.484675	0.114433	0.145708
WBGene00236797	-	I	+	1692352	1693675	1.061631	0.081826	0.104190
WBGene00220197	-	I	+	1693190	1693457	0.276464	0.021309	0.027132
WBGene00219767	-	I	+	1696199	1697676	0.000000	0.000000	0.000000
WBGene00006702	-	I	+	1698094	1701128	526.294739	50.176571	63.889900
WBGene00003080	-	I	+	1701361	1701808	575.216858	44.335491	56.452435
WBGene00022153	-	I	+	1702105	1708008	279.798950	21.565819	27.459787
WBGene00022152	-	I	+	1709587	1715568	259.581482	21.044128	26.795517
WBGene00006771	-	I	+	1721592	1740670	642.487305	114.195694	145.405518
WBGene00199017	-	I	-	1738614	1738724	0.000000	0.000000	0.000000
WBGene00003278	-	I	+	1738635	1738733	0.424242	0.062673	0.079802
WBGene00022159	-	I	-	1740647	1751055	507.744232	39.352318	50.107357
WBGene00022150	-	I	+	1751481	1754410	509.805450	39.293831	50.032887
WBGene00022149	-	I	+	1755329	1766400	218.432281	17.308245	22.038610
WBGene00022148	-	I	+	1767887	1790157	527.921265	40.690128	51.810795
WBGene00022160	-	I	-	1771388	1775933	886.432983	89.814468	114.360878
WBGene00022161	-	I	-	1779766	1782594	30.412422	4.260965	5.425493
WBGene00220198	-	I	+	1791398	1791491	3.861702	0.297645	0.378992
WBGene00022147	-	I	+	1792455	1792898	0.000000	0.000000	0.000000
WBGene00022146	-	I	+	1793254	1796424	273.023346	21.507383	27.385380
WBGene00022162	-	I	-	1797435	1798722	288.842438	22.262857	28.347326
WBGene00022145	-	I	+	1799717	1806986	1.321881	0.101885	0.129731
WBGene00022144	-	I	+	1808091	1811835	329.834076	25.422333	32.370293
WBGene00022143	-	I	+	1812892	1813581	180.205688	13.889557	17.685593
WBGene00044349	-	I	-	1813909	1816061	4.911935	0.378593	0.482063
WBGene00022142	-	I	+	1816150	1818496	4.950310	0.381551	0.485829
WBGene00044347	-	I	-	1818581	1822948	107.853859	12.535754	15.961793
WBGene00219766	-	I	+	1822401	1823043	0.809152	0.062366	0.079411
WBGene00022141	-	I	+	1823447	1825967	402.251801	31.101273	39.601292
WBGene00022163	-	I	+	1828079	1831929	38.614956	2.976291	3.789716
WBGene00044746	-	I	-	1832115	1832641	383.571442	44.484451	56.642117
WBGene00016907	-	I	+	1832897	1834764	1324.867554	109.519165	139.450897
WBGene00004441	-	I	+	1834881	1835439	37042.500000	2864.729492	3647.663818
WBGene00001196	-	I	+	1835631	1841936	1005.632690	85.890488	109.364464
WBGene00202110	-	I	-	1840679	1840745	0.000000	0.000000	0.000000
WBGene00220027	-	I	+	1841238	1841334	1.486624	0.114583	0.145899
WBGene00001309	-	I	+	1842445	1843227	622.884338	48.009514	61.130581
WBGene00003750	-	I	+	1843384	1843899	199.407898	15.369589	19.570120
WBGene00006461	-	I	+	1845221	1850523	112.610069	12.890167	16.413067
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00019706	-	I	-	1856459	1860578	0.181511	0.013990	0.017814
WBGene00004743	-	I	-	1862607	1872306	182.901077	53.303658	67.871620
WBGene00022139	-	I	+	1874033	1883639	214.648758	27.712303	35.286110
WBGene00022140	-	I	-	1885205	1894905	81.463051	6.278857	7.994876
WBGene00022138	-	I	+	1895161	1923088	97.820618	15.486668	19.719196
WBGene00021768	-	I	-	1911684	1913966	1334.757690	102.877953	130.994629
WBGene00219760	-	I	-	1916942	1917064	1.487805	0.114674	0.146015
WBGene00021763	-	I	+	1977993	1983436	394.764771	31.113167	39.616436
WBGene00021238	-	I	-	1988246	2010525	126.659821	9.834019	12.521669
WBGene00220136	-	I	+	2019432	2019523	0.000000	0.000000	0.000000
WBGene00021237	-	I	+	2026277	2033966	84.681007	6.701338	8.532823
WBGene00021239	-	I	-	2034383	2043805	52.153187	4.238742	5.397196
WBGene00219749	-	I	+	2046539	2048913	2.327399	0.179387	0.228414
WBGene00044435	-	I	-	2049140	2050177	11.371869	0.876500	1.116048
WBGene00021346	-	I	-	2061667	2064077	156.852814	12.089608	15.393714
WBGene00021347	-	I	+	2064293	2064686	727.046692	56.037945	71.353195
WBGene00021348	-	I	+	2064909	2065481	1953.313721	173.294159	220.655685
WBGene00021349	-	I	+	2065727	2069049	8.016767	0.951372	1.211383
WBGene00195672	-	I	-	2068818	2068951	5.283901	0.407263	0.518568
WBGene00004409	-	I	-	2069086	2069587	33925.937500	2698.239258	3435.671631
WBGene00021350	-	I	-	2069681	2070607	41186.437500	3300.466064	4202.487305
WBGene00044932	-	I	-	2069884	2070023	9.392858	0.723965	0.921826
WBGene00197277	-	I	+	2070216	2070358	3.027355	0.233337	0.297108
WBGene00044931	-	I	-	2070256	2070394	3.329663	0.256638	0.326777
WBGene00196428	-	I	-	2070673	2070891	0.000000	0.000000	0.000000
WBGene00004014	-	I	+	2071352	2072547	3296.458252	254.078232	323.518158
WBGene00021351	-	I	+	2072680	2076906	1875.972168	145.000458	184.629288
WBGene00021352	-	I	+	2078959	2085662	345.707031	34.851864	44.376926
WBGene00200606	-	I	-	2084806	2085027	0.441441	0.034025	0.043324
WBGene00044925	-	I	+	2085037	2085155	3.487395	0.268795	0.342257
WBGene00021353	-	I	-	2085673	2093822	16.179504	1.583049	2.015699
WBGene00003799	-	I	+	2097346	2123443	400.701843	46.290188	58.941357
WBGene00044810	-	I	-	2107457	2108896	111.183334	8.569581	10.911659
WBGene00021354	-	I	-	2113614	2118550	258.643219	20.381937	25.952347
WBGene00235158	-	I	-	2149823	2151826	13.340553	1.028238	1.309257
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021355	-	I	+	2128590	2145971	1294.487671	100.197807	127.582016
WBGene00021009	-	I	+	2160042	2209629	176.652466	25.493395	32.460773
WBGene00021008	-	I	+	2216100	2219479	40.977962	3.158423	4.021625
WBGene00021005	-	I	-	2219471	2222313	227.114563	17.505112	22.289282
WBGene00001542	-	I	-	2223307	2233099	1.792635	0.138296	0.176092
WBGene00021006	-	I	-	2233744	2234957	137.325699	10.584534	13.477301
WBGene00017399	-	I	+	2242230	2247223	0.126973	0.009787	0.012461
WBGene00170253	-	I	-	2243149	2243169	0.000000	0.000000	0.000000
WBGene00021007	-	I	-	2235617	2241210	248.691147	19.168152	24.406834
WBGene00017398	-	I	+	2250131	2254901	86.179222	17.650434	22.474321
WBGene00000020	-	I	-	2255923	2272866	65.211838	5.031652	6.406809
WBGene00198059	-	I	+	2269391	2269442	0.000000	0.000000	0.000000
WBGene00201890	-	I	-	2269391	2269442	0.000000	0.000000	0.000000
WBGene00200608	-	I	+	2272359	2272439	0.000000	0.000000	0.000000
WBGene00023176	-	I	-	2272368	2272438	0.113594	0.008755	0.011148
WBGene00021458	-	I	+	2279835	2281516	3.611891	0.839360	1.068758
WBGene00000408	-	I	-	2281504	2291183	328.589600	27.270107	34.723064
WBGene00021469	-	I	+	2293132	2297312	255.431961	21.772327	27.722733
