Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00018772	-	I	+	134337	137282	11.760748	66.894485	30.507725
WBGene00018771	-	I	+	137845	144565	0.000000	0.000000	0.000000
WBGene00000253	-	I	-	146486	154850	0.372801	2.120471	0.967057
WBGene00004225	-	I	-	160172	166819	0.154930	1.060466	0.483633
WBGene00018958	-	I	+	171340	175989	0.000000	0.000000	0.000000
WBGene00018957	-	I	+	178538	182161	0.000000	0.000000	0.000000
WBGene00018955	-	I	-	182079	182772	0.000000	0.000000	0.000000
WBGene00021666	-	I	+	209281	211732	0.000000	0.000000	0.000000
WBGene00000227	-	I	+	183364	208465	1.243766	7.074472	3.226365
WBGene00023295	-	I	+	185335	185409	0.133333	0.758391	0.345870
WBGene00004246	-	I	-	212256	215491	8.137602	46.286232	21.109179
WBGene00021662	-	I	+	216028	216996	13.061020	74.290359	33.880669
WBGene00255594	-	I	+	218060	219099	0.000000	0.000000	0.000000
WBGene00021664	-	I	-	219735	221575	51.899250	295.200073	134.628174
WBGene00021671	-	I	-	231692	238252	100.892067	573.868530	261.716980
WBGene00021672	-	I	-	238616	239021	267.403381	1520.975708	693.652161
WBGene00021668	-	I	+	240491	245414	2.088219	11.877674	5.416901
WBGene00021673	-	I	-	248624	251580	352.308289	2003.910156	913.898010
WBGene00016904	-	I	+	280120	280445	0.000000	0.000000	0.000000
WBGene00016903	-	I	+	283500	286115	0.000000	0.000000	0.000000
WBGene00016905	-	I	-	286088	289185	0.000000	0.000000	0.000000
WBGene00021667	-	I	+	252118	254277	7.585145	43.143879	19.676085
WBGene00021675	-	I	-	254277	259157	0.190568	1.083940	0.494339
WBGene00016902	-	I	+	291215	305468	0.000000	0.000000	0.000000
WBGene00235385	-	I	-	316637	318258	0.788274	4.483659	2.044806
WBGene00016906	-	I	-	305811	311130	1.830733	10.448401	4.765071
WBGene00002077	-	I	-	310981	314989	5.348787	30.423603	13.874910
WBGene00021660	-	I	+	323855	330978	0.864664	4.918161	2.242964
WBGene00002079	-	I	-	318390	323352	2.800123	15.926945	7.263601
WBGene00000917	-	I	+	332611	337839	0.700311	3.983330	1.816627
WBGene00021661	-	I	-	343069	348424	1.270897	7.417057	3.382604
WBGene00021658	-	I	+	347469	348357	6.527472	37.127903	16.932453
WBGene00021657	-	I	+	348460	357193	0.000000	0.000000	0.000000
WBGene00020087	-	I	-	357240	363901	1.637962	9.316637	4.248921
WBGene00020091	-	I	+	364510	368319	1.500935	8.537235	3.893469
WBGene00020088	-	I	-	368370	373445	1.439457	8.187552	3.733994
WBGene00020089	-	I	-	373571	379073	0.946772	5.385187	2.455954
WBGene00004143	-	I	-	379071	381902	3.534090	20.101709	9.167533
WBGene00006385	-	I	+	382648	388564	0.198198	1.127339	0.514131
WBGene00020090	-	I	-	388470	394415	0.847346	4.819657	2.198040
WBGene00021733	-	I	+	398891	412915	0.000000	0.000000	0.000000
WBGene00021734	-	I	-	412911	418660	0.000000	0.000000	0.000000
WBGene00006593	-	I	+	443999	461605	0.140196	0.797427	0.363673
WBGene00021026	-	I	+	461995	462651	0.881603	5.014509	2.286904
WBGene00021027	-	I	-	462657	467131	2.616216	14.880893	6.786541
WBGene00166632	-	I	+	463304	463324	0.000000	0.000000	0.000000
WBGene00235387	-	I	+	471135	473890	0.000000	0.000000	0.000000
WBGene00021025	-	I	+	477582	481954	0.000000	0.000000	0.000000
WBGene00235388	-	I	-	482040	483880	0.000000	0.000000	0.000000
WBGene00021024	-	I	+	488607	489905	0.000000	0.000000	0.000000
WBGene00021028	-	I	-	484126	487990	0.701449	3.989803	1.819579
WBGene00001814	-	I	+	489969	496150	10.234296	58.258144	26.569057
WBGene00022035	-	I	-	496144	502042	0.198397	1.128471	0.514648
WBGene00022036	-	I	-	502932	506250	0.000000	0.000000	0.000000
WBGene00022034	-	I	+	506469	509056	0.063804	0.363625	0.165834
WBGene00022039	-	I	-	508850	511051	0.000000	0.000000	0.000000
WBGene00022043	-	I	+	534455	535344	0.000000	0.000000	0.000000
WBGene00022033	-	I	+	530969	533084	0.334485	1.992015	0.908473
WBGene00220190	-	I	+	532968	533039	0.000000	0.000000	0.000000
WBGene00022037	-	I	-	511052	519800	0.828741	4.937727	2.251887
WBGene00196781	-	I	+	512017	512166	0.000000	0.000000	0.000000
WBGene00196389	-	I	+	514364	514492	0.000000	0.000000	0.000000
WBGene00201456	-	I	-	536804	536931	1.375000	7.820924	3.566790
WBGene00022042	-	I	+	535791	536670	5.053299	28.742887	13.108405
WBGene00004235	-	I	+	550696	556638	0.106056	0.603241	0.275112
WBGene00202444	-	I	+	553658	553785	0.000000	0.000000	0.000000
WBGene00007009	-	I	+	537122	542200	2.221259	12.792119	5.833941
WBGene00220191	-	I	+	539086	539242	0.000000	0.000000	0.000000
WBGene00002393	-	I	+	557375	561671	0.000000	0.000000	0.000000
WBGene00000434	-	I	-	565436	566414	0.000000	0.000000	0.000000
WBGene00022040	-	I	+	562736	565181	0.000000	0.000000	0.000000
WBGene00001725	-	I	-	572177	575120	0.000000	0.000000	0.000000
WBGene00002040	-	I	-	585831	607601	0.119607	0.680318	0.310264
WBGene00022027	-	I	+	636804	637852	0.000000	0.000000	0.000000
WBGene00018923	-	I	-	614651	629444	0.000000	0.000000	0.000000
WBGene00018921	-	I	+	618160	621490	1.365462	7.890294	3.598427
WBGene00022028	-	I	+	621708	622187	0.000000	0.000000	0.000000
WBGene00022029	-	I	-	629492	636350	1.041401	5.923431	2.701425
WBGene00220188	-	I	-	630006	630218	0.062598	0.356054	0.162381
WBGene00220189	-	I	-	630926	631035	0.600000	3.412767	1.556418
WBGene00022025	-	I	+	654090	658810	1.277234	7.264836	3.313182
WBGene00022026	-	I	+	638129	653986	0.125030	1.821246	0.830593
WBGene00022030	-	I	-	645626	647242	0.000000	0.000000	0.000000
WBGene00022031	-	I	-	659557	663686	3.128361	17.866461	8.148131
WBGene00022032	-	I	-	664426	666900	1.087165	9.221807	4.205674
WBGene00044461	-	I	-	667615	674413	7.474359	42.513741	19.388706
WBGene00021215	-	I	+	680408	683472	0.000000	0.000000	0.000000
WBGene00021214	-	I	-	682876	686599	0.119565	0.680079	0.310155
WBGene00021207	-	I	+	688286	691267	3.187970	18.132998	8.269688
WBGene00021210	-	I	-	692026	694948	0.160920	0.915304	0.417431
WBGene00021208	-	I	-	694982	698322	0.000000	0.000000	0.000000
WBGene00021209	-	I	-	700274	715874	0.695006	3.953156	1.802866
WBGene00004332	-	I	-	717893	719816	11.221588	102.726585	46.849220
WBGene00004028	-	I	+	719929	731078	0.000000	0.000000	0.000000
WBGene00044434	-	I	-	731068	736552	0.067107	0.381701	0.174078
WBGene00020282	-	I	-	760848	761849	0.000000	0.000000	0.000000
WBGene00000624	-	I	+	745859	748288	0.000000	0.000000	0.000000
WBGene00021213	-	I	-	748228	757010	1.667035	9.482003	4.324337
WBGene00023169	-	I	+	754680	754763	25.666666	145.990585	66.580086
WBGene00022518	-	I	+	803368	835277	0.016026	0.099670	0.045455
WBGene00023398	-	I	+	803800	803872	0.000000	0.000000	0.000000
WBGene00200408	-	I	-	806419	806659	0.000000	0.000000	0.000000
WBGene00201436	-	I	+	806510	806659	0.000000	0.000000	0.000000
WBGene00202093	-	I	+	809294	809476	0.000000	0.000000	0.000000
WBGene00197978	-	I	-	812295	812442	0.000000	0.000000	0.000000
WBGene00195610	-	I	+	815976	816026	0.000000	0.000000	0.000000
WBGene00200506	-	I	+	816036	816306	0.000000	0.000000	0.000000
WBGene00197264	-	I	+	834416	834465	0.000000	0.000000	0.000000
WBGene00022388	-	I	+	853451	872103	0.416538	2.369245	1.080512
WBGene00022517	-	I	+	837996	841746	37.136189	211.228592	96.332359
WBGene00022519	-	I	-	841742	846763	20.684361	127.724167	58.249550
WBGene00202359	-	I	+	846171	846491	0.000000	0.000000	0.000000
WBGene00022389	-	I	-	873164	882713	2.077377	13.861084	6.321450
WBGene00022386	-	I	+	882918	890194	0.000000	0.000000	0.000000
WBGene00022390	-	I	-	889771	895105	0.000000	0.000000	0.000000
WBGene00001678	-	I	+	897286	906077	8.138248	46.289906	21.110855
WBGene00022385	-	I	+	907448	911189	11.784184	67.027794	30.568518
WBGene00022391	-	I	-	912415	926877	0.000000	0.000000	0.000000
WBGene00201274	-	I	+	916168	916317	0.000000	0.000000	0.000000
WBGene00003548	-	I	+	942257	947710	0.593258	3.374419	1.538929
WBGene00199411	-	I	-	942547	942652	0.000000	0.000000	0.000000
WBGene00200422	-	I	+	942547	942652	0.000000	0.000000	0.000000
WBGene00195544	-	I	+	946027	946117	0.000000	0.000000	0.000000
WBGene00023199	-	I	-	946044	946115	0.000000	0.000000	0.000000
WBGene00003238	-	I	-	948569	957404	0.693303	3.970282	1.810677
WBGene00018786	-	I	+	989671	992181	0.000000	0.000000	0.000000
WBGene00016931	-	I	+	1006102	1010765	0.000000	0.000000	0.000000
WBGene00018787	-	I	-	963700	969426	0.000000	0.000000	0.000000
WBGene00018788	-	I	-	969089	976550	0.138065	2.576560	1.175059
WBGene00016930	-	I	-	1011371	1014455	0.617000	3.509462	1.600516
WBGene00236808	-	I	-	1015204	1015731	0.000000	0.000000	0.000000
WBGene00005002	-	I	+	1016403	1017180	0.000000	0.000000	0.000000
WBGene00021335	-	I	+	1018835	1019229	0.779747	4.435158	2.022686
WBGene00021327	-	I	-	1019827	1029910	0.809309	4.603305	2.099371
WBGene00004952	-	I	-	1030629	1033436	16.632048	94.602165	43.144020
WBGene00021329	-	I	+	1034443	1040868	0.212133	1.210491	0.552054
WBGene00021332	-	I	+	1041474	1048329	1.626609	9.252063	4.219471
WBGene00021331	-	I	+	1049596	1050727	3.309655	18.825134	8.585341
WBGene00021333	-	I	-	1050921	1053826	138.706436	866.646362	395.240448
WBGene00021334	-	I	-	1053894	1066899	0.712451	4.052382	1.848119
WBGene00021328	-	I	+	1062293	1065269	0.370121	2.105228	0.960105
WBGene00001745	-	I	+	1068484	1075010	4.678757	26.670187	12.163136
WBGene00019909	-	I	+	1084630	1088473	0.000000	0.000000	0.000000
WBGene00022838	-	I	+	1107578	1112251	0.000000	0.000000	0.000000
WBGene00044895	-	I	+	1088514	1089742	0.000000	0.000000	0.000000
WBGene00019911	-	I	-	1089666	1095796	0.208729	1.187239	0.541449
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00004429	-	I	+	1156579	1157474	0.000000	0.000000	0.000000
WBGene00021689	-	I	-	1136371	1154386	0.299974	1.707117	0.778543
WBGene00000165	-	I	-	1154511	1156020	1.765986	10.044830	4.581019
WBGene00021687	-	I	+	1157571	1162939	0.084076	0.478220	0.218096
WBGene00001816	-	I	-	1162880	1175868	0.767558	4.379717	1.997403
WBGene00021686	-	I	+	1193158	1211434	0.139461	0.793246	0.361766
WBGene00004880	-	I	+	1176471	1190829	0.635022	3.611970	1.647266
WBGene00249808	-	I	-	1189970	1190830	0.306620	1.744038	0.795381
WBGene00021692	-	I	+	1254770	1258258	0.000000	0.000000	0.000000
WBGene00001707	-	I	-	1259374	1268155	0.000000	0.000000	0.000000
WBGene00021693	-	I	+	1282101	1285435	0.000000	0.000000	0.000000
WBGene00021685	-	I	+	1211485	1254669	0.000000	0.000000	0.000000
WBGene00195068	-	I	-	1215045	1217263	0.000000	0.000000	0.000000
WBGene00021690	-	I	-	1218435	1219002	0.000000	0.000000	0.000000
WBGene00021691	-	I	-	1223957	1229282	0.307313	1.822873	0.831334
WBGene00201777	-	I	-	1251252	1251322	0.000000	0.000000	0.000000
WBGene00003400	-	I	+	1305562	1328348	0.000000	0.000000	0.000000
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	0.000000	0.000000	0.000000
WBGene00019674	-	I	+	1335321	1336867	0.000000	0.000000	0.000000
WBGene00045052	-	I	+	1337012	1338216	0.000000	0.000000	0.000000
WBGene00045053	-	I	+	1338749	1339773	0.000000	0.000000	0.000000
WBGene00004888	-	I	+	1340678	1341258	0.000000	0.000000	0.000000
WBGene00019673	-	I	-	1341218	1344692	6.908992	39.297966	17.922127
WBGene00022363	-	I	+	1348503	1359595	0.172127	1.075272	0.490386
WBGene00022366	-	I	+	1365309	1376409	0.950225	5.404828	2.464911
WBGene00022365	-	I	-	1376942	1385057	0.368509	2.096059	0.955923
WBGene00022367	-	I	-	1385818	1392759	0.000000	0.000000	0.000000
WBGene00022372	-	I	+	1394569	1402975	0.112628	0.640622	0.292160
WBGene00022371	-	I	+	1405935	1413100	4.639826	26.391073	12.035845
WBGene00022368	-	I	-	1413915	1415807	1.999628	11.373774	5.187094
WBGene00022369	-	I	+	1416586	1425201	0.131369	0.747220	0.340775
WBGene00022370	-	I	-	1427227	1433695	0.602490	3.426930	1.562877
WBGene00022373	-	I	+	1436279	1441331	1.349562	7.676235	3.500803
WBGene00018159	-	I	-	1442048	1443942	0.000000	0.000000	0.000000
WBGene00018580	-	I	+	1465597	1469587	0.000000	0.000000	0.000000
WBGene00004969	-	I	+	1446497	1465358	0.842890	4.794312	2.186481
WBGene00196566	-	I	-	1447135	1447234	0.220000	1.251348	0.570686
WBGene00023055	-	I	+	1447138	1447210	0.301370	1.714176	0.781763
WBGene00001773	-	I	-	1451122	1453077	0.305085	1.735307	0.791399
WBGene00018579	-	I	+	1471227	1479920	0.000000	0.000000	0.000000
WBGene00001115	-	I	+	1483083	1490494	0.000000	0.000000	0.000000
WBGene00170789	-	I	-	1487607	1487627	0.000000	0.000000	0.000000
WBGene00022361	-	I	-	1490887	1514411	3.056620	17.385885	7.928962
WBGene00022360	-	I	+	1514755	1540911	0.000000	0.000000	0.000000
WBGene00022358	-	I	+	1543525	1556196	17.505579	102.739098	46.854923
WBGene00022270	-	I	+	1581394	1593668	0.000000	0.000000	0.000000
WBGene00005077	-	I	+	1566929	1580196	2.186078	13.065448	5.958594
WBGene00195355	-	I	-	1575714	1575803	0.000000	0.000000	0.000000
WBGene00023198	-	I	+	1575720	1575792	0.000000	0.000000	0.000000
WBGene00022271	-	I	-	1594659	1596184	2.251969	12.809075	5.841673
WBGene00022272	-	I	-	1600624	1601457	24.798550	141.052780	64.328163
WBGene00022269	-	I	+	1601838	1606926	0.284238	1.616730	0.737322
WBGene00022273	-	I	-	1607658	1610041	3.207477	18.243952	8.320290
WBGene00044440	-	I	+	1610390	1620080	0.000000	0.000000	0.000000
WBGene00022268	-	I	+	1629003	1633498	0.000000	0.000000	0.000000
WBGene00000269	-	I	-	1621346	1628476	0.521145	2.985119	1.361385
WBGene00022274	-	I	+	1634613	1644107	1.847963	10.511111	4.793670
WBGene00022156	-	I	+	1652901	1655399	0.130564	0.742641	0.338687
WBGene00173142	-	I	+	1653765	1653785	0.000000	0.000000	0.000000
WBGene00003111	-	I	-	1644588	1651394	1.093965	6.790444	3.096833
WBGene00004168	-	I	-	1655616	1656726	1.510448	8.591345	3.918146
WBGene00044358	-	I	-	1657513	1663331	0.000000	0.000000	0.000000
WBGene00022157	-	I	-	1663412	1667414	0.000000	0.000000	0.000000
WBGene00022155	-	I	+	1667501	1669792	0.000000	0.000000	0.000000
WBGene00022158	-	I	-	1670036	1672742	0.000000	0.000000	0.000000
WBGene00022154	-	I	+	1680450	1685063	0.000000	0.000000	0.000000
WBGene00185098	-	I	-	1672821	1676434	6.018116	34.230713	15.611169
WBGene00044348	-	I	-	1686216	1693457	0.000000	0.000000	0.000000
WBGene00200707	-	I	+	1691497	1691645	0.000000	0.000000	0.000000
WBGene00236797	-	I	+	1692352	1693675	0.083082	0.472566	0.215517
WBGene00220197	-	I	+	1693190	1693457	0.000000	0.000000	0.000000
WBGene00003080	-	I	+	1701361	1701808	0.000000	0.000000	0.000000
WBGene00006702	-	I	+	1698094	1701128	0.198496	1.129034	0.514904
WBGene00022152	-	I	+	1709587	1715568	0.000000	0.000000	0.000000
WBGene00022153	-	I	+	1702105	1708008	1.521347	8.653338	3.946419
WBGene00022150	-	I	+	1751481	1754410	0.000000	0.000000	0.000000
WBGene00022149	-	I	+	1755329	1766400	0.477896	2.787292	1.271165
WBGene00006771	-	I	+	1721592	1740670	0.700427	4.623702	2.108673
WBGene00199017	-	I	-	1738614	1738724	5.549550	31.565535	14.395695
WBGene00003278	-	I	+	1738635	1738733	12.444445	181.382248	82.720711
WBGene00022159	-	I	-	1740647	1751055	1.892900	10.773194	4.913195
WBGene00022147	-	I	+	1792455	1792898	0.000000	0.000000	0.000000
WBGene00022146	-	I	+	1793254	1796424	0.000000	0.000000	0.000000
WBGene00022162	-	I	-	1797435	1798722	0.000000	0.000000	0.000000
WBGene00022148	-	I	+	1767887	1790157	3.091059	17.581772	8.018297
WBGene00022160	-	I	-	1771388	1775933	0.000000	0.000000	0.000000
WBGene00022161	-	I	-	1779766	1782594	0.263473	2.762504	1.259860
WBGene00022145	-	I	+	1799717	1806986	0.000000	0.000000	0.000000
WBGene00022143	-	I	+	1812892	1813581	0.000000	0.000000	0.000000
WBGene00022144	-	I	+	1808091	1811835	0.282293	1.605667	0.732276
WBGene00044349	-	I	-	1813909	1816061	0.000000	0.000000	0.000000
WBGene00022142	-	I	+	1816150	1818496	0.000000	0.000000	0.000000
WBGene00044347	-	I	-	1818581	1822948	0.000000	0.000000	0.000000
WBGene00219766	-	I	+	1822401	1823043	3.284603	18.682642	8.520356
WBGene00022141	-	I	+	1823447	1825967	1.929825	10.983871	5.009275
WBGene00022163	-	I	+	1828079	1831929	68.653702	390.498474	178.089722
WBGene00044746	-	I	-	1832115	1832641	6.149068	52.626785	24.000834
WBGene00016907	-	I	+	1832897	1834764	1.645217	9.456583	4.312745
WBGene00004441	-	I	+	1834881	1835439	0.000000	0.000000	0.000000
WBGene00001309	-	I	+	1842445	1843227	0.000000	0.000000	0.000000
WBGene00001196	-	I	+	1835631	1841936	24.189735	151.911499	69.280365
WBGene00202110	-	I	-	1840679	1840745	0.000000	0.000000	0.000000
WBGene00220027	-	I	+	1841238	1841334	0.325479	1.851307	0.844302
WBGene00003750	-	I	+	1843384	1843899	17.426315	99.119919	45.204372
WBGene00006461	-	I	+	1845221	1850523	0.000000	0.000000	0.000000
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00019706	-	I	-	1856459	1860578	0.000000	0.000000	0.000000
WBGene00004743	-	I	-	1862607	1872306	0.154759	2.862271	1.305359
WBGene00022139	-	I	+	1874033	1883639	1.009243	5.740519	2.618006
WBGene00022140	-	I	-	1885205	1894905	0.000000	0.000000	0.000000
WBGene00021766	-	I	+	1924300	1932260	0.111424	0.633774	0.289037
WBGene00255420	-	I	-	1945814	1949520	0.000000	0.000000	0.000000
WBGene00022138	-	I	+	1895161	1923088	0.000000	0.000000	0.000000
WBGene00021768	-	I	-	1911684	1913966	3.805556	21.645792	9.871723
WBGene00219760	-	I	-	1916942	1917064	1.073171	6.104137	2.783837
WBGene00021765	-	I	+	1932352	1945212	0.066734	0.379579	0.173110
WBGene00021771	-	I	-	1950594	1958527	0.000000	0.000000	0.000000
WBGene00044438	-	I	+	1958707	1965267	0.000000	0.000000	0.000000
WBGene00201351	-	I	-	1974779	1974991	0.619718	3.524922	1.607567
WBGene00196465	-	I	+	1974820	1974991	0.767442	4.365168	1.990767
WBGene00021764	-	I	+	1967772	1973882	0.089189	0.600647	0.273929
WBGene00021763	-	I	+	1977993	1983436	0.000000	0.000000	0.000000
WBGene00021238	-	I	-	1988246	2010525	0.093051	0.529269	0.241377
WBGene00021237	-	I	+	2026277	2033966	0.091540	0.520674	0.237457
WBGene00021239	-	I	-	2034383	2043805	81.665604	464.509460	211.842957
WBGene00219749	-	I	+	2046539	2048913	21.092211	119.971329	54.713810
WBGene00044435	-	I	-	2049140	2050177	196.154144	1115.713989	508.829590
WBGene00021347	-	I	+	2064293	2064686	0.000000	0.000000	0.000000
WBGene00021346	-	I	-	2061667	2064077	2.226469	12.664034	5.775526
WBGene00021349	-	I	+	2065727	2069049	2.539207	14.442869	6.586777
WBGene00195672	-	I	-	2068818	2068951	0.000000	0.000000	0.000000
WBGene00004409	-	I	-	2069086	2069587	4.565122	25.966162	11.842060
WBGene00196428	-	I	-	2070673	2070891	0.502283	2.856958	1.302937
WBGene00021350	-	I	-	2069681	2070607	0.221328	1.300776	0.593229
WBGene00044932	-	I	-	2069884	2070023	0.157143	0.893821	0.407634
WBGene00197277	-	I	+	2070216	2070358	5.846154	33.252602	15.165094
WBGene00044931	-	I	-	2070256	2070394	2.532374	14.404004	6.569052
WBGene00004014	-	I	+	2071352	2072547	10.918367	62.103069	28.322563
WBGene00021351	-	I	+	2072680	2076906	0.000000	0.000000	0.000000
WBGene00021352	-	I	+	2078959	2085662	0.447596	3.079379	1.404374
WBGene00200606	-	I	-	2084806	2085027	0.000000	0.000000	0.000000
WBGene00044925	-	I	+	2085037	2085155	1.109244	6.309319	2.877411
WBGene00021353	-	I	-	2085673	2093822	1.576691	8.968132	4.089983
WBGene00003799	-	I	+	2097346	2123443	0.296387	2.168540	0.988979
WBGene00044810	-	I	-	2107457	2108896	0.000000	0.000000	0.000000
WBGene00021354	-	I	-	2113614	2118550	0.000000	0.000000	0.000000
WBGene00021355	-	I	+	2128590	2145971	1.733767	9.872440	4.502399
WBGene00235158	-	I	-	2149823	2151826	236.954773	1347.785767	614.667603
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021008	-	I	+	2216100	2219479	0.000000	0.000000	0.000000
WBGene00021005	-	I	-	2219471	2222313	0.000000	0.000000	0.000000
WBGene00021009	-	I	+	2160042	2209629	0.277942	2.310324	1.053640
WBGene00021006	-	I	-	2233744	2234957	0.000000	0.000000	0.000000
WBGene00021007	-	I	-	2235617	2241210	0.665281	3.784082	1.725758
WBGene00000020	-	I	-	2255923	2272866	0.201199	1.144409	0.521916
WBGene00198059	-	I	+	2269391	2269442	0.000000	0.000000	0.000000
WBGene00201890	-	I	-	2269391	2269442	0.000000	0.000000	0.000000
WBGene00200608	-	I	+	2272359	2272439	1.358025	7.724371	3.522757
WBGene00023176	-	I	-	2272368	2272438	1.549296	8.812310	4.018919
WBGene00021458	-	I	+	2279835	2281516	3.778695	60.389084	27.540890
WBGene00000408	-	I	-	2281504	2291183	0.000000	0.000000	0.000000
WBGene00021469	-	I	+	2293132	2297312	5.887029	34.669769	15.811404
WBGene00021470	-	I	-	2297280	2304393	3.702464	21.968380	10.018842
WBGene00021468	-	I	+	2300086	2302823	0.787773	4.480809	2.043506
WBGene00002047	-	I	-	2304512	2306816	6.608654	37.589657	17.143042
WBGene00021475	-	I	+	2312496	2313008	0.000000	0.000000	0.000000
WBGene00021467	-	I	+	2306985	2308975	0.096491	0.622563	0.283924
WBGene00021476	-	I	+	2308976	2312129	0.490492	2.868903	1.308384
WBGene00021466	-	I	+	2313271	2316003	0.558771	3.178259	1.449468
WBGene00199088	-	I	-	2315821	2315987	2.502994	14.236893	6.492840
WBGene00219275	-	I	-	2322025	2322596	0.000000	0.000000	0.000000
WBGene00021471	-	I	-	2323916	2327329	0.000000	0.000000	0.000000
WBGene00021465	-	I	+	2316307	2318305	0.501948	2.855052	1.302068
WBGene00003156	-	I	-	2318291	2321847	3.044235	27.261950	12.433014
WBGene00021472	-	I	-	2330895	2332652	0.000000	0.000000	0.000000
WBGene00021464	-	I	+	2333312	2338693	38.882088	221.159164	100.861275
WBGene00021463	-	I	+	2342216	2350468	0.000000	0.000000	0.000000
WBGene00077563	-	I	+	2352835	2356238	0.000000	0.000000	0.000000
WBGene00021461	-	I	+	2357883	2372964	3.376676	19.427038	8.859844
WBGene00199635	-	I	+	2368687	2368744	0.000000	0.000000	0.000000
WBGene00196479	-	I	-	2368783	2368861	0.000000	0.000000	0.000000
WBGene00197084	-	I	+	2368783	2368861	0.000000	0.000000	0.000000
WBGene00196296	-	I	-	2370805	2370858	0.000000	0.000000	0.000000
WBGene00021473	-	I	-	2377089	2381851	1.441407	8.198644	3.739052
WBGene00021474	-	I	-	2382953	2401492	1.994371	12.056469	5.498442
WBGene00021460	-	I	+	2402232	2409987	1.024248	5.914791	2.697484
WBGene00017741	-	I	+	2415133	2418521	0.385482	2.192600	0.999952
WBGene00017734	-	I	-	2418450	2420801	1.171408	12.887051	5.877235
WBGene00017735	-	I	-	2420803	2421816	1.620536	9.217519	4.203718
WBGene00017736	-	I	-	2422334	2425185	1.010438	5.747315	2.621106
WBGene00017733	-	I	+	2434004	2435708	0.000000	0.000000	0.000000
WBGene00255457	-	I	-	2436550	2437084	0.000000	0.000000	0.000000
WBGene00017732	-	I	+	2438767	2442948	0.000000	0.000000	0.000000
WBGene00023274	-	I	-	2440205	2441169	0.000000	0.000000	0.000000
WBGene00017737	-	I	-	2429675	2432601	22.709677	129.171387	58.909565
WBGene00017738	-	I	-	2432570	2433755	1.119910	6.369987	2.905079
WBGene00017731	-	I	+	2446740	2448369	2.918189	16.598497	7.569868
WBGene00017739	-	I	-	2449414	2451366	2.955854	16.812733	7.667572
WBGene00002141	-	I	-	2451908	2464637	0.000000	0.000000	0.000000
WBGene00022280	-	I	-	2468787	2471972	0.000000	0.000000	0.000000
WBGene00022281	-	I	-	2472066	2485391	1.384429	7.884100	3.595602
WBGene00022282	-	I	+	2483203	2483705	0.000000	0.000000	0.000000
WBGene00001232	-	I	+	2485867	2489780	0.260458	1.481471	0.675636
WBGene00021277	-	I	+	2489976	2497371	0.949504	5.400726	2.463041
WBGene00021276	-	I	+	2498134	2506259	0.629054	3.578025	1.631784
WBGene00021278	-	I	-	2506891	2513710	0.000000	0.000000	0.000000
WBGene00021275	-	I	+	2533268	2542114	0.029081	0.165411	0.075437
