Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WBGene00018958	-	I	+	171340	175989	124.288994	11.904396	15.271616
WBGene00018957	-	I	+	178538	182161	88.443596	10.443399	13.397369
WBGene00018955	-	I	-	182079	182772	111.848183	10.303044	13.217314
WBGene00021666	-	I	+	209281	211732	4.531955	0.417467	0.535550
WBGene00000227	-	I	+	183364	208465	77.376526	9.198566	11.800428
WBGene00023295	-	I	+	185335	185409	0.414667	0.038198	0.049002
WBGene00004246	-	I	-	212256	215491	418.203552	38.523380	49.419914
WBGene00021662	-	I	+	216028	216996	120.478477	11.098035	14.237173
WBGene00255594	-	I	+	218060	219099	16.926863	1.559240	2.000280
WBGene00021664	-	I	-	219735	221575	107.586250	9.910451	12.713673
WBGene00021672	-	I	-	238616	239021	0.000000	0.000000	0.000000
WBGene00021668	-	I	+	240491	245414	0.000000	0.000000	0.000000
WBGene00021671	-	I	-	231692	238252	29.699879	2.735844	3.509691
WBGene00021673	-	I	-	248624	251580	21.983587	2.025047	2.597843
WBGene00021667	-	I	+	252118	254277	75.833389	6.985494	8.961377
WBGene00021675	-	I	-	254277	259157	169.561798	15.619411	20.037441
WBGene00015570	-	I	+	420922	423713	7.526416	0.693306	0.889411
WBGene00021733	-	I	+	398891	412915	229.200256	25.648195	32.902920
WBGene00021734	-	I	-	412911	418660	2.973628	0.273920	0.351399
WBGene00016904	-	I	+	280120	280445	13.873875	1.278010	1.639502
WBGene00016903	-	I	+	283500	286115	27.616280	2.543911	3.263469
WBGene00016905	-	I	-	286088	289185	62.740574	9.769423	12.532756
WBGene00016902	-	I	+	291215	305468	63.463848	12.491429	16.024694
WBGene00016906	-	I	-	305811	311130	99.614777	9.962831	12.780869
WBGene00002077	-	I	-	310981	314989	2187.600342	201.513718	258.512939
WBGene00235385	-	I	-	316637	318258	41.024418	3.779019	4.847934
WBGene00002079	-	I	-	318390	323352	541.203552	85.438042	109.604630
WBGene00021660	-	I	+	323855	330978	279.886810	25.782148	33.074760
WBGene00000917	-	I	+	332611	337839	185.847061	17.119549	21.961903
WBGene00021661	-	I	-	343069	348424	59.806286	5.652616	7.251487
WBGene00021658	-	I	+	347469	348357	168.703751	15.540371	19.936045
WBGene00021657	-	I	+	348460	357193	69.048714	6.360514	8.159618
WBGene00020087	-	I	-	357240	363901	50.699665	4.670267	5.991276
WBGene00020091	-	I	+	364510	368319	495.764709	71.840363	92.160782
WBGene00020088	-	I	-	368370	373445	202.168365	18.623011	23.890625
WBGene00020089	-	I	-	373571	379073	588.387451	54.200096	69.530876
WBGene00004143	-	I	-	379071	381902	2819.588623	259.730164	333.196198
WBGene00006385	-	I	+	382648	388564	183.316788	16.886471	21.662895
WBGene00020090	-	I	-	388470	394415	44.334404	4.155518	5.330926
WBGene00022036	-	I	-	502932	506250	193.651794	17.838493	22.884203
WBGene00006593	-	I	+	443999	461605	118.279160	10.895443	13.977275
WBGene00021026	-	I	+	461995	462651	1015.183655	93.514992	119.966202
WBGene00021027	-	I	-	462657	467131	6.135135	0.565146	0.725001
WBGene00166632	-	I	+	463304	463324	0.000000	0.000000	0.000000
WBGene00235387	-	I	+	471135	473890	6.542191	0.602643	0.773103
WBGene00021025	-	I	+	477582	481954	0.330033	0.030401	0.039001
WBGene00235388	-	I	-	482040	483880	2.256207	0.207834	0.266620
WBGene00021028	-	I	-	484126	487990	10.870823	1.001380	1.284626
WBGene00021024	-	I	+	488607	489905	1079.902466	99.476654	127.614143
WBGene00001814	-	I	+	489969	496150	399.388000	36.903969	47.342449
WBGene00022035	-	I	-	496144	502042	83.832664	9.719100	12.468198
WBGene00022034	-	I	+	506469	509056	744.834900	68.750458	88.196877
WBGene00022039	-	I	-	508850	511051	47.850750	5.973364	7.662962
WBGene00022037	-	I	-	511052	519800	1167.523438	116.569855	149.542252
WBGene00196781	-	I	+	512017	512166	0.243333	0.022415	0.028755
WBGene00196389	-	I	+	514364	514492	3.816150	0.351530	0.450962
WBGene00022038	-	I	-	520109	521554	224.000443	25.859390	33.173855
WBGene00195369	-	I	-	526048	526139	0.000000	0.000000	0.000000
WBGene00197961	-	I	+	530215	530326	0.000000	0.000000	0.000000
WBGene00200577	-	I	-	530395	530683	0.128028	0.011793	0.015129
WBGene00022033	-	I	+	530969	533084	351.476379	38.646549	49.577923
WBGene00220190	-	I	+	532968	533039	1.005705	0.092642	0.118846
WBGene00022043	-	I	+	534455	535344	227.344254	20.942120	26.865705
WBGene00022042	-	I	+	535791	536670	5282.211914	572.799866	734.819275
WBGene00201456	-	I	-	536804	536931	0.742188	0.068368	0.087706
WBGene00007009	-	I	+	537122	542200	731.655457	69.300491	88.902496
WBGene00220191	-	I	+	539086	539242	1.273885	0.117346	0.150537
WBGene00022026	-	I	+	638129	653986	35.203415	8.960429	11.494934
WBGene00022030	-	I	-	645626	647242	57.938126	7.867198	10.092476
WBGene00022025	-	I	+	654090	658810	241.147430	22.213617	28.496853
WBGene00004235	-	I	+	550696	556638	249.094620	22.945683	29.435989
WBGene00202444	-	I	+	553658	553785	0.000000	0.000000	0.000000
WBGene00002393	-	I	+	557375	561671	36.674156	7.649207	9.812824
WBGene00022040	-	I	+	562736	565181	2.797890	0.257731	0.330632
WBGene00000434	-	I	-	565436	566414	4.668790	0.430072	0.551720
WBGene00001725	-	I	-	572177	575120	5037.102539	508.802917	652.720459
WBGene00044427	-	I	-	582288	583748	0.000000	0.000000	0.000000
WBGene00235390	-	I	+	585119	585376	0.000000	0.000000	0.000000
WBGene00002040	-	I	-	585831	607601	71.293571	6.599415	8.466095
WBGene00200417	-	I	-	613290	613379	0.000000	0.000000	0.000000
WBGene00201449	-	I	+	613290	613379	0.000000	0.000000	0.000000
WBGene00018923	-	I	-	614651	629444	195.306442	24.374361	31.268776
WBGene00018921	-	I	+	618160	621490	249.240417	23.383383	29.997494
WBGene00022028	-	I	+	621708	622187	45.237335	4.167097	5.345782
WBGene00022029	-	I	-	629492	636350	311.025146	70.165016	90.011559
WBGene00220188	-	I	-	630006	630218	0.220030	0.020268	0.026001
WBGene00220189	-	I	-	630926	631035	0.371371	0.034209	0.043886
WBGene00022027	-	I	+	636804	637852	520.618103	47.957432	61.522438
WBGene00022031	-	I	-	659557	663686	136.694138	13.391853	17.179808
WBGene00044461	-	I	-	667615	674413	0.740741	0.068234	0.087535
WBGene00022032	-	I	-	664426	666900	41.302563	4.654792	5.971424
WBGene00021215	-	I	+	680408	683472	45.496666	5.567244	7.141968
WBGene00021214	-	I	-	682876	686599	45.613945	4.201789	5.390287
WBGene00021207	-	I	+	688286	691267	27.588516	2.541353	3.260188
WBGene00021210	-	I	-	692026	694948	217.260208	22.800768	29.250082
WBGene00021208	-	I	-	694982	698322	190.640900	17.561140	22.528400
WBGene00236789	-	I	+	740835	741878	6.736197	0.620514	0.796029
WBGene00000623	-	I	-	741913	745570	44.403412	4.090280	5.247236
WBGene00198328	-	I	-	742120	742286	0.000000	0.000000	0.000000
WBGene00021209	-	I	-	700274	715874	158.727417	22.637272	29.040342
WBGene00004332	-	I	-	717893	719816	94.458076	11.240601	14.420062
WBGene00004028	-	I	+	719929	731078	87.684830	11.538012	14.801598
WBGene00044434	-	I	-	731068	736552	43.630104	4.019045	5.155853
WBGene00000624	-	I	+	745859	748288	20.452564	2.304442	2.956266
WBGene00021213	-	I	-	748228	757010	162.906403	15.006341	19.250961
WBGene00023169	-	I	+	754680	754763	0.000000	0.000000	0.000000
WBGene00197162	-	I	+	757536	757618	28.228916	2.600344	3.335865
WBGene00021212	-	I	+	758756	760429	79.625000	12.392615	15.897930
WBGene00020282	-	I	-	760848	761849	147.425568	13.580303	17.421562
WBGene00020283	-	I	+	763597	770720	366.241425	38.278873	49.106251
WBGene00020281	-	I	+	770892	776369	84.386299	7.812308	10.022059
WBGene00196394	-	I	+	774365	774585	0.221719	0.020424	0.026201
WBGene00196011	-	I	-	774439	774584	0.335616	0.030916	0.039660
WBGene00201573	-	I	-	779157	779241	0.000000	0.000000	0.000000
WBGene00201667	-	I	+	788097	788219	0.000000	0.000000	0.000000
WBGene00195514	-	I	-	796997	797295	0.000000	0.000000	0.000000
WBGene00199422	-	I	-	801555	801698	0.000000	0.000000	0.000000
WBGene00022518	-	I	+	803368	835277	78.861305	11.310690	14.509976
WBGene00023398	-	I	+	803800	803872	0.000000	0.000000	0.000000
WBGene00200408	-	I	-	806419	806659	0.000000	0.000000	0.000000
WBGene00201436	-	I	+	806510	806659	0.000000	0.000000	0.000000
WBGene00202093	-	I	+	809294	809476	0.000000	0.000000	0.000000
WBGene00197978	-	I	-	812295	812442	0.000000	0.000000	0.000000
WBGene00195610	-	I	+	815976	816026	0.000000	0.000000	0.000000
WBGene00200506	-	I	+	816036	816306	0.354244	0.032632	0.041862
WBGene00197264	-	I	+	834416	834465	0.000000	0.000000	0.000000
WBGene00022517	-	I	+	837996	841746	210.123444	19.355801	24.830688
WBGene00022519	-	I	-	841742	846763	40.373203	4.148196	5.321535
WBGene00202359	-	I	+	846171	846491	0.000000	0.000000	0.000000
WBGene00022388	-	I	+	853451	872103	328.559937	30.265738	38.826557
WBGene00022389	-	I	-	873164	882713	152.753998	16.977732	21.779968
WBGene00022386	-	I	+	882918	890194	32.344513	4.027096	5.166182
WBGene00022390	-	I	-	889771	895105	104.579933	10.230674	13.124473
WBGene00001678	-	I	+	897286	906077	323.452179	29.898487	38.355427
WBGene00220217	-	I	+	906339	906481	2.811189	0.258956	0.332204
WBGene00022385	-	I	+	907448	911189	100.528885	9.260352	11.879691
WBGene00022391	-	I	-	912415	926877	17.323906	1.711673	2.195828
WBGene00201274	-	I	+	916168	916317	0.000000	0.000000	0.000000
WBGene00022383	-	I	+	938464	941773	289.277649	26.647196	34.184494
WBGene00003548	-	I	+	942257	947710	129.181122	11.899692	15.265580
WBGene00199411	-	I	-	942547	942652	0.000000	0.000000	0.000000
WBGene00200422	-	I	+	942547	942652	0.000000	0.000000	0.000000
WBGene00195544	-	I	+	946027	946117	2.783883	0.256441	0.328977
WBGene00023199	-	I	-	946044	946115	0.000000	0.000000	0.000000
WBGene00003238	-	I	-	948569	957404	75.047272	7.021028	9.006961
WBGene00018787	-	I	-	963700	969426	61.808952	5.806067	7.448343
WBGene00018788	-	I	-	969089	976550	21.059828	7.423229	9.522928
WBGene00197993	-	I	+	979125	979274	0.000000	0.000000	0.000000
WBGene00200860	-	I	-	979125	979274	0.000000	0.000000	0.000000
WBGene00018786	-	I	+	989671	992181	37.235085	3.429960	4.400141
WBGene00016932	-	I	+	996045	1005066	7.959205	0.733173	0.940554
WBGene00196934	-	I	+	996207	996655	0.000000	0.000000	0.000000
WBGene00199650	-	I	-	996277	996576	0.000000	0.000000	0.000000
WBGene00016931	-	I	+	1006102	1010765	1.534616	0.141363	0.181349
WBGene00016930	-	I	-	1011371	1014455	70.820213	6.655904	8.538561
WBGene00236808	-	I	-	1015204	1015731	33.619881	3.096940	3.972926
WBGene00005002	-	I	+	1016403	1017180	3686.388184	341.531586	438.135559
WBGene00021335	-	I	+	1018835	1019229	728.815186	67.135780	86.125481
WBGene00021327	-	I	-	1019827	1029910	601.738770	55.429970	71.108620
WBGene00004952	-	I	-	1030629	1033436	292.614166	26.954546	34.578777
WBGene00021329	-	I	+	1034443	1040868	90.307281	9.268935	11.890701
WBGene00021332	-	I	+	1041474	1048329	192.475769	25.061926	32.150818
WBGene00021331	-	I	+	1049596	1050727	1045.845337	96.339432	123.589546
WBGene00021333	-	I	-	1050921	1053826	33.548710	6.967795	8.938672
WBGene00021334	-	I	-	1053894	1066899	468.638702	43.169277	55.379932
WBGene00021328	-	I	+	1062293	1065269	27.924185	2.572273	3.299854
WBGene00022368	-	I	-	1413915	1415807	380.392303	35.040344	44.951687
WBGene00001745	-	I	+	1068484	1075010	150.256561	17.836861	22.882111
WBGene00019909	-	I	+	1084630	1088473	13.418603	1.236072	1.585702
WBGene00044895	-	I	+	1088514	1089742	29.176907	3.256152	4.177171
WBGene00019911	-	I	-	1089666	1095796	67.525696	6.220220	7.979641
WBGene00174760	-	I	-	1093137	1093157	0.000000	0.000000	0.000000
WBGene00022838	-	I	+	1107578	1112251	1.076139	0.099130	0.127169
WBGene00236809	-	I	+	1112418	1115501	0.000000	0.000000	0.000000
WBGene00202055	-	I	+	1126975	1127057	0.000000	0.000000	0.000000
WBGene00022837	-	I	+	1128324	1131737	6.206522	0.598691	0.768034
WBGene00021689	-	I	-	1136371	1154386	97.542084	18.989241	24.360447
WBGene00000165	-	I	-	1154511	1156020	169.710205	15.633082	20.054979
WBGene00198207	-	I	-	1156088	1156264	0.564972	0.052043	0.066764
WBGene00195424	-	I	+	1156163	1156454	0.342466	0.031547	0.040470
WBGene00004429	-	I	+	1156579	1157474	24039.357422	2214.417480	2840.776855
WBGene00021687	-	I	+	1157571	1162939	89.913345	8.282488	10.625232
WBGene00001816	-	I	-	1162880	1175868	242.657959	44.643929	57.271694
WBGene00004880	-	I	+	1176471	1190829	248.260956	28.611439	36.704334
WBGene00249808	-	I	-	1189970	1190830	0.000000	0.000000	0.000000
WBGene00021686	-	I	+	1193158	1211434	512.902161	71.578003	91.824203
WBGene00021685	-	I	+	1211485	1254669	254.737213	45.254288	58.054695
WBGene00195068	-	I	-	1215045	1217263	3728.669678	343.471344	440.623993
WBGene00021690	-	I	-	1218435	1219002	4333.350098	399.172333	512.080261
WBGene00021691	-	I	-	1223957	1229282	504.604004	49.368046	63.332054
WBGene00201777	-	I	-	1251252	1251322	0.000000	0.000000	0.000000
WBGene00021692	-	I	+	1254770	1258258	90.346153	8.322356	10.676378
WBGene00001707	-	I	-	1259374	1268155	70.164970	9.131380	11.714238
WBGene00201534	-	I	+	1278808	1279042	0.212766	0.019599	0.025143
WBGene00200307	-	I	-	1278912	1279042	0.381679	0.035159	0.045104
WBGene00197713	-	I	-	1279436	1279484	1.142857	0.105276	0.135054
WBGene00199486	-	I	+	1279436	1279484	1.142857	0.105276	0.135054
WBGene00021693	-	I	+	1282101	1285435	6.400001	0.589545	0.756300
WBGene00021694	-	I	+	1287304	1287959	0.956897	0.088146	0.113078
WBGene00003400	-	I	+	1305562	1328348	120.667389	25.404940	32.590858
WBGene00197361	-	I	-	1307480	1307624	0.000000	0.000000	0.000000
WBGene00044896	-	I	+	1332698	1334074	48.463634	4.464293	5.727041
WBGene00019674	-	I	+	1335321	1336867	55.143970	6.170841	7.916295
WBGene00045052	-	I	+	1337012	1338216	104.073563	9.586875	12.298572
WBGene00045053	-	I	+	1338749	1339773	62.733120	9.748980	12.506529
WBGene00004888	-	I	+	1340678	1341258	3322.656738	306.070953	392.644714
WBGene00019673	-	I	-	1341218	1344692	705.868286	91.279091	117.097855
WBGene00022363	-	I	+	1348503	1359595	232.816208	23.609510	30.287582
WBGene00022366	-	I	+	1365309	1376409	124.929565	11.508053	14.763165
WBGene00022365	-	I	-	1376942	1385057	108.931480	10.034369	12.872642
WBGene00022367	-	I	-	1385818	1392759	41.999035	4.273414	5.482171
WBGene00022372	-	I	+	1394569	1402975	111.434593	10.264946	13.168439
WBGene00022371	-	I	+	1405935	1413100	151.930634	13.995293	17.953934
WBGene00172419	-	I	-	1556641	1556661	1.000000	0.092116	0.118172
WBGene00022369	-	I	+	1416586	1425201	470.630981	44.546947	57.147289
WBGene00022370	-	I	-	1427227	1433695	11.381742	1.048444	1.345002
WBGene00022373	-	I	+	1436279	1441331	554.281433	51.058369	65.500496
WBGene00018159	-	I	-	1442048	1443942	680.600830	64.809143	83.140755
WBGene00219937	-	I	+	1444507	1444641	0.000000	0.000000	0.000000
WBGene00004969	-	I	+	1446497	1465358	341.098267	49.075886	62.957253
WBGene00196566	-	I	-	1447135	1447234	0.000000	0.000000	0.000000
WBGene00023055	-	I	+	1447138	1447210	0.000000	0.000000	0.000000
WBGene00001773	-	I	-	1451122	1453077	1.154083	0.106310	0.136380
WBGene00018580	-	I	+	1465597	1469587	45.155281	4.159539	5.336086
WBGene00018579	-	I	+	1471227	1479920	61.471039	5.662487	7.264151
WBGene00001115	-	I	+	1483083	1490494	30.496393	2.939579	3.771054
WBGene00170789	-	I	-	1487607	1487627	0.000000	0.000000	0.000000
WBGene00022361	-	I	-	1490887	1514411	162.825150	16.411591	21.053694
WBGene00022360	-	I	+	1514755	1540911	97.707878	12.463814	15.989269
WBGene00022358	-	I	+	1543525	1556196	189.615265	19.101179	24.504047
WBGene00005077	-	I	+	1566929	1580196	260.012085	34.060116	43.694195
WBGene00195355	-	I	-	1575714	1575803	0.000000	0.000000	0.000000
WBGene00023198	-	I	+	1575720	1575792	0.000000	0.000000	0.000000
WBGene00022270	-	I	+	1581394	1593668	60.285030	8.630378	11.071525
WBGene00022272	-	I	-	1600624	1601457	1.614197	0.148694	0.190753
WBGene00022271	-	I	-	1594659	1596184	123.746712	11.399094	14.623386
WBGene00022269	-	I	+	1601838	1606926	156.248703	14.393058	18.464209
WBGene00022273	-	I	-	1607658	1610041	231.579468	23.628372	30.311777
WBGene00044440	-	I	+	1610390	1620080	113.603088	20.597101	26.423096
WBGene00000269	-	I	-	1621346	1628476	114.651047	10.900626	13.983925
WBGene00022268	-	I	+	1629003	1633498	644.984253	59.557617	76.403793
WBGene00022274	-	I	+	1634613	1644107	60.841671	5.604512	7.189777
WBGene00003111	-	I	-	1644588	1651394	37.955856	5.290134	6.786476
WBGene00022156	-	I	+	1652901	1655399	491.740845	53.939720	69.196854
WBGene00173142	-	I	+	1653765	1653785	0.000000	0.000000	0.000000
WBGene00004168	-	I	-	1655616	1656726	42.568657	3.921269	5.030420
WBGene00044358	-	I	-	1657513	1663331	27.820543	2.562726	3.287607
WBGene00022157	-	I	-	1663412	1667414	64.158440	5.910040	7.581726
WBGene00022155	-	I	+	1667501	1669792	156.844666	14.447956	18.534636
WBGene00022158	-	I	-	1670036	1672742	59.362976	5.866839	7.526305
WBGene00185098	-	I	-	1672821	1676434	65.460144	6.029948	7.735550
WBGene00022154	-	I	+	1680450	1685063	22.426571	2.065853	2.650191
WBGene00044348	-	I	-	1686216	1693457	6.685177	1.255963	1.611219
WBGene00200707	-	I	+	1691497	1691645	1.496036	0.137809	0.176789
WBGene00236797	-	I	+	1692352	1693675	1.482638	0.136575	0.175206
WBGene00220197	-	I	+	1693190	1693457	0.271037	0.024967	0.032029
WBGene00219767	-	I	+	1696199	1697676	0.000000	0.000000	0.000000
WBGene00006702	-	I	+	1698094	1701128	410.263153	46.746925	59.969532
WBGene00003080	-	I	+	1701361	1701808	491.236633	45.250912	58.050369
WBGene00022153	-	I	+	1702105	1708008	232.502686	21.417295	27.475288
WBGene00022152	-	I	+	1709587	1715568	198.210220	19.369228	24.847916
WBGene00006771	-	I	+	1721592	1740670	404.039886	75.878044	97.340538
WBGene00199017	-	I	-	1738614	1738724	0.000000	0.000000	0.000000
WBGene00003278	-	I	+	1738635	1738733	0.048759	0.007024	0.009011
WBGene00022159	-	I	-	1740647	1751055	422.563141	39.201408	50.289730
WBGene00022150	-	I	+	1751481	1754410	390.796082	35.998703	46.181122
WBGene00022149	-	I	+	1755329	1766400	161.428741	15.450912	19.821281
WBGene00022147	-	I	+	1792455	1792898	0.000000	0.000000	0.000000
WBGene00220198	-	I	+	1791398	1791491	3.968085	0.365525	0.468916
WBGene00022148	-	I	+	1767887	1790157	450.306610	41.480591	53.213593
WBGene00022160	-	I	-	1771388	1775933	471.265289	56.628357	72.645973
WBGene00022161	-	I	-	1779766	1782594	20.660553	3.748869	4.809256
WBGene00022146	-	I	+	1793254	1796424	189.912598	17.872375	22.927668
WBGene00022162	-	I	-	1797435	1798722	287.968048	26.526560	34.029739
WBGene00022145	-	I	+	1799717	1806986	1.627336	0.149904	0.192305
WBGene00022144	-	I	+	1808091	1811835	227.413177	20.948467	26.873850
WBGene00044349	-	I	-	1813909	1816061	3.860950	0.355657	0.456256
WBGene00022143	-	I	+	1812892	1813581	160.635834	14.797184	18.982645
WBGene00022142	-	I	+	1816150	1818496	4.484978	0.413140	0.529998
WBGene00044347	-	I	-	1818581	1822948	99.079323	13.540485	17.370481
WBGene00219766	-	I	+	1822401	1823043	0.760909	0.070092	0.089918
WBGene00022141	-	I	+	1823447	1825967	352.190369	32.507206	41.702038
WBGene00022163	-	I	+	1828079	1831929	0.000000	0.000000	0.000000
WBGene00044746	-	I	-	1832115	1832641	313.623199	43.469723	55.765362
WBGene00016907	-	I	+	1832897	1834764	1184.484985	116.880150	149.940308
WBGene00004441	-	I	+	1834881	1835439	31249.078125	2889.664307	3707.020752
WBGene00001196	-	I	+	1835631	1841936	727.714417	74.348305	95.378098
WBGene00202110	-	I	-	1840679	1840745	0.343284	0.031622	0.040567
WBGene00220027	-	I	+	1841238	1841334	1.474361	0.135813	0.174228
WBGene00001309	-	I	+	1842445	1843227	555.570801	51.177147	65.652870
WBGene00003750	-	I	+	1843384	1843899	115.731583	10.660769	13.676223
WBGene00044897	-	I	-	1851681	1852280	0.000000	0.000000	0.000000
WBGene00006461	-	I	+	1845221	1850523	90.726624	12.220757	15.677463
WBGene00019706	-	I	-	1856459	1860578	0.437743	0.040323	0.051729
WBGene00004743	-	I	-	1862607	1872306	126.559837	44.097622	56.570858
WBGene00022139	-	I	+	1874033	1883639	145.411850	22.464119	28.818213
WBGene00022140	-	I	-	1885205	1894905	64.552292	5.946321	7.628268
WBGene00022138	-	I	+	1895161	1923088	75.194092	14.135118	18.133308
WBGene00021768	-	I	-	1911684	1913966	1086.872559	100.118713	128.437820
WBGene00219760	-	I	-	1916942	1917064	0.398374	0.036697	0.047077
WBGene00021766	-	I	+	1924300	1932260	153.821716	14.169492	18.177406
WBGene00255420	-	I	-	1945814	1949520	0.000000	0.000000	0.000000
WBGene00021765	-	I	+	1932352	1945212	196.214172	39.728363	50.965740
WBGene00021771	-	I	-	1950594	1958527	163.326584	15.395654	19.750393
WBGene00044438	-	I	+	1958707	1965267	88.943169	8.193118	10.510585
WBGene00201351	-	I	-	1974779	1974991	8.032864	0.739958	0.949259
WBGene00196465	-	I	+	1974820	1974991	0.000000	0.000000	0.000000
WBGene00021764	-	I	+	1967772	1973882	260.725708	28.436241	36.479580
WBGene00021763	-	I	+	1977993	1983436	439.633362	43.148212	55.352909
WBGene00021238	-	I	-	1988246	2010525	92.358604	8.535879	10.950295
WBGene00220136	-	I	+	2019432	2019523	0.000000	0.000000	0.000000
WBGene00021237	-	I	+	2026277	2033966	54.294804	5.134015	6.586198
WBGene00021239	-	I	-	2034383	2043805	38.969456	3.727082	4.781306
WBGene00219749	-	I	+	2046539	2048913	1.629824	0.150133	0.192599
WBGene00044435	-	I	-	2049140	2050177	9.349229	0.861217	1.104816
WBGene00021346	-	I	-	2061667	2064077	132.830154	12.235826	15.696794
WBGene00021347	-	I	+	2064293	2064686	635.125305	58.505413	75.053978
WBGene00021348	-	I	+	2064909	2065481	1546.511597	163.974808	210.355927
WBGene00021349	-	I	+	2065727	2069049	5.440636	0.633227	0.812339
WBGene00195672	-	I	-	2068818	2068951	0.000000	0.000000	0.000000
WBGene00004409	-	I	-	2069086	2069587	27694.412109	2632.453857	3377.057373
WBGene00021350	-	I	-	2069681	2070607	33143.546875	3172.266846	4069.558594
WBGene00044932	-	I	-	2069884	2070023	20.507143	1.889043	2.423368
WBGene00197277	-	I	+	2070216	2070358	1.788471	0.164747	0.211347
WBGene00044931	-	I	-	2070256	2070394	6.409880	0.590455	0.757468
WBGene00196428	-	I	-	2070673	2070891	0.456621	0.042062	0.053960
WBGene00004014	-	I	+	2071352	2072547	2724.550049	250.975571	321.965302
WBGene00021351	-	I	+	2072680	2076906	1723.732178	159.155762	204.173798
WBGene00021352	-	I	+	2078959	2085662	290.024414	34.652279	44.453854
WBGene00200606	-	I	-	2084806	2085027	2.445946	0.225312	0.289042
WBGene00044925	-	I	+	2085037	2085155	5.175398	0.476739	0.611587
WBGene00021353	-	I	-	2085673	2093822	13.604152	1.586920	2.035789
WBGene00003799	-	I	+	2097346	2123443	326.952728	45.214470	58.003616
WBGene00044810	-	I	-	2107457	2108896	77.314491	7.121927	9.136401
WBGene00021354	-	I	-	2113614	2118550	186.913391	17.616879	22.599903
WBGene00021355	-	I	+	2128590	2145971	1085.659912	100.522644	128.955994
WBGene00235158	-	I	-	2149823	2151826	9.114320	0.839578	1.077057
WBGene00195033	-	I	+	2149891	2149910	0.000000	0.000000	0.000000
WBGene00195032	-	I	+	2149987	2150003	0.000000	0.000000	0.000000
WBGene00195031	-	I	+	2150219	2150239	0.000000	0.000000	0.000000
WBGene00021009	-	I	+	2160042	2209629	115.432434	19.908556	25.539795
WBGene00001542	-	I	-	2223307	2233099	0.211289	0.019463	0.024968
WBGene00021008	-	I	+	2216100	2219479	27.310598	2.515752	3.227346
WBGene00021005	-	I	-	2219471	2222313	283.850555	26.147274	33.543163
WBGene00021006	-	I	-	2233744	2234957	118.870888	10.949950	14.047200
WBGene00017399	-	I	+	2242230	2247223	0.110865	0.010212	0.013101
WBGene00170253	-	I	-	2243149	2243169	0.000000	0.000000	0.000000
WBGene00021007	-	I	-	2235617	2241210	221.728683	20.424833	26.202105
WBGene00017398	-	I	+	2250131	2254901	86.814468	21.078838	27.041098
